# X, Y, Xs, Ys, Zs, Xv, Yv, Zv
-2.116583611110404162e-01,-9.806771662773342557e-01,5.551056060879060450e-01,8.001030436635433452e-01,-2.412879025066664851e-01,-4.639616530645412240e+00,3.696010625772812475e+00,2.008845877149479264e+00
-1.676143163491828902e-01,-9.884108000341018663e-01,5.214445767790349962e-01,8.256799945863495527e-01,-2.267125240406365760e-01,-4.790021888497685509e+00,3.468867756450508377e+00,2.074230450894312572e+00
-1.232358383175631705e-01,-9.941714057722582654e-01,4.867427861750314166e-01,8.496086904445915300e-01,-2.116846454720203163e-01,-4.931187597241490472e+00,3.234290746597697996e+00,2.135614527550190545e+00
-7.861076647230065551e-02,-9.979431043202199314e-01,4.510671902631926411e-01,8.718377086016895205e-01,-1.962332586333531137e-01,-5.062792075175502227e+00,2.992712645299206109e+00,2.192858348165880766e+00
-3.382813156868626214e-02,-9.997138740486736230e-01,4.144872270710709961e-01,8.923186224672819966e-01,-1.803884337862670662e-01,-5.184528918998576152e+00,2.744585957507404306e+00,2.245828720110868204e+00
1.102238604439817818e-02,-9.994756686412369362e-01,3.770744114178060102e-01,9.110063366155618514e-01,-1.641811441675576910e-01,-5.296109061357697989e+00,2.490380103739223028e+00,2.294399954466354696e+00
5.585072665502968658e-02,-9.972244473961665578e-01,3.389021217614562320e-01,9.278592281615211101e-01,-1.476431736775332682e-01,-5.397261813778071904e+00,2.230580149457898287e+00,2.338454319179926078e+00
1.005663492787327862e-01,-9.929602165130465563e-01,3.000457009545668963e-01,9.428391412480903178e-01,-1.308071605613958244e-01,-5.487735045240206944e+00,1.965687649582491092e+00,2.377882115853856337e+00
1.450784164710430257e-01,-9.866870922931593180e-01,2.605823268826905625e-01,9.559115222538547840e-01,-1.137065414230675475e-01,-5.567296209179864341e+00,1.696219913531530121e+00,2.412582125587436899e+00
1.892962611185053934e-01,-9.784132977764107286e-01,2.205906227412199605e-01,9.670456134877328802e-01,-9.637538239577625454e-02,-5.635733748824600653e+00,1.422707464363084373e+00,2.442462220224916880e+00
2.331293892999805051e-01,-9.681511930695725354e-01,1.801506663747709791e-01,9.762144818977117611e-01,-7.884838321314559251e-02,-5.692857519569881397e+00,1.145694191961875275e+00,2.467439545373224075e+00
2.764876738273939760e-01,-9.559172914207044736e-01,1.393438354410814761e-01,9.833951152218346481e-01,-6.116081014819127470e-02,-5.738499625985811647e+00,8.657363624979159678e-01,2.487440884060534874e+00
3.192816389760331774e-01,-9.417322344337915041e-01,9.825256090455536384e-02,9.885685195208986364e-01,-4.334838920697217657e-02,-5.772515282605270137e+00,5.834009695367563531e-01,2.502403031204182504e+00
3.614223920349154406e-01,-9.256208754606306544e-01,5.696041622089159651e-02,9.917197659508745211e-01,-2.544734483261548719e-02,-5.794783351969544860e+00,2.992663626381220077e-01,2.512273026420544397e+00
4.028222644746455305e-01,-9.076121095580137466e-01,1.555151809921512251e-02,9.928381068032511303e-01,-7.494140175850011465e-03,-5.805207353370180456e+00,1.391811437939649565e-02,2.517008594522458509e+00
4.433946559624436512e-01,-8.877389646558034864e-01,-2.588930846877718350e-02,9.919169924345327960e-01,1.047445133892166425e-02,-5.803715821494524363e+00,-2.720498902075068060e-01,2.516578300196171458e+00
4.830543257779082444e-01,-8.660385410197489753e-01,-6.727679609459819021e-02,9.889541391957051841e-01,2.842146124485275815e-02,-5.790262999963683654e+00,-5.580373540592633574e-01,2.510961850143334395e+00
5.217177529600303121e-01,-8.425518667046314469e-01,-1.085255905364627127e-01,9.839515501477518189e-01,4.630988017335940787e-02,-5.764829261877753019e+00,-8.434401242493407835e-01,2.500150277355161155e+00
5.593029321746680882e-01,-8.173240774299682654e-01,-1.495500113249019769e-01,9.769155921410554999e-01,6.410255400795583647e-02,-5.727421796593905157e+00,-1.127648662630610588e+00,2.484146237728030560e+00
5.957300538202313644e-01,-7.904040603557233036e-01,-1.902647553509884681e-01,9.678569594312984581e-01,8.176248897324603360e-02,-5.678074709880402970e+00,-1.410053067918588532e+00,2.462964057288628883e+00
6.309214514511723992e-01,-7.618445089107243051e-01,-2.305848319282832737e-01,9.567907012397467437e-01,9.925282345825642283e-02,-5.616849412865007274e+00,-1.690042811471977657e+00,2.436629900634072143e+00
6.648017281868352502e-01,-7.317019013069377964e-01,-2.704256762825947846e-01,9.437362555483921334e-01,1.165368771976992429e-01,-5.543835049577803709e+00,-1.967007727867097433e+00,2.405181957055338771e+00
6.972982260948986655e-01,-7.000361521825970712e-01,-3.097036747548376767e-01,9.287173310344816191e-01,1.335783790785308456e-01,-5.459148052393405059e+00,-2.240341893703379217e+00,2.368670250721349735e+00
7.283407954804351769e-01,-6.669108789788762426e-01,-3.483358698821588106e-01,9.117620513897708445e-01,1.503413391599496829e-01,-5.362933143243169276e+00,-2.509441827722689311e+00,2.327157073422058353e+00
7.578623220116408321e-01,-6.323929655827982277e-01,-3.862405676565743295e-01,8.929027817906696196e-01,1.667903120996337418e-01,-5.255362528125169241e+00,-2.773710985219950409e+00,2.280716638725554635e+00
7.857988751134693528e-01,-5.965524058737221580e-01,-4.233375214667414732e-01,8.721760495659349743e-01,1.828904769671624297e-01,-5.136635580067882678e+00,-3.032561331668940152e+00,2.229434945708433702e+00
8.120896378679373084e-01,-5.594624514469530574e-01,-4.595478166793625086e-01,8.496226486119444754e-01,1.986075871218602462e-01,-5.006979552240172104e+00,-3.285412839772720250e+00,2.173410087765089038e+00
8.366772554229359171e-01,-5.211992497105774058e-01,-4.947943004122626887e-01,8.252874580542191030e-01,2.139081566908352661e-01,-4.866648631239796963e+00,-3.531696801182062195e+00,2.112751844639091381e+00
8.595080236596863710e-01,-4.818415926499587387e-01,-5.290018356169862157e-01,7.992192939381146388e-01,2.287595708462257793e-01,-4.715923138607314158e+00,-3.770857926603067067e+00,2.047581337805191914e+00
8.805318812176411436e-01,-4.414709823284330703e-01,-5.620972691299284119e-01,7.714709652658491290e-01,2.431300719104195207e-01,-4.555109883005904692e+00,-4.002354452416751585e+00,1.978031183247968006e+00
8.997026106864112194e-01,-4.001713812010206373e-01,-5.940096955780328480e-01,7.420991323709302812e-01,2.569888738873375988e-01,-4.384541344244723859e+00,-4.225660317340421912e+00,1.904245139318212932e+00
9.169780763234495202e-01,-3.580287661728738802e-01,-6.246708275207314420e-01,7.111640027162167144e-01,2.703063231786079768e-01,-4.204573875604001643e+00,-4.440268084946562333e+00,1.826377329509467629e+00
9.323201740581685826e-01,-3.151312699572118570e-01,-6.540148992200292000e-01,6.787294380099798685e-01,2.830538567791842652e-01,-4.015588263063982311e+00,-4.645688599269915287e+00,1.744592484667631727e+00
9.456949942949467447e-01,-2.715689019328160203e-01,-6.819789099855499970e-01,6.448627696881004123e-01,2.952041079264105528e-01,-3.817988564117647865e+00,-4.841453009307281619e+00,1.659065441055935342e+00
9.570729937673284615e-01,-2.274330697990604999e-01,-7.085029520327907893e-01,6.096344375672057003e-01,3.067310485260970054e-01,-3.612199879741766928e+00,-5.027115375937765585e+00,1.569980176299940133e+00
9.664289449644810626e-01,-1.828168144533439676e-01,-7.335300776320163862e-01,5.731181815241123134e-01,3.176099314059483425e-01,-3.398669325065490909e+00,-5.202252040248398934e+00,1.477530229771564674e+00
9.737421414797488017e-01,-1.378140473360096596e-01,-7.570067647089834262e-01,5.353904364435994045e-01,3.278174926483775620e-01,-3.177862319695263782e+00,-5.366465164139522237e+00,1.381917096829186509e+00
9.789963280555132874e-01,-9.251996996552661057e-02,-7.788826965053428086e-01,4.965306831831465262e-01,3.373318557901757164e-01,-2.950264440713768810e+00,-5.519381451273517314e+00,1.283351031272164100e+00
9.821798628549015531e-01,-4.703010938290180104e-02,-7.991112693587331117e-01,4.566206422738887660e-01,3.461327525957298423e-01,-2.716376480793618597e+00,-5.660655938991280500e+00,1.182048905509543113e+00
9.832856617097969210e-01,-1.440832838314692150e-03,-8.176493474106513171e-01,4.157447171585100798e-01,3.542014163679582661e-01,-2.476716800187403145e+00,-5.789970499633676049e+00,1.078235229200705581e+00
9.823112729373238983e-01,4.415153442986994442e-02,-8.344576657956795929e-01,3.739892256953006311e-01,3.615207573444615963e-01,-2.231816561631215556e+00,-5.907036846080772285e+00,9.721400854814516990e-01
9.792588617653185112e-01,8.965047290877037334e-02,-8.495007263690956822e-01,3.314426078667269682e-01,3.680753173299663450e-01,-1.982220669511143507e+00,-6.011595964002840908e+00,8.639995377377338581e-01
9.741351966970942522e-01,1.349598730291940440e-01,-8.627470198602742446e-01,2.881948721055489493e-01,3.738513664364817024e-01,-1.728484231742015709e+00,-6.103419789126014017e+00,7.540540968179305636e-01
9.669516737276115936e-01,1.799837996256648531e-01,-8.741689549991417119e-01,2.443378190976659148e-01,3.788368721846195886e-01,-1.471173571567230276e+00,-6.182310814438022106e+00,6.425491594313044175e-01
9.577242235153299310e-01,2.246272786990312076e-01,-8.837430853161010180e-01,1.999642891919236609e-01,3.830215984089166970e-01,-1.210861503805491957e+00,-6.248103728285103742e+00,5.297329612648572494e-01
9.464732824923688392e-01,2.687962413443159004e-01,-8.914500634333588636e-01,1.551682010717896631e-01,3.863970854102247166e-01,-9.481272497161421509e-01,-6.300665126176555830e+00,4.158565398525861934e-01
9.332237985038724926e-01,3.123975678512952436e-01,-8.972746628001437852e-01,1.100445141402524585e-01,3.889566594081211859e-01,-6.835559028025930406e-01,-6.339893663289025483e+00,3.011735030741927721e-01
9.180050403819468574e-01,3.553397582112219899e-01,-9.012058783530397799e-01,6.468854021880510174e-02,3.906954767060348832e-01,-4.177340812563552497e-01,-6.365720703793025237e+00,1.859381446351385803e-01
9.008506479216887852e-01,3.975326971433870704e-01,-9.032368772965264636e-01,1.919617769387793604e-02,3.916105021735078462e-01,-1.512509954073570917e-01,-6.378109917729306133e+00,7.040590658620349274e-02
8.817984614836110735e-01,4.388881329789163233e-01,-9.033650423768332383e-01,-2.633659457193143760e-02,3.917005283918297831e-01,1.153048165844765549e-01,-6.377057468113070726e+00,-4.516803587226503325e-02
8.608903600690058777e-01,4.793199573234048216e-01,-9.015919452174405713e-01,-7.181403909649181072e-02,3.909661643364196748e-01,3.813476582421100325e-01,-6.362591681213610961e+00,-1.605297152962613660e-01
8.381723595548767891e-01,5.187439835849730896e-01,-8.979233424741888125e-01,-1.171404175350447274e-01,3.894098335264438160e-01,6.462935303292542955e-01,-6.334772873218386557e+00,-2.754258759225945985e-01
8.136941856165633702e-01,5.570787160685370942e-01,-8.923691176736969766e-01,-1.622208681284529885e-01,3.870357494711449964e-01,9.095655191581335508e-01,-6.293692718358002480e+00,-3.896063104070504046e-01
7.875093538888843225e-01,5.942451134184952855e-01,-8.849432564992862904e-01,-2.069611573979426300e-01,3.838499047664215014e-01,1.170592579347482287e+00,-6.239473876446557377e+00,-5.028233323350199679e-01
7.596750534995557746e-01,6.301667771526759942e-01,-8.756638227362016913e-01,-2.512679002031633080e-01,3.798600608316944349e-01,1.428811038311294190e+00,-6.172269581556863116e+00,-6.148324288483038025e-01
7.302517712665954619e-01,6.647704148365513044e-01,-8.645528245540377021e-01,-2.950491381596503371e-01,3.750756903704152156e-01,1.683668162335043350e+00,-6.092262423179477970e+00,-7.253938077451400623e-01
6.993033539382215169e-01,6.979856918322625559e-01,-8.516362090060252132e-01,-3.382141789664389053e-01,3.695079748634813033e-01,1.934621387075942778e+00,-5.999664044405477625e+00,-8.342720640692588008e-01
6.668967300533059639e-01,7.297455253104991879e-01,-8.369437442056849585e-01,-3.806739802577108200e-01,3.631697537739199122e-01,2.181140696157283010e+00,-5.894714011515831409e+00,-9.412372122751456738e-01
6.331017309334987520e-01,7.599862122430639522e-01,-8.205089198343851198e-01,-4.223413411198336798e-01,3.560754815539296514e-01,2.422709848741047001e+00,-5.777678809906644730e+00,-1.046065219238232258e+00
5.979909071906964746e-01,7.886475466981371918e-01,-8.023688397831936214e-01,-4.631310857979058504e-01,3.482411812356019931e-01,2.658827532535542382e+00,-5.648850776982060395e+00,-1.148538504982937081e+00
5.616396469115315648e-01,8.156727098288814037e-01,-7.825642779821079253e-01,-5.029599141207107271e-01,3.396844685241435791e-01,2.889006562507999476e+00,-5.508548185550332654e+00,-1.248445595197733793e+00
5.241252451151068303e-01,8.410089421645213781e-01,-7.611391638886031430e-01,-5.417474033661962007e-01,3.304243294743899328e-01,3.112779706570115934e+00,-5.357111283055006723e+00,-1.345583650130473652e+00
4.855276095003188686e-01,8.646069600647773301e-01,-7.381409442395838738e-01,-5.794151816208575889e-01,3.204812767134981311e-01,3.329694910200223568e+00,-5.194904543525385776e+00,-1.439756392378128691e+00
4.459283830284014316e-01,8.864215287973170598e-01,-7.136200744048519784e-01,-6.158878172835203779e-01,3.098771295753403598e-01,3.539320408479309954e+00,-5.022312759449375719e+00,-1.530776326318444625e+00
4.054112221159210105e-01,9.064112354663836912e-01,-6.876301621240147322e-01,-6.510924958952313268e-01,2.986350761773311491e-01,3.741242812003739537e+00,-4.839741752500717809e+00,-1.618463907663028056e+00
3.640610174510927055e-01,9.245388500275225629e-01,-6.602274586502772102e-01,-6.849596759330542906e-01,2.867794532870524549e-01,3.935070794591551291e+00,-4.647614499651342435e+00,-1.702649145302864708e+00
3.219644523938738345e-01,9.407710061559687587e-01,-6.314712000751303567e-01,-7.174225640539072524e-01,2.743358939165509436e-01,4.120431981116247755e+00,-4.446373245354410031e+00,-1.783170250338360852e+00
2.792092139666297879e-01,9.550785269711712377e-01,-6.014230766582173704e-01,-7.484177430272728193e-01,2.613310977098072807e-01,4.296976419612583697e+00,-4.236475504860170993e+00,-1.859875144537814107e+00
2.358838673781906148e-01,9.674363853291386706e-01,-5.701471130720133784e-01,-7.778851886128330673e-01,2.477927790320524348e-01,4.464376519891454009e+00,-4.018392976803858652e+00,-1.932621434544975259e+00
1.920781096345550165e-01,9.778235986764115539e-01,-5.377098388013750174e-01,-8.057680673176772501e-01,2.337497406984798132e-01,4.622325736917392902e+00,-3.792612489898409933e+00,-2.001275840302074283e+00
1.478818510241378115e-01,9.862234379024206188e-01,-5.041796045449600250e-01,-8.320133129294392527e-01,2.192315780161741279e-01,4.770541655416916882e+00,-3.559631017911751627e+00,-2.065715536245243733e+00
1.033857463833831175e-01,9.926232486291374224e-01,-4.696269552265695535e-01,-8.565712405359214854e-01,2.042688402221103094e-01,4.908763595442849237e+00,-3.319958078066001850e+00,-2.125827111311240802e+00
5.868035992212207452e-02,9.970145683190096975e-01,-4.341239802905408340e-01,-8.793960047346466302e-01,1.888927491312747398e-01,5.036754979730779347e+00,-3.074111039045350324e+00,-2.181507598925386038e+00
1.385643587629085613e-02,9.993930247365159225e-01,-3.977444996763468410e-01,-9.004453934786338376e-01,1.731352796154415064e-01,5.154301934778835914e+00,-2.822616260619510431e+00,-2.232663869595980177e+00
-3.099537919661971702e-02,9.997583431984667923e-01,-3.605638355385131222e-01,-9.196809516989592481e-01,1.570290607191492938e-01,5.261213744794043912e+00,-2.566007377978935189e+00,-2.279212829034463095e+00
-7.578500149841177480e-02,9.981143092918015602e-01,-3.226584108384809024e-01,-9.370681435195463704e-01,1.406072017401008845e-01,5.357323498708564280e+00,-2.304822425136897834e+00,-2.321081700865259112e+00
-1.204226221704889077e-01,9.944687257594643226e-01,-2.841059721821098116e-01,-9.525761918486368440e-01,1.239033887255572841e-01,5.442486938223743742e+00,-2.039605291920752350e+00,-2.358207526058679893e+00
-1.648193506688283017e-01,9.888333482800573115e-01,-2.449850296402164562e-01,-9.661782913130296802e-01,1.069516417511210127e-01,5.516583369775201362e+00,-1.770901808448880566e+00,-2.390537561303358149e+00
-2.088870129430075995e-01,9.812238509543379505e-01,-2.053750113490058482e-01,-9.778514918958980395e-01,8.978638186426400603e-02,5.579514754088774176e+00,-1.499260780387285497e+00,-2.418028883472917556e+00
-2.525386879297853437e-01,9.716597073081130187e-01,-1.653557710997356767e-01,-9.875768171488045200e-01,7.244221767473699169e-02,5.631206077677933131e+00,-1.225230603555190534e+00,-2.440648553261510756e+00
-2.956883187841758964e-01,9.601642277614045318e-01,-1.250079263188544898e-01,-9.953391343106290368e-01,5.495409179755589291e-02,5.671604387651947299e+00,-9.493615986195780287e-01,-2.458373194929634575e+00
-3.382515990813425577e-01,9.467643145673251270e-01,-8.441202594303992557e-02,-1.001127305596267725e+00,3.735692017513075891e-02,5.700679324340672594e+00,-6.722003582854396697e-01,-2.471189231517042728e+00
-3.801453991675604049e-01,9.314905636625553376e-01,-4.364906712082861073e-02,-1.004934038775045169e+00,1.968581599544685923e-02,5.718422073057761956e+00,-3.942933484029680358e-01,-2.479092427623626804e+00
-4.212884513293786437e-01,9.143770197670996192e-01,-2.799830432055727680e-03,-1.006755953873442300e+00,1.975801507292651582e-03,5.724845443206532991e+00,-1.161824555135675396e-01,-2.482087927077444522e+00
-4.616010525820181121e-01,8.954612445536277443e-01,3.805484645412265943e-02,-1.006593519723899322e+00,-1.573807337523738803e-02,5.719983305142053887e+00,1.615930378426910785e-01,-2.480190007274852171e+00
-5.010057968594323619e-01,8.747839493046467574e-01,7.883482000436220494e-02,-1.004451029450696309e+00,-3.342105680713985949e-02,5.703890161388710744e+00,4.385014343349786792e-01,-2.473421897038694084e+00
-5.394269426148151636e-01,8.523892513632670420e-01,1.194600154872846876e-01,-1.000336566483171374e+00,-5.103842390626137093e-02,5.676640809069867011e+00,7.140142220550460550e-01,-2.461815626925216716e+00
-5.767910492626382446e-01,8.283243350142317496e-01,1.598510876182223095e-01,-9.942619652798576624e-01,-6.855576322506370945e-02,5.638329861933813802e+00,9.876104007666604012e-01,-2.445411825258140937e+00
-6.130271560012784393e-01,8.026392585229084053e-01,1.999296439296744388e-01,-9.862427117151638667e-01,-8.593907367486466886e-02,5.589070987885327746e+00,1.258777808637463025e+00,-2.424259388541944116e+00
-6.480663552284599005e-01,7.753872128255986373e-01,2.396177898335636325e-01,-9.762979978709717122e-01,-1.031545672326780183e-01,5.528997102189610047e+00,1.527009848809930848e+00,-2.398415562753996699e+00
-6.818425864985064866e-01,7.466239177358788837e-01,2.788390226199061739e-01,-9.644505091341911696e-01,-1.201690567218564043e-01,5.458258932050176426e+00,1.791811330536251301e+00,-2.367945325395125256e+00
-7.142921408133230399e-01,7.164079529893079279e-01,3.175176910383296636e-01,-9.507265154671558083e-01,-1.369497214286272135e-01,5.377025458192558283e+00,2.052694596483960687e+00,-2.332921574020650368e+00
-7.453541897458698662e-01,6.848002795896230843e-01,3.555796205645821995e-01,-9.351556603635966525e-01,-1.534643783645623372e-01,5.285482552761308739e+00,2.309183518044556571e+00,-2.293424538683805469e+00
-7.749705940200759535e-01,6.518643617593393724e-01,3.929519069894437666e-01,-9.177709907575473114e-01,-1.696813927483207252e-01,5.183833077809931744e+00,2.560811866505859236e+00,-2.249541823406356666e+00
-8.030860676224352845e-01,6.176659868765457251e-01,4.295631225635802020e-01,-8.986088629057710220e-01,-1.855697674570612465e-01,5.072296261795579575e+00,2.807124463567621575e+00,-2.201368136710102785e+00
-8.296483733484776302e-01,5.822729892512902294e-01,4.653435854608956035e-01,-8.777087743177213186e-01,-2.010992599874242837e-01,4.951106673064276542e+00,3.047678749438100354e+00,-2.149004847727712164e+00
-8.546082677814699213e-01,5.457552567814074607e-01,5.002253114223801367e-01,-8.551133466007491135e-01,-2.162403615022752690e-01,4.820514094218297352e+00,3.282044209271698154e+00,-2.092559931296953391e+00
-8.779194803704759575e-01,5.081847657464032553e-01,5.341419829006035513e-01,-8.308683481942109594e-01,-2.309642834351843255e-01,4.680783637240542916e+00,3.509801920116740082e+00,-2.032148017533423001e+00
-8.995390826592715161e-01,4.696349764423470852e-01,5.670294898566564656e-01,-8.050223019330735585e-01,-2.452431922658873109e-01,4.532193485785681375e+00,3.730547936632929051e+00,-1.967889415496290040e+00
-9.194271983839029661e-01,4.301812533569965846e-01,5.988255261519308537e-01,-7.776267438889430395e-01,-2.590500343281445517e-01,4.375036413387698886e+00,3.943890336081976589e+00,-1.899910769215850337e+00
