# X, Y, Xs, Ys, Zs, Xv, Yv, Zv
3.879617646416265164e-01,-2.742944540548566956e-01,-3.753696308259356074e-01,2.762587266047560886e-01,9.236089311725032003e-02,-3.600634508945686374e+00,-1.037677817871386310e+01,3.120504778165292148e+00
3.917570265979393729e-01,-2.648092630028581751e-01,-3.785307348640626346e-01,2.669482264248846382e-01,9.513485603529714396e-02,-3.475787479862654017e+00,-1.046672946322466657e+01,3.089454412364830205e+00
3.954016096762129617e-01,-2.553352020260341582e-01,-3.815509914537899006e-01,2.576465900704688616e-01,9.785486126864442746e-02,-3.349322702829192533e+00,-1.055400880952783105e+01,3.057343427466916008e+00
3.988975894097905317e-01,-2.458721203496846697e-01,-3.844323408115021823e-01,2.483536979509572418e-01,1.005216516700029039e-01,-3.221296021130707121e+00,-1.063857767752104166e+01,3.024186002778517235e+00
4.022469526097005588e-01,-2.364198371144801969e-01,-3.871766386816871131e-01,2.390693995248837356e-01,1.031359439525807442e-01,-3.091763967745739805e+00,-1.072039872397290772e+01,2.989996779684958916e+00
4.054515989041419521e-01,-2.269781432287693856e-01,-3.897856578585298104e-01,2.297935151502095708e-01,1.056984289391686427e-01,-2.960783740382588292e+00,-1.079943581901266647e+01,2.954790855184691534e+00
4.085133422229391686e-01,-2.175468031265551105e-01,-3.922610896519352353e-01,2.205258378407638498e-01,1.082097718066435121e-01,-2.828413176222413838e+00,-1.087565406208413954e+01,2.918583775222889365e+00
4.114339122261274073e-01,-2.081255564367773814e-01,-3.946045452974287771e-01,2.112661349343361028e-01,1.106706123247327145e-01,-2.694710726379964338e+00,-1.094901979735681152e+01,2.881391527826789645e+00
4.142149556759812667e-01,-1.987141195692838369e-01,-3.968175573095162334e-01,2.020141496777240198e-01,1.130815650879739426e-01,-2.559735430093214248e+00,-1.101950062858731982e+01,2.843230536045839862e+00
4.168580377519370828e-01,-1.893121872226209701e-01,-3.989015807782042011e-01,1.927696027337952589e-01,1.154432197398907317e-01,-2.423546888653293152e+00,-1.108706543342471029e+01,2.804117650699735620e+00
4.193646433079827873e-01,-1.799194338185494679e-01,-4.008579946084857570e-01,1.835321936153993805e-01,1.177561411884824050e-01,-2.286205239086235963e+00,-1.115168437715319172e+01,2.764070142937570917e+00
4.217361780721892162e-01,-1.705355148679670030e-01,-4.026881027026834037e-01,1.743016020507472119e-01,1.200208698121954382e-01,-2.147771127598168128e+00,-1.121332892586630869e+01,2.723105696611390236e+00
4.239739697881513836e-01,-1.611600682727175882e-01,-4.043931350856193041e-01,1.650774892846777753e-01,1.222379216556074844e-01,-2.008305682795643143e+00,-1.127197185906671706e+01,2.681242400467497067e+00
4.260792692981810736e-01,-1.517927155675742878e-01,-4.059742489726453352e-01,1.558594993200412560e-01,1.244077886141099903e-01,-1.867870488692972675e+00,-1.132758728168598772e+01,2.638498740158968126e+00
4.280532515681617078e-01,-1.424330631065012787e-01,-4.074325297806198898e-01,1.466472601032514922e-01,1.265309386069276842e-01,-1.726527557518460432e+00,-1.138015063551911688e+01,2.594893590082911317e+00
4.298970166540319604e-01,-1.330807031971321663e-01,-4.087689920819678191e-01,1.374403846578930444e-01,1.286078157378577891e-01,-1.584339302331546628e+00,-1.142963871006877774e+01,2.550446205046064563e+00
4.316115906099058930e-01,-1.237352151872458256e-01,-4.099845805019869949e-01,1.282384721701166352e-01,1.306388404431507444e-01,-1.441368509462961578e+00,-1.147602965279440035e+01,2.505176211762418337e+00
4.331979263378785694e-01,-1.143961665068736061e-01,-4.110801705596023869e-01,1.190411090294107577e-01,1.326244096259907579e-01,-1.297678310790040701e+00,-1.151930297876162257e+01,2.459103600186600680e+00
4.346569043795953102e-01,-1.050631136695376194e-01,-4.120565694517855926e-01,1.098478698282056160e-01,1.345648967770652626e-01,-1.153332155859482011e+00,-1.155943957968790237e+01,2.412248714686890949e+00
4.359893336496812322e-01,-9.573560323599206168e-02,-4.129145167818743523e-01,1.006583183236396256e-01,1.364606520807385148e-01,-1.008393783869779181e+00,-1.159642173238016127e+01,2.364632245061701887e+00
4.371959521111480340e-01,-8.641317274373275237e-02,-4.136546852320370782e-01,9.147200836471358620e-02,1.383120025063680480e-01,-8.629271955258284166e-01,-1.163023310656085307e+01,2.316275217403564124e+00
4.382774273929024300e-01,-7.709535160542135834e-02,-4.142776811801315850e-01,8.228848478794056898e-02,1.401192518843235313e-01,-7.169966247779899771e-01,-1.166085877207897248e+01,2.267198984814585039e+00
4.392343573494865705e-01,-6.778166197928935099e-02,-4.147840452612104878e-01,7.310728428451923611e-02,1.418826809662817878e-01,-5.706665104581931658e-01,-1.168828520550277972e+01,2.217425217977524454e+00
4.400672705631816228e-01,-5.847161961449182793e-02,-4.151742528739180149e-01,6.392793624196452251e-02,1.436025474693872761e-01,-4.240014678255607516e-01,-1.171250029609135268e+01,2.166975895586628731e+00
4.407766267886036315e-01,-4.916473467430734767e-02,-4.154487146320242630e-01,5.474996356305680822e-02,1.452790861038775194e-01,-2.770662600341298187e-01,-1.173349335114237491e+01,2.115873294642458546e+00
4.413628173399111732e-01,-3.986051254001082150e-02,-4.156077767613249319e-01,4.557288346490213915e-02,1.469125085837802436e-01,-1.299257695352661335e-01,-1.175125510071371693e+01,2.064139980614994929e+00
4.418261654207382150e-01,-3.055845459818723464e-02,-4.156517214421311945e-01,3.639620826083742738e-02,1.485030036202962256e-01,1.735503057259984994e-02,-1.176577770171676640e+01,2.011798797479358303e+00
4.421669263969517094e-01,-2.125805901420293326e-02,-4.155807670975555923e-01,2.721944612786406786e-02,1.500507368974847711e-01,1.647111052342579152e-01,-1.177705474137976438e+01,1.958872857628561004e+00
4.423852880123184117e-01,-1.195882149450597058e-02,-4.153950686277863569e-01,1.804210186224869047e-02,1.515558510298704586e-01,3.120773861553931550e-01,-1.178508124007945668e+01,1.905385531667711074e+00
4.424813705471515868e-01,-2.660236040400301444e-03,-4.150947175905270181e-01,8.863677625902786558e-03,1.530184655015891237e-01,4.593888005348741310e-01,-1.178985365353996428e+01,1.851360438094223237e+00
4.424552269199896193e-01,6.638204304101007376e-03,-4.146797423277597261e-01,-3.163263138859567433e-04,1.544386765866906375e-01,6.065802997990967782e-01,-1.179136987439785500e+01,1.796821432868552559e+00
4.423068427323401108e-01,1.593700670774339870e-02,-4.141501080389728973e-01,-9.498410848803349321e-03,1.558165572502105134e-01,7.535868883255959494e-01,-1.178962923313268796e+01,1.741792598880071097e+00
4.420361362565051744e-01,2.523667780823733026e-02,-4.135057168009758644e-01,-1.868307729539017692e-02,1.571521570296189052e-01,9.003436521432821582e-01,-1.178463249836263138e+01,1.686298235312742255e+00
4.416429583664829295e-01,3.453772296662149799e-02,-4.127464075344054462e-01,-2.787082665990636351e-02,1.584455018962483142e-01,1.046785787596625994e+00,-1.177638187650511270e+01,1.630362846915288877e+00
4.411270924119227166e-01,4.384064551719512454e-02,-4.118719559170104794e-01,-3.706215889962356791e-02,1.596965940962943586e-01,1.192848629961124951e+00,-1.176488101080246729e+01,1.574011133180580169e+00
4.404882540350923414e-01,5.314594601041794375e-02,-4.108820742437858664e-01,-4.625757217797865639e-02,1.609054119709756869e-01,1.338467681997427272e+00,-1.175013497971322352e+01,1.517267977439036297e+00
4.397260909307966203e-01,6.245412144615503092e-02,-4.097764112340084863e-01,-5.545756211099955868e-02,1.620719097554283450e-01,1.483578642431498507e+00,-1.173215029466960502e+01,1.460158435870848148e+00
4.388401825491708985e-01,7.176566449461332931e-02,-4.085545517852146036e-01,-6.466262100238537314e-02,1.631960173559003913e-01,1.628117434348250514e+00,-1.171093489720223246e+01,1.402707726441873248e+00
4.378300397412590028e-01,8.108106270227906365e-02,-4.072160166741479737e-01,-7.387323706458544248e-02,1.642776401048022528e-01,1.772020233486106378e+00,-1.168649815543339265e+01,1.344941217768091501e+00
4.366951043472679928e-01,9.040079768011850814e-02,-4.057602622046916907e-01,-8.308989362317667493e-02,1.653166584931538841e-01,1.915223496419995008e+00,-1.165885085994031911e+01,1.286884417913539469e+00
4.354347487273861894e-01,9.972534427125054335e-02,-4.041866798027941021e-01,-9.231306830178429013e-02,1.663129278799610478e-01,2.057663988620341833e+00,-1.162800521899040618e+01,1.228562963126667462e+00
4.340482752350372508e-01,1.090551696952348215e-01,-4.024945955583911772e-01,-1.015432321847286878e-01,1.672662781780372143e-01,2.199278812375655701e+00,-1.159397485315035148e+01,1.170002606520093469e+00
4.325349156324425071e-01,1.183907326660487425e-01,-4.006832697143265509e-01,-1.107808489545103747e-01,1.681765135157765878e-01,2.340005434566384324e+00,-1.155677478927172075e+01,1.111229206698753469e+00
4.308938304483591053e-01,1.277324824807445913e-01,-3.987518961022722963e-01,-1.200263740011648372e-01,1.690434118743706637e-01,2.479781714277785820e+00,-1.151642145385550187e+01,1.052268716341470345e+00
4.291241082778649019e-01,1.370808580756878448e-01,-3.966996015256592512e-01,-1.292802535004298203e-01,1.698667246999464309e-01,2.618545930239601027e+00,-1.147293266579861282e+01,9.931471707409798011e-01
4.272247650240699191e-01,1.464362870471792311e-01,-3.945254450896386045e-01,-1.385429234575697721e-01,1.706461764900935318e-01,2.756236808080436251e+00,-1.142632762852560546e+01,9.338906763074793504e-01
4.251947430816441220e-01,1.557991846331523711e-01,-3.922284174781102695e-01,-1.478148087135938704e-01,1.713814643542333482e-01,2.892793547384790109e+00,-1.137662692150895261e+01,8.745253990407729772e-01
4.230329104620719205e-01,1.651699526525212958e-01,-3.898074401778774400e-01,-1.570963219104859476e-01,1.720722575472728444e-01,3.028155848540815764e+00,-1.132385249118174286e+01,8.150775529761015159e-01
4.207380598605673927e-01,1.745489783986219345e-01,-3.872613646500152607e-01,-1.663878624119375926e-01,1.727181969759729319e-01,3.162263939366928955e+00,-1.126802764124674638e+01,7.555733886087602214e-01
4.183089076646185345e-01,1.839366334830515037e-01,-3.845889714485793975e-01,-1.756898151759358484e-01,1.733188946774531780e-01,3.295058601505514773e+00,-1.120917702238615909e+01,6.960391813026245433e-01
4.157440929041670286e-01,1.933332726260602596e-01,-3.817889692868201568e-01,-1.850025495754085425e-01,1.738739332692431361e-01,3.426481196572092269e+00,-1.114732662137656227e+01,6.365012196876862482e-01
4.130421761434817096e-01,2.027392323894884330e-01,-3.788599940511284681e-01,-1.943264181629710818e-01,1.743828653702851339e-01,3.556473692048387480e+00,-1.108250374961387941e+01,5.769857940517277850e-01
4.102016383148430201e-01,2.121548298480618044e-01,-3.758006077629955088e-01,-2.036617553756397414e-01,1.748452129922852816e-01,3.684978686907828926e+00,-1.101473703105343738e+01,5.175191847312847759e-01
4.072208794942253629e-01,2.215803611946859653e-01,-3.726092974893477905e-01,-2.130088761752042537e-01,1.752604669008077931e-01,3.811939436962251904e+00,-1.094405638957044857e+01,4.581276505069804550e-01
4.040982176192493558e-01,2.310161002751684178e-01,-3.692844742017021842e-01,-2.223680746197441715e-01,1.756280859455034704e-01,3.937299879918522816e+00,-1.087049303574644377e+01,3.988374170083865966e-01
4.008318871497690838e-01,2.404622970475942256e-01,-3.658244715846855066e-01,-2.317396223615697526e-01,1.759474963588664453e-01,4.061004660134071464e+00,-1.079407945308758876e+01,3.396746651335302847e-01
3.974200376715740779e-01,2.499191759613568764e-01,-3.622275447945778604e-01,-2.411237670666466493e-01,1.762180910229157460e-01,4.182999153060388053e+00,-1.071484938368084983e+01,2.806655194881384485e-01
3.938607324438097579e-01,2.593869342506043840e-01,-3.584918691686655445e-01,-2.505207307503226621e-01,1.764392287032064965e-01,4.303229489363681992e+00,-1.063283781329445432e+01,2.218360368497525048e-01
3.901519468908670740e-01,2.688657401366132405e-01,-3.546155388863383440e-01,-2.599307080239287027e-01,1.766102332495876892e-01,4.421642578712062566e+00,-1.054808095592917461e+01,1.632121946617892672e-01
3.862915670396550039e-01,2.783557309333349328e-01,-3.505965655830306504e-01,-2.693538642465597155e-01,1.767303927631378446e-01,4.538186133218737872e+00,-1.046061623782721384e+01,1.048198795626300583e-01
3.822773879033571909e-01,2.878570110500780488e-01,-3.464328769182910550e-01,-2.787903335760593682e-01,1.767989587287332742e-01,4.652808690530870983e+00,-1.037048228094585411e+01,4.668487595481174424e-02
3.781071118129825659e-01,2.973696498849929259e-01,-3.421223150994759932e-01,-2.882402169129386071e-01,1.768151451127293883e-01,4.765459636553913469e+00,-1.027771888590308258e+01,-1.116714538063967588e-02
3.737783466982529390e-01,3.068936796027150749e-01,-3.376626353627934507e-01,-2.977035797306474274e-01,1.767781274252686885e-01,4.876089227801354120e+00,-1.018236701440275382e+01,-6.871063861970339026e-02
3.692886043196379475e-01,3.164290927891922345e-01,-3.330515044136871938e-01,-3.071804497852878568e-01,1.766870417467713006e-01,4.984648613360040059e+00,-1.008446877114705487e+01,-1.259201941756780130e-01
3.646352984536365138e-01,3.259758399763814651e-01,-3.282864988288368147e-01,-3.166708146975188987e-01,1.765409837182114194e-01,5.091089856461395335e+00,-9.984067385244262738e+00,-1.827705499193494898e-01
3.598157430337373675e-01,3.355338270291286507e-01,-3.233651034223793408e-01,-3.261746193990295306e-01,1.763390074948418818e-01,5.195365955648897582e+00,-9.881207191119971256e+00,-2.392366023340217751e-01
3.548271502498473451e-01,3.451029123861835135e-01,-3.182847095793039927e-01,-3.356917634355959246e-01,1.760801246630965822e-01,5.297430865532646749e+00,-9.775933608940283293e+00,-2.952934176005330702e-01
3.496666286093900733e-01,3.546829041468884114e-01,-3.130426135593802339e-01,-3.452220981183252713e-01,1.757633031204804963e-01,5.397239517121674268e+00,-9.668293124555507490e+00,-3.509162426073249019e-01
3.443311809637172871e-01,3.642735569946810026e-01,-3.076360147754060859e-01,-3.547654235142871371e-01,1.753874659183488338e-01,5.494747837725170392e+00,-9.558333268973346009e+00,-4.060805158807214710e-01
3.388177025039750823e-01,3.738745689481117740e-01,-3.020620140500531181e-01,-3.643214852672936876e-01,1.749514900675817330e-01,5.589912770413726584e+00,-9.446102597370536813e+00,-4.607618784305815840e-01
3.331229787311141832e-01,3.834855779296388323e-01,-2.963176118561138828e-01,-3.738899712391506314e-01,1.744542053072840049e-01,5.682692293032071795e+00,-9.331650667652224840e+00,-5.149361845065492105e-01
3.272436834053383814e-01,3.931061581419904027e-01,-2.903997065455455884e-01,-3.834705079612237277e-01,1.738943928367760738e-01,5.773045436754866699e+00,-9.215028018568634849e+00,-5.685795122601258189e-01
3.211763764809456023e-01,4.027358162414159670e-01,-2.843050925733434653e-01,-3.930626568856954162e-01,1.732707840112993614e-01,5.860932304177389085e+00,-9.096286147398522814e+00,-6.216681743079015554e-01
3.149175020332599106e-01,4.123739872966417086e-01,-2.780304587229954771e-01,-4.026659104253751398e-01,1.725820590020397671e-01,5.946314086933098153e+00,-8.975477487209490235e+00,-6.741787281912190455e-01
3.084633861851448500e-01,4.220200305218461678e-01,-2.715723863410328676e-01,-4.122796877704230645e-01,1.718268454212700247e-01,6.029153082830329247e+00,-8.852655383704970404e+00,-7.260879867277183486e-01
3.018102350414832991e-01,4.316732247714406556e-01,-2.649273475890552287e-01,-4.219033304698094344e-01,1.710037169136413016e-01,6.109412712500502884e+00,-8.727874071668285438e+00,-7.773730282501341016e-01
2.949541326409736430e-01,4.413327637839124518e-01,-2.580917037225322064e-01,-4.315360977647993979e-01,1.701111917149070729e-01,6.187057535550562370e+00,-8.601188651014101794e+00,-8.280112067278628807e-01
2.878910389356569288e-01,4.509977511614356449e-01,-2.510617034067087472e-01,-4.411771616611900870e-01,1.691477311796470429e-01,6.262053266212432412e+00,-8.472655062457828734e+00,-8.779801617668110403e-01
2.806167878097549639e-01,4.606671950714093522e-01,-2.438334810810553754e-01,-4.508256017264736237e-01,1.681117382798789917e-01,6.334366788482671318e+00,-8.342330062813818614e+00,-9.272578284831158868e-01
2.731270851506651942e-01,4.703400026555218938e-01,-2.364030553849144067e-01,-4.604803995975288999e-01,1.670015560767988960e-01,6.403966170745557740e+00,-8.210271199933099950e+00,-9.758224472463827848e-01
2.654175069863603520e-01,4.800149741313781138e-01,-2.287663276583348781e-01,-4.701404331838671125e-01,1.658154661682900988e-01,6.470820679873184211e+00,-8.076536787291919595e+00,-1.023652573288112322e+00
2.574834977049457185e-01,4.896907965711777555e-01,-2.209190805335198293e-01,-4.798044705508973107e-01,1.645516871152788441e-01,6.534900794796351775e+00,-7.941185878242118079e+00,-1.070727086171119113e+00
2.493203683737882093e-01,4.993660373413736919e-01,-2.128569766338939129e-01,-4.894711634670996792e-01,1.632083728505048237e-01,6.596178219540237642e+00,-7.804278239934856920e+00,-1.117025199115713852e+00
2.409232951774345211e-01,5.090391371867076797e-01,-2.045755573995104992e-01,-4.991390405984453271e-01,1.617836110738172239e-01,6.654625895719105344e+00,-7.665874326929100313e+00,-1.162526468178566530e+00
2.322873179954925149e-01,5.187084029414983366e-01,-1.960702420593766482e-01,-5.088065003328583469e-01,1.602754216387071162e-01,6.710218014484525817e+00,-7.526035254496602711e+00,-1.207210801280171886e+00
2.234073391437860490e-01,5.283719998505626014e-01,-1.873363267732965076e-01,-5.184718032169967072e-01,1.586817549354494483e-01,6.762930027921830067e+00,-7.384822771635118244e+00,-1.251058467076947123e+00
2.142781223044058214e-01,5.380279434816975792e-01,-1.783689839680228650e-01,-5.281330639871503196e-01,1.570004902769620847e-01,6.812738659889791215e+00,-7.242299233801786862e+00,-1.294050103674038832e+00
2.048942916727916064e-01,5.476740912112265658e-01,-1.691632618948801514e-01,-5.377882431755975912e-01,1.552294342942935890e-01,6.859621916298701549e+00,-7.098527575378712484e+00,-1.336166727174989521e+00
1.952503313527027273e-01,5.573081332637606078e-01,-1.597140844385896430e-01,-5.474351382733800842e-01,1.533663193495429233e-01,6.903559094822349529e+00,-6.953571281882922506e+00,-1.377389740064492996e+00
1.853405850328773974e-01,5.669275832870295240e-01,-1.500162512098009993e-01,-5.570713744301155623e-01,1.514088019749872671e-01,6.944530794039579291e+00,-6.807494361932931781e+00,-1.417700939420532658e+00
1.751592559823672013e-01,5.765297684424318669e-01,-1.400644379568302123e-01,-5.666943946712250657e-01,1.493544613482691019e-01,6.982518922001414552e+00,-6.660361318984359791e+00,-1.457082524952277414e+00
1.647004074049650546e-01,5.861118189918372856e-01,-1.298531973353284075e-01,-5.763014496127875086e-01,1.472007978146643581e-01,7.017506704219963254e+00,-6.512237122847008841e+00,-1.495517106860196010e+00
1.539579631968568674e-01,5.956706573611856292e-01,-1.193769600780851398e-01,-5.858895866541914410e-01,1.449452314687437460e-01,7.049478691075540482e+00,-6.363187180996028758e+00,-1.532987713514894157e+00
1.429257091556058457e-01,6.052029866615731279e-01,-1.086300366108977900e-01,-5.954556386288432090e-01,1.425851008091396921e-01,7.078420764638797991e+00,-6.213277309689809513e+00,-1.569477798951314007e+00
1.315972946928744280e-01,6.147052786488226284e-01,-9.760661916445144415e-02,-6.049962118934331112e-01,1.401176614816699306e-01,7.104320144904804124e+00,-6.062573704907385341e+00,-1.604971250174964226e+00
1.199662351078809586e-01,6.241737611030331312e-01,-8.630078443644297048e-02,-6.145076738366864744e-01,1.375400851277357173e-01,7.127165395436327877e+00,-5.911142913118159647e+00,-1.639452394276964764e+00
1.080259144835139656e-01,6.336044046103272986e-01,-7.470649686276928381e-02,-6.239861397891746098e-01,1.348494583567337590e-01,7.146946428413860630e+00,-5.759051801896819534e+00,-1.672906005354767078e+00
9.576958927230555529e-02,6.429929087299719459e-01,-6.281761256151230377e-02,-6.334274593166262513e-01,1.320427818631966232e-01,7.163654509090094713e+00,-5.606367530396547672e+00,-1.705317311235476030e+00
8.319039264506301878e-02,6.523346875313286164e-01,-5.062788401864779658e-02,-6.428272018803699028e-01,1.291169697115153170e-01,7.177282259646952767e+00,-5.453157519693398569e+00,-1.736671999998828042e+00
7.028133968095744144e-02,6.616248544866648595e-01,-3.813096558996686980e-02,-6.521806418500064595e-01,1.260688488134199814e-01,7.187823662453429741e+00,-5.299489423015064204e+00,-1.766956226296938492e+00
5.703533348420633531e-02,6.708582067078424638e-01,-2.532041989955895536e-02,-6.614827428552785271e-01,1.228951586258968248e-01,7.195274062722798014e+00,-5.145431095867104787e+00,-1.796156617468007255e+00
4.344517231921434658e-02,6.800292085172910950e-01,-1.218972522141453102e-02,-6.707281414663759378e-01,1.195925510999207020e-01,7.199630170568037002e+00,-4.991050566069867855e+00,-1.824260279441320520e+00
2.950355786313327983e-02,6.891319743465708081e-01,1.267716062760170653e-03,-6.799111301946685337e-01,1.161575909132877421e-01,7.200890062454547547e+00,-4.836416003719321566e+00,-1.851254802430899016e+00
1.520310468227194234e-02,6.981602509592548245e-01,1.505856782956289594e-02,-6.890256398091406664e-01,1.125867560239500464e-01,7.199053182049543587e+00,-4.681595691085061794e+00,-1.877128266415317492e+00
5.363510466131307967e-04,7.071073989989188346e-01,2.918954929662585102e-02,-6.980652209676935227e-01,1.088764385835906817e-01,7.194120340467700103e+00,-4.526657992458776647e+00,-1.901869246401249436e+00
-1.450422879512885087e-02,7.159663738677618516e-01,4.366742270746429289e-02,-7.070230251670410748e-01,1.050229462547418446e-01,7.186093715912996061e+00,-4.371671323966506151e+00,-1.925466817468419745e+00
-2.992621074898735647e-02,7.247297059468903457e-01,5.849897949611990167e-02,-7.158917850202485278e-01,1.010225039785379725e-01,7.174976852716874909e+00,-4.216704123358002931e+00,-1.947910559593743152e+00
-4.573720527805720526e-02,7.333894801756696280e-01,7.369102480130973465e-02,-7.246637938771229859e-01,9.687125624421985548e-02,7.160774659773170292e+00,-4.061824819786551188e+00,-1.969190562252514543e+00
-6.194483992493034913e-02,7.419373150148550478e-01,8.925036019164746259e-02,-7.333308848097578325e-01,9.256526991575363128e-02,7.143493408370480857e+00,-3.907101803592579081e+00,-1.989297428794616795e+00
-7.855673979634315851e-02,7.503643408265900927e-01,1.051837644552295892e-01,-7.418844089936684760e-01,8.810053767540457215e-02,7.123140729422937412e+00,-3.752603396104404077e+00,-2.008222280593815690e+00
-9.558050584283402096e-02,7.586611777138758672e-01,1.214979722985650712e-01,-7.503152135242240339e-01,8.347298214879053657e-02,7.099725610100612982e+00,-3.598397819469476566e+00,-2.025956760968312231e+00
-1.130236907569096977e-01,7.668179128729174510e-01,1.381996507915584094e-01,-7.586136187186084401e-01,7.867846078082482708e-02,7.073258389861033280e+00,-3.444553166529348953e+00,-2.042493038870822009e+00
-1.308937723039972911e-01,7.748240775239201295e-01,1.552953733871184350e-01,-7.667693949654290630e-01,7.371277153702582297e-02,7.043750755883579906e+00,-3.291137370751878066e+00,-2.057823812346536219e+00
-1.491981238915508490e-01,7.826686234996256264e-01,1.727915913361865452e-01,-7.747717391975059709e-01,6.857165950986832126e-02,7.011215737908739420e+00,-3.138218176233644297e+00,-2.071942311757466459e+00
-1.679439821730801807e-01,7.903398995861787846e-01,1.906946023115545785e-01,-7.826092510783591027e-01,6.325082451518554416e-02,6.975667702484555477e+00,-2.985863107786092652e+00,-2.084842302771726885e+00
-1.871384114759681583e-01,7.978256277280296738e-01,2.090105160471497914e-01,-7.902699090096946266e-01,5.774592976900148888e-02,6.937122346622746960e+00,-2.834139441118479930e+00,-2.096518089116433003e+00
-2.067882648348194907e-01,8.051128792275589197e-01,2.277452167935818117e-01,-7.977410460858311847e-01,5.205261174056058371e-02,6.895596690867373368e+00,-2.683114173130812130e+00,-2.106964515093022960e+00
-2.269001414060782262e-01,8.121880510911121398e-01,2.469043223859951341e-01,-8.050093261416544355e-01,4.616649128263246304e-02,6.851109071779015736e+00,-2.532853992329898052e+00,-2.116176967853863999e+00
-2.474803400350562566e-01,8.190368426962811865e-01,2.664931397169339466e-01,-8.120607200634752942e-01,4.008318614532103974e-02,6.803679133837888138e+00,-2.383425249381580180e+00,-2.124151379439158660e+00
-2.685348087436804643e-01,8.256442329806463754e-01,2.865166164053326581e-01,-8.188804825571842638e-01,3.379832498449077127e-02,6.753327820769377432e+00,-2.234893927812154235e+00,-2.130884228573238115e+00
-2.900690899066041828e-01,8.319944583799253612e-01,3.069792884532898114e-01,-8.254531295954564696e-01,2.730756298041546459e-02,6.700077366295889902e+00,-2.087325614871900381e+00,-2.136372542219464155e+00
-3.120882608852902362e-01,8.380709917736047787e-01,3.278852236853866953e-01,-8.317624167955423031e-01,2.060659918620559583e-02,6.643951284319055794e+00,-1.940785472573593351e+00,-2.140613896893031942e+00
-3.345968698947687225e-01,8.438565227287242454e-01,3.492379607714629075e-01,-8.377913190114206765e-01,1.369119572881387359e-02,6.584974358536664241e+00,-1.795338208918799694e+00,-2.143606419731117096e+00
-3.575988668865960896e-01,8.493329393675336236e-01,3.710404436435025266e-01,-8.435220114588236617e-01,6.557198987746468144e-03,6.523172631498874274e+00,-1.651048049324639777e+00,-2.145348789319877714e+00
-3.810975292446920903e-01,8.544813122222320034e-01,3.932949511311983892e-01,-8.489358527288338729e-01,-7.994371221897444979e-04,6.458573393108553162e+00,-1.507978708263659762e+00,-2.145840236277951174e+00
-4.050953821089487428e-01,8.592818804798103560e-01,4.160030216595130281e-01,-8.540133700853181908e-01,-8.382625637970403387e-03,6.391205168570832207e+00,-1.366193361129303563e+00,-2.145080543596197487e+00
-4.295941131654980594e-01,8.637140410620181008e-01,4.391653728758244113e-01,-8.587342474832603267e-01,-1.619611868099837815e-02,6.321097705797174449e+00,-1.225754616339445935e+00,-2.143070046733517309e+00
-4.545944817731570331e-01,8.677563410294035773e-01,4.627818161048144474e-01,-8.630773167888565744e-01,-2.424347711490856816e-02,6.248281962269542689e+00,-1.086724487690285290e+00,-2.139809633468729100e+00
-4.800962223336865953e-01,8.713864738439089930e-01,4.868511655669210403e-01,-8.670205527277238255e-01,-3.252803761435099639e-02,6.172790091370417009e+00,-9.491643669727535260e-01,-2.135300743508544929e+00
-5.060979418599670376e-01,8.745812800711724178e-01,5.113711423417127699e-01,-8.705410721342995428e-01,-4.105287703950796785e-02,6.094655428184813317e+00,-8.131349968636941705e-01,-2.129545367851841231e+00
-5.325970117521179326e-01,8.773167531509483696e-01,5.363382731119780145e-01,-8.736151381229582125e-01,-4.982077402322793169e-02,6.013912474780410022e+00,-6.786964441035636675e-01,-2.122546047910486955e+00
-5.595894538576786648e-01,8.795680509111456491e-01,5.617477837882794978e-01,-8.762181698487855330e-01,-5.883416769333754681e-02,5.930596884972425542e+00,-5.459080729726630832e-01,-2.114305874387130135e+00
-5.870698209694398262e-01,8.813095135470340180e-01,5.875934881883203564e-01,-8.783247585725069140e-01,-6.809511347247701463e-02,5.844745448579888425e+00,-4.148285190775371500e-01,-2.104828485910427815e+00
-6.150310720041045620e-01,8.825146888310964055e-01,6.138676720313290813e-01,-8.799086907886942699e-01,-7.760523592211748811e-02,5.756396075180294503e+00,-2.855156634591462517e-01,-2.094118067428332175e+00
-6.434644422076295500e-01,8.831563653595384533e-01,6.405609726056686881e-01,-8.809429792178418150e-01,-8.736567862678779051e-02,5.665587777369799127e+00,-1.580266070342268570e-01,-2.082179348360134075e+00
-6.723593088495409820e-01,8.832066146771028192e-01,6.676622545785748652e-01,-8.813999024997193343e-01,-9.737705114943759344e-02,5.572360653536359010e+00,-3.241764538113103833e-02,-2.069017600508085586e+00
-7.017030529993538712e-01,8.826368431508654355e-01,6.951584825408551049e-01,-8.812510544559170045e-01,-1.076393731297676515e-01,5.476755870153406924e+00,9.125575611871021564e-02,-2.054638635729519880e+00
-7.314809181238236535e-01,8.814178544841477780e-01,7.230345910167861323e-01,-8.804674038117448198e-01,-1.181520156446978775e-01,5.378815643601901009e+00,2.129389867727423946e-01,-2.039048803370498764e+00
-7.616758664041916038e-01,8.795199237713632323e-01,7.512733528203209277e-01,-8.790193652794682233e-01,-1.289136400042864838e-01,5.278583221528756475e+00,3.325783146918339095e-01,-2.022254987462120290e+00
