# X,Y,Xs,Ys,Zs,Xv,Yv,Zv,shellnum
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
-1.604466250613534761e+00,-3.003993669736287941e+01,3.008275434083332200e+01,-8.816712069315002509e-07,1.430308000927027479e-07,-1.034633853426244476e-01,1.128041628730365176e+00,-1.829987142992132998e-01,3.000000000000000000e+00
1.873278933629929810e+00,-2.970996353489895725e+01,2.956776510723791773e+01,3.410607191983283215e+00,-5.532922856890225560e-01,-2.367449351964114324e-01,1.120380759699442619e+00,-1.817559151441401066e-01,3.000000000000000000e+00
5.325056688888578194e+00,-2.897220807562680278e+01,2.864695895863285813e+01,6.774150992330227439e+00,-1.098949622506783408e+00,-3.709861624133753422e-01,1.096852300351625287e+00,-1.779389657511128153e-01,3.000000000000000000e+00
8.701150218133513192e+00,-2.782411067278046701e+01,2.732043153957270576e+01,1.004149039180786929e+01,-1.629000016087154057e+00,-5.041625841115477957e-01,1.056793532928756552e+00,-1.714403554621937165e-01,3.000000000000000000e+00
1.194984097621397900e+01,-2.626951643287901561e+01,2.559478089518516342e+01,1.316184934859092870e+01,-2.135206225769354482e+00,-6.340130269927927165e-01,9.998059866415593966e-01,-1.621954415902104318e-01,3.000000000000000000e+00
1.501831287596160713e+01,-2.431938860334037855e+01,2.348377161751876585e+01,1.608374473144757033e+01,-2.609216301959000450e+00,-7.580735757246988005e-01,9.258281670682438902e-01,-1.501942480847783257e-01,3.000000000000000000e+00
1.785375272497006449e+01,-2.199241169895271852e+01,2.100887842171181319e+01,1.875610276239781982e+01,-3.042744703177221233e+00,-8.737333157589171062e-01,8.352072348931154355e-01,-1.354930937529919832e-01,3.000000000000000000e+00
2.040469376200707075e+01,-1.931538621384964571e+01,1.819960863857492228e+01,2.112960410799649225e+01,-3.427790506070929499e+00,-9.783160459734796532e-01,7.287611855606810352e-01,-1.182246794729350514e-01,3.000000000000000000e+00
2.262252756065048231e+01,-1.632335457321165251e+01,1.509354734955833877e+01,2.315818077921072771e+01,-3.756880242863184449e+00,-1.069185553771048625e+00,6.078231020772180138e-01,-9.860526718919321310e-02,3.000000000000000000e+00
2.446313152259775237e+01,-1.305938388171109921e+01,1.173605364197169365e+01,2.480060889838233251e+01,-4.023326291025049350e+00,-1.143870402178261747e+00,4.742579411314727933e-01,-7.693740307344319740e-02,3.000000000000000000e+00
2.588851979336578069e+01,-9.573946687551702084e+00,8.179554202718986033e+00,2.602210339022888874e+01,-4.221485575078316899e+00,-1.200199648582898071e+00,3.304434081345621332e-01,-5.360681494116146389e-02,3.000000000000000000e+00
2.686839254426598700e+01,-5.923889386904058085e+00,4.482430559992504726e+00,2.679579078404830739e+01,-4.346998494754709341e+00,-1.236436773949609158e+00,1.792103611868067770e-01,-2.907274417097090169e-02,3.000000000000000000e+00
2.738146259614058309e+01,-2.170994422972208682e+00,7.075125732502434150e-01,2.710394115842401774e+01,-4.396988779585815799e+00,-1.251397391256531932e+00,2.374212744923510920e-02,-3.851612110120618271e-03,3.000000000000000000e+00
2.741643129600325324e+01,1.619779800773622824e+00,-3.079731196806730242e+00,2.693883739056589022e+01,-4.370204504542704704e+00,-1.244535821720594626e+00,-1.325605898548241068e-01,2.150489564598918185e-02,3.000000000000000000e+00
2.697252472055066974e+01,5.382282131182480001e+00,-6.813202474506394601e+00,2.630319927730925045e+01,-4.267086893877516829e+00,-1.215989053749963356e+00,-2.862378917394036715e-01,4.643549035595824492e-02,3.000000000000000000e+00
2.605953029490989081e+01,9.051255600293146131e+00,-1.042825918674845020e+01,2.521010975944926358e+01,-4.089758352724769175e+00,-1.166571390265333186e+00,-4.339368863248405095e-01,7.039624271120847876e-02,3.000000000000000000e+00
2.469733406265859443e+01,1.256433244261213567e+01,-1.386368296099146313e+01,2.368245378198614759e+01,-3.841931435129620542e+00,-1.097720487225799957e+00,-5.725667869193969972e-01,9.288574391940859765e-02,3.000000000000000000e+00
2.291499598569944851e+01,1.586385750950004336e+01,-1.706345062539221402e+01,2.175191082916553853e+01,-3.528745406114707439e+00,-1.011401384197820885e+00,-6.994298311962018344e-01,1.134663443187655940e-01,3.000000000000000000e+00
2.074947720138814944e+01,1.889835135537884270e+01,-1.997812733075179636e+01,1.945762336723972297e+01,-3.156550227256119889e+00,-9.099821482592047595e-01,-8.123138336088677747e-01,1.317791678709581971e-01,3.000000000000000000e+00
1.824410650901002029e+01,2.162362265505143810e+01,-2.256589559447341387e+01,1.684462670968676434e+01,-2.732651838560545610e+00,-7.960945997910844341e-01,-9.095443461174561595e-01,1.475525740348350712e-01,3.000000000000000000e+00
