# X,Y,Xs,Ys,Zs,Xv,Yv,Zv,shellnum
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
-2.915103946660308765e+01,7.428930088451777713e+00,3.008275426623292148e+01,7.690139280924768173e-08,-9.208367957036500684e-09,8.074422467115746627e-02,9.909520694468963997e-01,-1.186591086954549845e-01,3.000000000000000000e+00
-2.994038218351384728e+01,4.515937057239942654e+00,3.012828662907696042e+01,2.996296307695784478e+00,-3.587841029053098207e-01,-5.029975058669916566e-02,9.844520863987928916e-01,-1.178807842751285750e-01,3.000000000000000000e+00
-3.033887262634939219e+01,1.543894040468931861e+00,2.978048970518546668e+01,5.953571504474184373e+00,-7.128957192348076566e-01,-1.787877786701274063e-01,9.652675979714510079e-01,-1.155835850787665792e-01,3.000000000000000000e+00
-3.034515893808344345e+01,-1.448139136560113061e+00,2.904769932294175661e+01,8.833912587990454313e+00,-1.057795050137569470e+00,-3.043296873544936720e-01,9.337106333628151233e-01,-1.118048742722138750e-01,3.000000000000000000e+00
-2.995922041834069560e+01,-4.421423852244944719e+00,2.793946191797185108e+01,1.160004192395572531e+01,-1.389018377341669774e+00,-4.265088435981956305e-01,8.898899769399888360e-01,-1.065576779708987537e-01,3.000000000000000000e+00
-2.918236429161507317e+01,-7.336922877166392354e+00,2.646668446378679107e+01,1.421472017586032166e+01,-1.702106568448188195e+00,-5.448355052306372848e-01,8.337229912587431624e-01,-9.983210095811048679e-02,3.000000000000000000e+00
-2.801737287806751553e+01,-1.015467092056488774e+01,2.464193252786882127e+01,1.664017675913115468e+01,-1.992536878070608974e+00,-6.586970803551834841e-01,7.649453515638280354e-01,-9.159649231870281572e-02,3.000000000000000000e+00
-2.646881035149861106e+01,-1.283314434370785406e+01,2.247988317797833702e+01,1.883757862419660256e+01,-2.255659338574607542e+00,-7.673014607068473492e-01,6.831203646598095203e-01,-8.179856130427202998e-02,3.000000000000000000e+00
-2.454352318211693174e+01,-1.532860622884071944e+01,1.999797166043785523e+01,2.076652281896565810e+01,-2.486635998225080524e+00,-8.696077466199767514e-01,5.876515215836775052e-01,-7.036688042194336190e-02,3.000000000000000000e+00
-2.225137855984363355e+01,-1.759444589096070288e+01,1.721727006062813459e+01,2.238458205683968316e+01,-2.680386506349800246e+00,-9.642394764932461504e-01,4.778033843693622051e-01,-5.721338646841449271e-02,3.000000000000000000e+00
-1.960631765984922481e+01,-1.958052448504486875e+01,1.416366954923788413e+01,2.364693334824383086e+01,-2.831543644739126009e+00,-1.049373935312802875e+00,3.527399495930252926e-01,-4.223797427795883408e-02,3.000000000000000000e+00
-1.662780555199589827e+01,-2.123259148341197289e+01,1.086942948630739458e+01,2.450615207658293215e+01,-2.934428669779808097e+00,-1.122602202811433525e+00,2.115941124481196534e-01,-2.533681452657304128e-02,3.000000000000000000e+00
-1.334282384794693677e+01,-2.249185360127535560e+01,7.375214806366581222e+00,2.491228583128474483e+01,-2.983060153410447946e+00,-1.180755284666068716e+00,5.359226145309325950e-02,-6.417273017601386742e-03,3.000000000000000000e+00
-9.788538099879348309e+00,-2.329489935618834906e+01,3.732699433235798558e+00,2.481343586364908660e+01,-2.971223608116417836e+00,-1.219700179197544143e+00,-1.217308248226813550e-01,1.457635704044110692e-02,3.000000000000000000e+00
-6.015800577297613749e+00,-2.357429636818875096e+01,7.813066644804855798e-03,2.415719065673101440e+01,-2.892643146215746697e+00,-1.234126213839349395e+00,-3.141728749698961543e-01,3.761985515709573985e-02,3.000000000000000000e+00
-2.093580473933928765e+00,-2.326040371891684089e+01,-3.715413383743249476e+00,2.289345597448011205e+01,-2.741320357105347494e+00,-1.217380592418565222e+00,-5.222887445974124798e-01,6.254017608559847563e-02,3.000000000000000000e+00
1.885810769174922186e+00,-2.228523643396244935e+01,-7.330738645673420706e+00,2.097945433256517944e+01,-2.512132956550215290e+00,-1.161485521711739688e+00,-7.425220555505838149e-01,8.891147010523595129e-02,3.000000000000000000e+00
5.801320774016048176e+00,-2.058953788171485044e+01,-1.070622612884884362e+01,1.838785349128869129e+01,-2.201808112996579414e+00,-1.057590078378887410e+00,-9.680120752894505465e-01,1.159122157385425733e-01,3.000000000000000000e+00
9.499208736519202390e+00,-1.813434739910279703e+01,-1.368327531926757956e+01,1.511886422177552802e+01,-1.810371064712352984e+00,-8.972587037542513189e-01,-1.187218315474143804e+00,1.421605257050534421e-01,3.000000000000000000e+00
1.279373764941830771e+01,-1.491772011584280300e+01,-1.608142152000935710e+01,1.121615763672930122e+01,-1.343051101255448243e+00,-6.750475904340855760e-01,-1.382908057866808038e+00,1.655929107104324172e-01,3.000000000000000000e+00
