# X,Y,Xs,Ys,Zs,Xv,Yv,Zv,shellnum
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
1.675765179567447305e+01,-2.498305838582296090e+01,3.008275419595932831e+01,1.491108031714816207e-06,-2.674207348896118219e-07,-4.910261996883580338e-02,1.143884557723469753e+00,-2.051484145890309085e-01,3.000000000000000000e+00
1.948105732176487237e+01,-2.273546280619755322e+01,2.973325376978976564e+01,3.458575491682573499e+00,-6.202735005595583218e-01,-1.816245879334244528e-01,1.136203792723741834e+00,-2.037709182744892877e-01,3.000000000000000000e+00
2.194157720030417025e+01,-2.018122878338790116e+01,2.898265601979858275e+01,6.870388343005387810e+00,-1.232160419215349245e+00,-3.134925002282705764e-01,1.112989189484310248e+00,-1.996075269447201150e-01,3.000000000000000000e+00
2.410218557593771393e+01,-1.735128478633899363e+01,2.783602103541962336e+01,1.018821559343354188e+01,-1.827191618570138898e+00,-4.426644210832665349e-01,1.074192229420284583e+00,-1.926495391003445468e-01,3.000000000000000000e+00
2.592960658570125076e+01,-1.428158755617355169e+01,2.630467371423591416e+01,1.336514114917208396e+01,-2.396952995823292021e+00,-5.670550767527671177e-01,1.020063096129157909e+00,-1.829418235771514967e-01,3.000000000000000000e+00
2.739512406499788000e+01,-1.101263715112638231e+01,2.440625206569085393e+01,1.635548505954613319e+01,-2.933252142574692467e+00,-6.845901372733642631e-01,9.511658827089084500e-01,-1.705855468818041065e-01,3.000000000000000000e+00
2.847531520108107372e+01,-7.588853125174734870e+00,2.216459782424415792e+01,1.911574527514769528e+01,-3.428287243154071184e+00,-7.932647561622566679e-01,8.683825977732404500e-01,-1.557388916451750149e-01,3.000000000000000000e+00
2.915269608254309475e+01,-4.057757958823066780e+00,1.960943791123948898e+01,2.160557307097627344e+01,-3.874822010552701368e+00,-8.912054856225012367e-01,7.729029704725612904e-01,-1.386152282177497419e-01,3.000000000000000000e+00
2.941620349537397061e+01,-4.690738485568421434e-01,1.677590272393839754e+01,2.378866211742801440e+01,-4.266345135646345099e+00,-9.767288158276762333e-01,6.662011848541630199e-01,-1.194789421252113598e-01,3.000000000000000000e+00
2.926151246450233856e+01,3.126275698507567480e+00,1.370387386911888683e+01,2.563355547942602541e+01,-4.597215017352724864e+00,-1.048394333796396349e+00,5.499994967893633291e-01,-9.863890899590174732e-02,3.000000000000000000e+00
2.869116248633386945e+01,6.677235440487293339e+00,1.043716622213007028e+01,2.711433525578257075e+01,-4.862783445061566567e+00,-1.105049074793650332e+00,4.262198061276872840e-01,-7.643980933491811847e-02,3.000000000000000000e+00
2.771448654383344135e+01,1.013365935518460681e+01,7.022623895067500399e+00,2.821113531273199726e+01,-5.059487554130173592e+00,-1.145859103060695272e+00,2.969277405642790635e-01,-5.325210032163991275e-02,3.000000000000000000e+00
2.634733335081111960e+01,1.344737090676694002e+01,3.509084984540145058e+00,2.891049558458371749e+01,-5.184913367450418420e+00,-1.170327991639652954e+00,1.642695516046973614e-01,-2.946069850267303558e-02,3.000000000000000000e+00
2.461163381852549037e+01,1.657305712335198322e+01,-5.360244043932027580e-02,2.920549791403458784e+01,-5.237820157544133437e+00,-1.178299656223074754e+00,3.041093187580268253e-02,-5.454007065985852498e-03,3.000000000000000000e+00
2.253479790233237168e+01,1.946912136757266509e+01,-3.615624533092104187e+00,2.909574059027195148e+01,-5.218135880133962345e+00,-1.169948171031458095e+00,-1.025243522879470959e-01,1.838709001413431354e-02,3.000000000000000000e+00
2.014898758658739197e+01,2.209837489089180806e+01,-7.128180974396663316e+00,2.858712324259317228e+01,-5.126918596183177357e+00,-1.145754617063366343e+00,-2.325094738697737751e-01,4.169909421300614649e-02,3.000000000000000000e+00
1.749033370707106272e+01,2.442854116741015247e+01,-1.054434008154515467e+01,2.769148317111646662e+01,-4.966291250123425982e+00,-1.106474216802417754e+00,-3.576597367632550206e-01,6.414399728005568124e-02,3.000000000000000000e+00
1.459807492898820058e+01,2.643263950236186943e+01,-1.381983702008184878e+01,2.642610185054185834e+01,-4.739353164445368805e+00,-1.053096196076939162e+00,-4.762697784535616652e-01,8.541595330290074894e-02,3.000000000000000000e+00
1.151372307411881302e+01,2.808917359435323391e+01,-1.691369535661646495e+01,2.481312602807306078e+01,-4.450076217295684700e+00,-9.868000481631256093e-01,-5.868382918640611123e-01,1.052457124131845889e-01,3.000000000000000000e+00
8.280241736510477679e+00,2.938219184515448035e+01,-1.978873469832377907e+01,2.287892936258151977e+01,-4.103190356524318183e+00,-9.089107386388373122e-01,-6.880830772222003011e-01,1.234033202429164200e-01,3.000000000000000000e+00
