# X,Y,Xs,Ys,Zs,Xv,Yv,Zv,shellnum,theta,phi
2.687408417359738877e+01,-1.174031285688355020e+01,2.913716244732041005e+01,-3.328229358917979219e+00,-5.805411045500807887e-07,4.301751527553862031e-01,5.752198815851684799e+00,4.549999999984506022e-02,0.000000000000000000e+00,1.440427347091751020e+00,2.164045494254366986e+00
2.689643900337533466e+01,-1.168298950895768407e+01,2.914169236552934095e+01,-3.266870179024801146e+00,4.847190444857568670e-04,4.192422810578096404e-01,5.753436028725045226e+00,4.549990917374506505e-02,0.000000000000000000e+00,1.440427347091751020e+00,2.164045494254366986e+00
2.691868437600129838e+01,-1.162562408528392233e+01,2.914610529589093346e+01,-3.205502932005033223e+00,9.699770960844428247e-04,4.083059472630424236e-01,5.754650416780441091e+00,4.549963623053691203e-02,0.000000000000000000e+00,1.440427347091751020e+00,2.164045494254366986e+00
2.694082021135962890e+01,-1.156821679246108836e+01,2.915040122251222243e+01,-3.144127838869875902e+00,1.455191866057858885e-03,3.973662030632529318e-01,5.755841968609960446e+00,4.549918112705696877e-02,0.000000000000000000e+00,1.440427347091751020e+00,2.164045494254366986e+00
2.696284642972902290e+01,-1.151076783723922148e+01,2.915458012992161940e+01,-3.082745120659237337e+00,1.940361606924692617e-03,3.864231001943710386e-01,5.757010672938447371e+00,4.549854382122205110e-02,0.000000000000000000e+00,1.440427347091751020e+00,2.164045494254366986e+00
2.698462489405254416e+01,-1.145364060609307977e+01,2.915861671971251567e+01,-3.021742697689845158e+00,2.422421187177142832e-03,3.755458268987910686e-01,5.758149354391193242e+00,4.549773001933536676e-02,0.000000000000000000e+00,1.440427347091751020e+00,2.164045494254366986e+00
2.700643233433386214e+01,-1.139610920675357342e+01,2.916256228317390864e+01,-2.960345437221308273e+00,2.907495939962326248e-03,3.645961824648398797e-01,5.759272474879553627e+00,4.549672933810405134e-02,0.000000000000000000e+00,1.440427347091751020e+00,2.164045494254366986e+00
2.702812992132732717e+01,-1.133853676485224149e+01,2.916639078362592485e+01,-2.898941213560789265e+00,3.392520433237553035e-03,3.536433344997280126e-01,5.760372714908236880e+00,4.549554633500415418e-02,0.000000000000000000e+00,1.440427347091751020e+00,2.164045494254366986e+00
2.704971757689006395e+01,-1.128092348773363796e+01,2.917010220728039371e+01,-2.837530247852829035e+00,3.877492920208946980e-03,3.426873349097582233e-01,5.761450063734232074e+00,4.549418097227870411e-02,0.000000000000000000e+00,1.440427347091751020e+00,2.164045494254366986e+00
2.707119522327512229e+01,-1.122326958288931920e+01,2.917369654077079488e+01,-2.776112761266184670e+00,4.362411654270509365e-03,3.317282356428887247e-01,5.762504510748227560e+00,4.549263321325670850e-02,0.000000000000000000e+00,1.440427347091751020e+00,2.164045494254366986e+00
2.709256278313172572e+01,-1.116557525795722050e+01,2.917717377115229738e+01,-2.714688974993164194e+00,4.847274889009281496e-03,3.207660886883482165e-01,5.763536045474804581e+00,4.549090302235427041e-02,0.000000000000000000e+00,1.440427347091751020e+00,2.164045494254366986e+00
2.711382017950564105e+01,-1.110784072072068263e+01,2.918053388590181640e+01,-2.653259110248582076e+00,5.332080878213671382e-03,3.098009460761904088e-01,5.764544657572613140e+00,4.548899036507555310e-02,0.000000000000000000e+00,1.440427347091751020e+00,2.164045494254366986e+00
2.713496733583921028e+01,-1.105006617910830435e+01,2.918377687291804534e+01,-2.591823388269609119e+00,5.816827875874466813e-03,2.988328598769973699e-01,5.765530336834548741e+00,4.548689520801389718e-02,0.000000000000000000e+00,1.440427347091751020e+00,2.164045494254366986e+00
2.715600417597210736e+01,-1.099225184119194942e+01,2.918690272052153745e+01,-2.530382030313649722e+00,6.301514136201807892e-03,2.878618822012367628e-01,5.766493073187947793e+00,4.548461751885284066e-02,0.000000000000000000e+00,1.440427347091751020e+00,2.164045494254366986e+00
2.717693062414106109e+01,-1.093439791518744642e+01,2.918991141745469520e+01,-2.468935257659089721e+00,6.786137913619164075e-03,2.768880651991296737e-01,5.767432856694738597e+00,4.548215726636711115e-02,0.000000000000000000e+00,1.440427347091751020e+00,2.164045494254366986e+00
