# X,Y,Xs,Ys,Zs,Xv,Yv,Zv,shellnum
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
1.844845313693057065e+01,-2.376187451509197857e+01,3.008275425582738904e+01,3.054156216819592373e-08,-3.034847706473442486e-09,-1.632877299888707556e-01,1.204755131440428340e+00,-1.197138563283033086e-01,3.000000000000000000e+00
2.091231215854892866e+01,-2.096654337067254303e+01,2.938574625850358046e+01,3.642479006277858034e+00,-3.619450932863450543e-01,-2.972693233778100352e-01,1.196483321663747601e+00,-1.188919048617038954e-01,3.000000000000000000e+00
2.308441014433120131e+01,-1.787924500542536776e+01,2.827919370437879110e+01,7.233803528564056506e+00,-7.188070784893034748e-01,-4.331443959121527021e-01,1.170792613436597573e+00,-1.163390759312305234e-01,3.000000000000000000e+00
2.492068815075965915e+01,-1.453230215488881960e+01,2.676160834650445963e+01,1.071961771786280160e+01,-1.065184734956256429e+00,-5.680371724046782145e-01,1.126733895602398228e+00,-1.119610584576660739e-01,3.000000000000000000e+00
2.638120967131306926e+01,-1.096660483965974997e+01,2.484079720843543271e+01,1.404357778453881167e+01,-1.395479304764233319e+00,-6.987125587687526007e-01,1.063972632306595667e+00,-1.057246103520718961e-01,3.000000000000000000e+00
2.743233119542408005e+01,-7.230993908451617713e+00,2.253470676499977543e+01,1.714943430928276058e+01,-1.704101407361109377e+00,-8.217466047765455972e-01,9.829221820391061959e-01,-9.767080613455791926e-02,3.000000000000000000e+00
2.804875180758449105e+01,-3.380976798660979110e+00,1.987166547317346499e+01,1.998342696275651775e+01,-1.985708997567252165e+00,-9.337516315678435763e-01,8.848173825944465332e-01,-8.792234890923526780e-02,3.000000000000000000e+00
2.821519314347509422e+01,5.231973578996990115e-01,1.688989357414006420e+01,2.249677964169687883e+01,-2.235455301738856981e+00,-1.031629973642967713e+00,7.717041150393819660e-01,-7.668253335873266574e-02,3.000000000000000000e+00
2.792747272702134964e+01,4.418962550668077860e+00,1.363624600236889961e+01,2.464802387250132654e+01,-2.449219689250286436e+00,-1.112818436379251485e+00,6.463345685748124181e-01,-6.422483844486280569e-02,3.000000000000000000e+00
2.719280512364602842e+01,8.244116818967349047e+00,1.016427944830110874e+01,2.640487156189841045e+01,-2.623793763591628192e+00,-1.175482633913722541e+00,5.119777173867845477e-01,-5.087409491192927680e-02,3.000000000000000000e+00
2.602928409306023738e+01,1.193945918323890254e+01,6.531851916274247216e+00,2.774541715344809489e+01,-2.757000818004788467e+00,-1.218628968120959666e+00,3.721736986577464101e-01,-3.698207837223873445e-02,3.000000000000000000e+00
2.446462827149390051e+01,1.545109947899031333e+01,2.798529005663880298e+00,2.865856129732011226e+01,-2.847737934613559840e+00,-1.242119907468765660e+00,2.304721710712800409e-01,-2.290151056863427154e-02,3.000000000000000000e+00
2.253437498523575044e+01,1.873222776342228713e+01,-9.769213705094568212e-01,2.914367094779849765e+01,-2.895942209063429473e+00,-1.246598825608701056e+00,9.019499169065869904e-02,-8.962477100120928852e-03,3.000000000000000000e+00
2.027977389888913962e+01,2.174421552128050195e+01,-4.738690544529498894e+00,2.920959575663739116e+01,-2.902493011701948955e+00,-1.233347372699765243e+00,-4.574562876569887582e-02,4.545642086750949218e-03,3.000000000000000000e+00
1.774563171604442147e+01,2.445705069082656991e+01,-8.435594465801734998e+00,2.887323945580330076e+01,-2.869070029037390057e+00,-1.204107066729823483e+00,-1.749587299892944037e-01,1.738526254731830728e-02,3.000000000000000000e+00
1.497830868376645164e+01,2.684919808517257067e+01,-1.202219210716692999e+01,2.815789990665532372e+01,-2.797988318092306859e+00,-1.160895810930697714e+00,-2.956170126574318435e-01,2.937480958405357806e-02,3.000000000000000000e+00
1.202401460120226773e+01,2.890701137193581616e+01,-1.545936598154830222e+01,2.709157090098538134e+01,-2.692029560123915477e+00,-1.105842975742241441e+00,-4.064415828811118181e-01,4.038720233604876919e-02,3.000000000000000000e+00
8.927476522214723431e+00,3.062385340844019410e+01,-1.871444434954218394e+01,2.570535814181969059e+01,-2.554284660135142992e+00,-1.041057029200609607e+00,-5.066465562002080425e-01,5.034434920037562933e-02,3.000000000000000000e+00
5.730971560147742672e+00,3.199907760546395608e+01,-2.176098975437636796e+01,2.403209739157914271e+01,-2.388016435309581187e+00,-9.685300838269319534e-01,-5.958618338463054220e-01,5.920947427989697864e-02,3.000000000000000000e+00
2.473707881102148676e+00,3.303697202555191126e+01,-2.457834459254562276e+01,2.210522355951744800e+01,-2.196547238728195239e+00,-8.900776280985802646e-01,-6.740481461528927687e-01,6.697867543459111450e-02,3.000000000000000000e+00
