# X,Y,Xs,Ys,Zs,Xv,Yv,Zv,shellnum
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
-8.342051452897623065e+00,2.890298052165835330e+01,3.008275428676957830e+01,4.056355864534566535e-07,-7.099172072422277324e-08,7.386913238882006350e-02,1.117945989797022310e+00,-1.956556858933952703e-01,3.000000000000000000e+00
-1.164599511484204619e+01,2.797515141479631851e+01,3.010750733970131776e+01,3.380283363258944185e+00,-5.915953596940253245e-01,-5.707365212497078621e-02,1.110618989242187382e+00,-1.943733615841879980e-01,3.000000000000000000e+00
-1.479850795309173961e+01,2.668315227487326879e+01,2.974037994963095599e+01,6.716726194239875269e+00,-1.175518032611523545e+00,-1.845306570146508229e-01,1.089140510115460980e+00,-1.906143369051427894e-01,3.000000000000000000e+00
-1.776247281028680902e+01,2.505088565078879626e+01,2.899404454949340604e+01,9.967672282328827293e+00,-1.744477617844241157e+00,-3.071370814095526480e-01,1.054335577830656012e+00,-1.845230024750303954e-01,3.000000000000000000e+00
-2.050440601676229235e+01,2.310525529645456899e+01,2.788506465576929472e+01,1.309408395160646066e+01,-2.291641993512060438e+00,-4.236876154095579050e-01,1.007101601815376002e+00,-1.762564170951591014e-01,3.000000000000000000e+00
-2.299450155860131773e+01,2.087567051803375406e+01,2.643343090199262235e+01,1.605971965542543245e+01,-2.810668398218779451e+00,-5.331241470217306100e-01,9.483850294432536465e-01,-1.659802218713964383e-01,3.000000000000000000e+00
-2.520663400372846397e+01,1.839360104955948216e+01,2.466213418249827072e+01,1.883125833214131717e+01,-3.295725194988876616e+00,-6.345221319424696471e-01,8.791633417636848247e-01,-1.538654892230835736e-01,3.000000000000000000e+00
-2.711832512421145580e+01,1.569218480994994636e+01,2.259677953651817361e+01,2.137837495837314350e+01,-3.741505094111143848e+00,-7.270763520492311560e-01,8.004319190827344777e-01,-1.400864241818457478e-01,3.000000000000000000e+00
-2.871068074102628387e+01,1.280590079221165745e+01,2.026525435272395015e+01,2.367377012990215235e+01,-4.143230330196509215e+00,-8.100865558253023124e-01,7.131956662120169099e-01,-1.248188986967470604e-01,3.000000000000000000e+00
-2.996833592410496649e+01,9.770265428581806688e+00,1.769742144598701117e+01,2.569320113749849455e+01,-4.496658100868497598e+00,-8.829449160584006417e-01,6.184637235861815130e-01,-1.082395260082356508e-01,3.000000000000000000e+00
-3.087938724446967953e+01,6.621584882113676684e+00,1.492486227677953536e+01,2.741548551246843957e+01,-4.798081187282005722e+00,-9.451243400544068196e-01,5.172477770027483768e-01,-9.052536482972788068e-02,3.000000000000000000e+00
-3.143533854577657749e+01,3.396728814506525307e+00,1.198064455355170033e+01,2.882251150066781165e+01,-5.044329787217467498e+00,-9.961689068394061763e-01,4.105626113024624102e-01,-7.185401624916733232e-02,3.000000000000000000e+00
-3.163105661526224566e+01,1.329316295049537966e-01,8.899118978290658788e+00,2.989925040028918701e+01,-5.232773674360682747e+00,-1.035686232088451897e+00,2.994287978546006923e-01,-5.240409407534395853e-02,3.000000000000000000e+00
-3.146474343849129340e+01,-3.132386292159659025e+00,5.715739798346122669e+00,3.063377913379752471e+01,-5.361326148697187932e+00,-1.063342038990962024e+00,1.848770864541475212e-01,-3.235599347936861381e-02,3.000000000000000000e+00
-3.093792695877803212e+01,-6.361799851414883022e+00,2.466888093870950982e+00,3.101732101377530881e+01,-5.428451171087151472e+00,-1.078857217445938099e+00,6.795356702507962532e-02,-1.189279436264064488e-02,3.000000000000000000e+00
-3.005546814655703614e+01,-9.518054502013974627e+00,-8.102946592690134509e-01,3.104430030897659520e+01,-5.433172913063690324e+00,-1.082007234163637532e+00,-5.027427078799867610e-02,8.798678132565351806e-03,3.000000000000000000e+00
-2.882558788696352892e+01,-1.256424392670977319e+01,-4.078069841616029478e+00,3.071241622322211740e+01,-5.375088704141232299e+00,-1.072624150797552467e+00,-1.687109694845369545e-01,2.952670411048215204e-02,3.000000000000000000e+00
-2.725991075093487126e+01,-1.546400722467039301e+01,-7.298279006440737682e+00,3.002273818234971969e+01,-5.254385708322084625e+00,-1.050601425802096811e+00,-2.862267863802010481e-01,5.009356330393784085e-02,3.000000000000000000e+00
-2.537351906275179303e+01,-1.818175315736058550e+01,-1.043254433812171555e+01,2.897981825675820744e+01,-5.071860599563883909e+00,-1.015901498587655105e+00,-4.016521334904921692e-01,7.029456197870170842e-02,3.000000000000000000e+00
-2.318501698093581354e+01,-2.068290938608779328e+01,-1.344249034533840081e+01,2.759181988708475686e+01,-4.828942090516161301e+00,-9.685662927954048484e-01,-5.137729401354625969e-01,8.991722132651636112e-02,3.000000000000000000e+00
