# X,Y,Xs,Ys,Zs,Xv,Yv,Zv,shellnum
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
2.275424603743460139e+01,1.967781501597658078e+01,3.008275447054504070e+01,2.029784399226741698e-06,-2.626713757614140832e-07,1.255669758322538465e-01,1.210353346416737308e+00,-1.566300234780002854e-01,3.000000000000000000e+00
2.047816513040712039e+01,2.258827085383776989e+01,3.026494852735731911e+01,3.659756482130219979e+00,-4.736036343575755758e-01,-4.576440490985822507e-03,1.202513647010958309e+00,-1.556154996568178961e-01,3.000000000000000000e+00
1.794026844315195746e+01,2.521042901146525139e+01,3.006052609210108528e+01,7.273092617890329237e+00,-9.412000808444913602e-01,-1.292819726720937368e-01,1.179968787580072398e+00,-1.526980029832869512e-01,3.000000000000000000e+00
1.518283800809232531e+01,2.752466520471217493e+01,2.948863211451853772e+01,1.079786068354643547e+01,-1.397335065320448599e+00,-2.468645085283793228e-01,1.144344491332561553e+00,-1.480879158759525471e-01,3.000000000000000000e+00
1.224809558008518273e+01,2.951819274400536841e+01,2.857283857712463160e+01,1.419707913670972665e+01,-1.837222861476878188e+00,-3.560798780878455805e-01,1.097387226513903524e+00,-1.420112461887216293e-01,3.000000000000000000e+00
9.177188047482278677e+00,3.118431352437401927e+01,2.733988712742713645e+01,1.743903096616573123e+01,-2.256759018141829110e+00,-4.560873541655769414e-01,1.040861678132731338e+00,-1.346963591796832838e-01,3.000000000000000000e+00
6.009194929821648934e+00,3.252171130705054480e+01,2.581847608009702810e+01,2.049737740834763855e+01,-2.652535075159377698e+00,-5.464027216163687140e-01,9.764689212427595244e-01,-1.263633884374213978e-01,3.000000000000000000e+00
2.780730549477681279e+00,3.353350231243021540e+01,2.403833847548333580e+01,2.335070384196806970e+01,-3.021779798290409769e+00,-6.268313269546965660e-01,9.057951170628310011e-01,-1.172175967223378634e-01,3.000000000000000000e+00
-4.744169185286677415e-01,3.422644866220493753e+01,2.202945455568795552e+01,2.598216391790278124e+01,-3.362313126591021106e+00,-6.974079229376479727e-01,8.302790825045954781e-01,-1.074451791875419004e-01,3.000000000000000000e+00
-3.725542854403399495e+00,3.461021908684948301e+01,1.982137347619164203e+01,2.837909197510493797e+01,-3.672496015733368147e+00,-7.583416250226784339e-01,7.511949452341911693e-01,-9.721101879622104369e-02,3.000000000000000000e+00
-6.944895897301957000e+00,3.469668196069118693e+01,1.744284941862065708e+01,3.053238819763368994e+01,-3.951150872092679567e+00,-8.099627781806773008e-01,6.696534516010707039e-01,-8.665885557876223944e-02,3.000000000000000000e+00
-1.010763534341104908e+01,3.449935187723823304e+01,1.492151180668782473e+01,3.243607583587138521e+01,-4.197504253404590102e+00,-8.526828462902380501e-01,5.866079077753637572e-01,-7.591205546648725766e-02,3.000000000000000000e+00
-1.319176056042771705e+01,3.403289830629790913e+01,1.228359729771679731e+01,3.408688684402805080e+01,-4.411133246731875346e+00,-8.869622367424324638e-01,5.028641642596169969e-01,-6.507490237244292763e-02,3.000000000000000000e+00
-1.617772189780490422e+01,3.331277794186854635e+01,9.554003596029478018e+00,3.548373368425867369e+01,-4.591897115422136189e+00,-9.132824283632278162e-01,4.191009330469164240e-01,-5.423522740456691860e-02,3.000000000000000000e+00
-1.904839209728654836e+01,3.235490841892828229e+01,6.756097648421665269e+00,3.662744602434954544e+01,-4.739903225547626775e+00,-9.321293520450997239e-01,3.358809887494283442e-01,-4.346585838704580124e-02,3.000000000000000000e+00
-2.178873383271203679e+01,3.117545054992572062e+01,3.911824669146760414e+00,3.752039171463901823e+01,-4.855457997093211020e+00,-9.439786523892309544e-01,2.536702342282619038e-01,-3.282708711507308780e-02,3.000000000000000000e+00
-2.438571066914682106e+01,2.979057512012246889e+01,1.041622944931926753e+00,3.816624409140105456e+01,-4.939036791033878160e+00,-9.492869863354678195e-01,1.728489714914650532e-01,-2.236812790496860853e-02,3.000000000000000000e+00
-2.682786769908832625e+01,2.821643566854135088e+01,-1.835276767701230938e+00,3.856968951200245499e+01,-4.991246061895123987e+00,-9.484853859797480746e-01,9.373221464727110597e-02,-1.212974626319750920e-02,3.000000000000000000e+00
-2.910534994614661741e+01,2.646898054499714448e+01,-4.700988100535788305e+00,3.873629831131353995e+01,-5.012806658414310057e+00,-9.419765385644792710e-01,1.657564546908246728e-02,-2.145029587162776419e-03,3.000000000000000000e+00
-3.120968235786951439e+01,2.456389354697374117e+01,-7.538841493546254213e+00,3.867233754983792693e+01,-5.004529591555070489e+00,-9.301325568110825337e-01,-5.841243449253402664e-02,7.559066129786726207e-03,3.000000000000000000e+00
