# X,Y,Xs,Ys,Zs,Xv,Yv,Zv,shellnum,theta,phi
2.927651814166692645e+01,-1.713669650648257825e+00,2.913716787712815304e+01,-3.328156587505614716e+00,1.329012029316345433e-07,6.165759352227336842e-01,6.522173711550356856e+00,-1.394166666666666554e+00,4.000000000000000000e+00,2.492556386244630495e+00,1.577977842489517002e+00
2.927927188212129650e+01,-1.642360918138196846e+00,2.914367877688594888e+01,-3.258662004069475593e+00,-1.485346854972041664e-02,6.056553924790343268e-01,6.523407935496971177e+00,-1.394163883416647876e+00,4.000000000000000000e+00,2.492556386244630495e+00,1.577977842489517002e+00
2.928190868118797496e+01,-1.571046472129238536e+00,2.915007323218089752e+01,-3.189155231950379310e+00,-2.970683483307834383e-02,5.947311050641403973e-01,6.524616260396109091e+00,-1.394155532726057967e+00,4.000000000000000000e+00,2.492556386244630495e+00,1.577977842489517002e+00
2.928442852198384472e+01,-1.499726459494502340e+00,2.915635121841007660e+01,-3.119636413651356577e+00,-4.455993521882878339e-02,5.838031579838539598e-01,6.525798670841644444e+00,-1.394141613390244006e+00,4.000000000000000000e+00,2.492556386244630495e+00,1.577977842489517002e+00
2.928683146424949513e+01,-1.428398703154809102e+00,2.916251291006207325e+01,-3.050103426104857185e+00,-5.941322289633332865e-02,5.728712800977026065e-01,6.526955189034000071e+00,-1.394122123554521142e+00,4.000000000000000000e+00,2.492556386244630495e+00,1.577977842489517002e+00
2.928911740756984372e+01,-1.357065673854215726e+00,2.916855807655005606e+01,-2.980558676914656147e+00,-7.426618314901622941e-02,5.619359125889886730e-01,6.528085761314676994e+00,-1.394097062528447450e+00,4.000000000000000000e+00,2.492556386244630495e+00,1.577977842489517002e+00
2.929128633578176633e+01,-1.285727518586069928e+00,2.917448669398355676e+01,-2.911002308741902134e+00,-8.911878523060740021e-02,5.509971407007969724e-01,6.529190373324923691e+00,-1.394066429334594570e+00,4.000000000000000000e+00,2.492556386244630495e+00,1.577977842489517002e+00
2.929333823296261130e+01,-1.214384384378022208e+00,2.918029873871036273e+01,-2.841434464294837259e+00,-1.039709983906328405e-01,5.400550497487108803e-01,6.530269011056499373e+00,-1.394030223071410335e+00,4.000000000000000000e+00,2.492556386244630495e+00,1.577977842489517002e+00
2.929527308343027414e+01,-1.143036418291813128e+00,2.918599418731661288e+01,-2.771855286328592349e+00,-1.188227918744600153e-01,5.291097251189395001e-01,6.531321660852113631e+00,-1.393988442913263848e+00,4.000000000000000000e+00,2.492556386244630495e+00,1.577977842489517002e+00
2.929709087174334670e+01,-1.071683767423678546e+00,2.919157301662692561e+01,-2.702264917645594178e+00,-1.336741349232152543e-01,5.181612522665383080e-01,6.532348309405858977e+00,-1.393941088110497661e+00,4.000000000000000000e+00,2.492556386244630495e+00,1.577977842489517002e+00
2.929879158270110651e+01,-1.000326578902728247e+00,2.919703520370445915e+01,-2.632663501093977398e+00,-1.485249967741206767e-01,5.072097167133126083e-01,6.533348943763641614e+00,-1.393888157989464638e+00,4.000000000000000000e+00,2.492556386244630495e+00,1.577977842489517002e+00
2.930037515166734252e+01,-9.289673244354780257e-01,2.920238055363065399e+01,-2.563053447239369120e+00,-1.633748629458265378e-01,4.962555609170015702e-01,6.534323520001518837e+00,-1.393829653949117064e+00,4.000000000000000000e+00,2.492556386244630495e+00,1.577977842489517002e+00
2.930184166709206295e+01,-8.576015021915148751e-01,2.920760939219357155e+01,-2.493430363955762008e+00,-1.782246701302579728e-01,4.852981568670248769e-01,6.535272089363701298e+00,-1.393765571656449653e+00,4.000000000000000000e+00,2.492556386244630495e+00,1.577977842489517002e+00
2.930319101896118994e+01,-7.862339085363143631e-01,2.921272135653947544e+01,-2.423798929835216942e+00,-1.930734201599053623e-01,4.743383040916822613e-01,6.536194578159806312e+00,-1.393695914840755279e+00,4.000000000000000000e+00,2.492556386244630495e+00,1.577977842489517002e+00
2.930442324271481880e+01,-7.148623661734380130e-01,2.921771659690854150e+01,-2.354157020224814989e+00,-2.079215659736651511e-01,4.633757314821198015e-01,6.537091006169947427e+00,-1.393620681136279460e+00,4.000000000000000000e+00,2.492556386244630495e+00,1.577977842489517002e+00
2.930553828994738552e+01,-6.434893471368736684e-01,2.922259493456845547e+01,-2.284507046927191531e+00,-2.227685932195765106e-01,4.524108820363854089e-01,6.537961334283074244e+00,-1.393539872972829219e+00,4.000000000000000000e+00,2.492556386244630495e+00,1.577977842489517002e+00
2.930653618894928059e+01,-5.721126740641364616e-01,2.922735651262513201e+01,-2.214846884820905082e+00,-2.376149547632853687e-01,4.414434845904703364e-01,6.538805581288911206e+00,-1.393453487773876898e+00,4.000000000000000000e+00,2.492556386244630495e+00,1.577977842489517002e+00
2.930741692620846450e+01,-5.007324942836494097e-01,2.923200130981707545e+01,-2.145176677044192903e+00,-2.524606198211334362e-01,4.304736250643668716e-01,6.539623736708476187e+00,-1.393361525398816303e+00,4.000000000000000000e+00,2.492556386244630495e+00,1.577977842489517002e+00
2.930818046549480016e+01,-4.293512800173304167e-01,2.923652915955712217e+01,-2.075498836271252756e+00,-2.673050741502180916e-01,4.195017468096857161e-01,6.540415765047097096e+00,-1.393263989050767648e+00,4.000000000000000000e+00,2.492556386244630495e+00,1.577977842489517002e+00
2.930882680523084360e+01,-3.579691787350113286e-01,2.924094005249095929e+01,-2.005813506452835959e+00,-2.821482870826775846e-01,4.085279360323236242e-01,6.541181659089407852e+00,-1.393160879286202913e+00,4.000000000000000000e+00,2.492556386244630495e+00,1.577977842489517002e+00
2.930935594408131806e+01,-2.865863379080923479e-01,2.924523397950595793e+01,-1.936120831554909882e+00,-2.969902279532705691e-01,3.975522789690750791e-01,6.541921411976732159e+00,-1.393052196737770698e+00,4.000000000000000000e+00,2.492556386244630495e+00,1.577977842489517002e+00
2.930976789246093617e+01,-2.152005800815007530e-01,2.924941106586712891e+01,-1.866418685355487828e+00,-3.118313494294258081e-01,3.865745043294540606e-01,6.542635040023084159e+00,-1.392937938302339029e+00,4.000000000000000000e+00,2.492556386244630495e+00,1.577977842489517002e+00
2.931006263037613380e+01,-1.438143776334953050e-01,2.925347116118848234e+01,-1.796709481598962155e+00,-3.266711374332678663e-01,3.755950558564500885e-01,6.543322512563944926e+00,-1.392818108213935036e+00,4.000000000000000000e+00,2.492556386244630495e+00,1.577977842489517002e+00
2.931024015721799358e+01,-7.242787805337912166e-02,2.925741425708158872e+01,-1.726993364309831414e+00,-3.415095613046705836e-01,3.646140198764911133e-01,6.543983823811118761e+00,-1.392692707333752056e+00,4.000000000000000000e+00,2.492556386244630495e+00,1.577977842489517002e+00
2.931030047261970495e+01,-1.041228831598708243e-03,2.926124034539965990e+01,-1.657270477527391428e+00,-3.563465903862157447e-01,3.536314827392990079e-01,6.544618968333757003e+00,-1.392561736599116529e+00,4.000000000000000000e+00,2.492556386244630495e+00,1.577977842489517002e+00
2.931024357645666001e+01,7.034542254138204109e-02,2.926494941823769835e+01,-1.587540965304642393e+00,-3.711821940234276695e-01,3.426475308158279942e-01,6.545227941058501031e+00,-1.392425197023467565e+00,4.000000000000000000e+00,2.492556386244630495e+00,1.577977842489517002e+00
2.931006946884641451e+01,1.417319285751865443e-01,2.926854146793248290e+01,-1.517804971708182293e+00,-3.860163415647949181e-01,3.316622504963602225e-01,6.545810737269581736e+00,-1.392283089696332521e+00,4.000000000000000000e+00,2.492556386244630495e+00,1.577977842489517002e+00
2.930977815014868071e+01,2.131181417793966693e-01,2.927201648706252612e+01,-1.448062640818334135e+00,-4.008490023617432563e-01,3.206757281886361000e-01,6.546367352608933210e+00,-1.392135415783305463e+00,4.000000000000000000e+00,2.492556386244630495e+00,1.577977842489517002e+00
2.930936962096535581e+01,2.845039146647531103e-01,2.927537446844819513e+01,-1.378314116727973548e+00,-4.156801457688854007e-01,3.096880503157797282e-01,6.546897783076283339e+00,-1.391982176526015191e+00,4.000000000000000000e+00,2.492556386244630495e+00,1.577977842489517002e+00
2.930884390117154936e+01,3.558867748522529517e-01,2.927861530150547864e+01,-1.308561815435100861e+00,-4.305092581931980189e-01,2.986996612169130483e-01,6.547402009033362447e+00,-1.391823378504659647e+00,4.000000000000000000e+00,2.492556386244630495e+00,1.577977842489517002e+00
2.930820095760862998e+01,4.272712246610935738e-01,2.928173919064290232e+01,-1.238801337464487506e+00,-4.453372749488079818e-01,2.877099315661552636e-01,6.547880060040522032e+00,-1.391659012768879045e+00,4.000000000000000000e+00,2.492556386244630495e+00,1.577977842489517002e+00
2.930744086014948735e+01,4.986501420283107056e-01,2.928474582990495989e+01,-1.169039643178165999e+00,-4.601627167065794888e-01,2.767200216119711786e-01,6.548331887743095159e+00,-1.391489097119162022e+00,4.000000000000000000e+00,2.492556386244630495e+00,1.577977842489517002e+00
2.930656354181982692e+01,5.700303540756181953e-01,2.928763551258180797e+01,-1.099270060459223597e+00,-4.749870015332368078e-01,2.657289440126339164e-01,6.548757535001347385e+00,-1.391313616769725980e+00,4.000000000000000000e+00,2.492556386244630495e+00,1.577977842489517002e+00
2.930556906157959318e+01,6.414070637156730204e-01,2.929040804447314628e+01,-1.029497278153106432e+00,-4.898091331668319448e-01,2.547375011720114935e-01,6.549156971879052769e+00,-1.391132584772210024e+00,4.000000000000000000e+00,2.492556386244630495e+00,1.577977842489517002e+00
2.930445743293376637e+01,7.127801236199974300e-01,2.929306343128931900e+01,-9.597214409247702971e-01,-5.046290811523604924e-01,2.437457796149462841e-01,6.549530199083990922e+00,-1.390946003366333006e+00,4.000000000000000000e+00,2.492556386244630495e+00,1.577977842489517002e+00
2.930322862769626013e+01,7.841517111515303728e-01,2.929560175975421288e+01,-8.899404204609828728e-01,-5.194472976685198251e-01,2.327535078075921304e-01,6.549877228558815823e+00,-1.390753868518653347e+00,4.000000000000000000e+00,2.492556386244630495e+00,1.577977842489517002e+00
2.930188269415422297e+01,8.555193542751687863e-01,2.929802294766650306e+01,-8.201566340293381385e-01,-5.342632695393950693e-01,2.217611302591406819e-01,6.550198049144363210e+00,-1.390556188606589583e+00,4.000000000000000000e+00,2.492556386244630495e+00,1.577977842489517002e+00
2.930041959697184240e+01,9.268852302883316963e-01,2.930032707460884467e+01,-7.503679529765858724e-01,-5.490774488430897327e-01,2.107683753838180962e-01,6.550492671792710553e+00,-1.390352959385963150e+00,4.000000000000000000e+00,2.492556386244630495e+00,1.577977842489517002e+00
2.929883939255240577e+01,9.982468673017084182e-01,2.930251406649016488e+01,-6.805767948865415473e-01,-5.638893225327222813e-01,1.997756876954938088e-01,6.550761087767228652e+00,-1.390144189746610470e+00,4.000000000000000000e+00,2.492556386244630495e+00,1.577977842489517002e+00
2.929714215280473155e+01,1.069601793708178095e+00,2.930458386471388721e+01,-6.107855779435742427e-01,-5.786983778086856045e-01,1.887835117232038729e-01,6.551003292102333120e+00,-1.389929889376213534e+00,4.000000000000000000e+00,2.492556386244630495e+00,1.577977842489517002e+00
2.929532778210344901e+01,1.140954511239830493e+00,2.930653661129526455e+01,-5.409898997160644818e-01,-5.935055491031729913e-01,1.777912177288958895e-01,6.551219303433365226e+00,-1.389710047004096838e+00,4.000000000000000000e+00,2.492556386244630495e+00,1.577977842489517002e+00
2.929339628419547026e+01,1.212304872543489509e+00,2.930837230220159739e+01,-4.711899043416876154e-01,-6.083108058373389859e-01,1.667988921014136594e-01,6.551409122413341279e+00,-1.389484664855113571e+00,4.000000000000000000e+00,2.492556386244630495e+00,1.577977842489517002e+00
2.929134780035573016e+01,1.283648081924411377e+00,2.931009082548339961e+01,-4.013902839570995251e-01,-6.231131530400306762e-01,1.558073373789703731e-01,6.551572740245286575e+00,-1.389253760454558950e+00,4.000000000000000000e+00,2.492556386244630495e+00,1.577977842489517002e+00
2.928918228524680245e+01,1.354986316656676459e+00,2.931169225073720952e+01,-3.315889093666790632e-01,-6.379130426628299988e-01,1.448162818146426778e-01,6.551710167466307411e+00,-1.389017329466606610e+00,4.000000000000000000e+00,2.492556386244630495e+00,1.577977842489517002e+00
2.928689983105648764e+01,1.426317105721037315e+00,2.931317653964253367e+01,-2.617881993265109841e-01,-6.527099622750036634e-01,1.338261697789439875e-01,6.551821405162411516e+00,-1.388775382854866347e+00,4.000000000000000000e+00,2.492556386244630495e+00,1.577977842489517002e+00
2.928450030521073089e+01,1.497644950203852909e+00,2.931454379729365911e+01,-1.919837499478078691e-01,-6.675048457250580825e-01,1.228363713994167217e-01,6.551906465222363529e+00,-1.388527907918687632e+00,4.000000000000000000e+00,2.492556386244630495e+00,1.577977842489517002e+00
2.928198388046396872e+01,1.568965055272534270e+00,2.931579394321345333e+01,-1.221802543039534061e-01,-6.822966986039735726e-01,1.118476890244685801e-01,6.551965347099891090e+00,-1.388274923923593418e+00,4.000000000000000000e+00,2.492556386244630495e+00,1.577977842489517002e+00
2.927935040946605838e+01,1.640281921690104117e+00,2.931692706772775736e+01,-5.237330798701544943e-02,-6.970864545133046430e-01,1.008594927537943414e-01,6.551998059984736500e+00,-1.388016417597486063e+00,4.000000000000000000e+00,2.492556386244630495e+00,1.577977842489517002e+00
2.927660017223454147e+01,1.711588431538342947e+00,2.931794307489301588e+01,1.743012081455552753e-02,-7.118726375417512298e-01,8.987294280221036491e-02,6.552004607666211733e+00,-1.387752417767160296e+00,4.000000000000000000e+00,2.492556386244630495e+00,1.577977842489517002e+00
2.927373292274409167e+01,1.782891409023576790e+00,2.931884207909392615e+01,8.723671148782963236e-02,-7.266566629719566350e-01,7.888705120833307272e-02,6.551984998126728854e+00,-1.387482902256091055e+00,4.000000000000000000e+00,2.492556386244630495e+00,1.577977842489517002e+00
