# X,Y,Xs,Ys,Zs,Xv,Yv,Zv,shellnum
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
2.085189694960958562e+01,2.168341528222184778e+01,3.008275427380992539e+01,2.552691693580300125e-07,-4.425939259533606673e-08,6.284492811752562247e-02,1.158874634721300589e+00,-2.009294240576373070e-01,3.000000000000000000e+00
1.828247101649008499e+01,2.414216591754412633e+01,3.007400193036071556e+01,3.504029781586107006e+00,-6.075399916438994907e-01,-6.817931792337361685e-02,1.151268081119084297e+00,-1.996105752464159000e-01,3.000000000000000000e+00
1.547457460096756776e+01,2.628627828861216997e+01,2.967316467497937182e+01,6.962534299512253000e+00,-1.207186666156503607e+00,-1.956284718558100044e-01,1.128968590850035314e+00,-1.957442176592412431e-01,3.000000000000000000e+00
1.246911012305755406e+01,2.809511196775104125e+01,2.889371660946953568e+01,1.033236843656767867e+01,-1.791459383879027811e+00,-3.177975839811185699e-01,1.092920635835969989e+00,-1.894941068858928546e-01,3.000000000000000000e+00
9.308016035708790881e+00,2.955371089412742336e+01,2.775394721047249647e+01,1.357353323826128744e+01,-2.353422996998234318e+00,-4.332149175184993872e-01,1.044243672887218644e+00,-1.810543379608273162e-01,3.000000000000000000e+00
6.033447275941932197e+00,3.065259347264214185e+01,2.627624196310851445e+01,1.664961485431441446e+01,-2.886763954638991159e+00,-5.406497227552022888e-01,9.841792154209720866e-01,-1.706401684868963931e-01,3.000000000000000000e+00
2.687054767032804214e+00,3.138743768143831403e+01,2.448635597499587035e+01,1.952808117409619015e+01,-3.385841734473349351e+00,-6.391090334663367400e-01,9.140424076434972012e-01,-1.584796224107814788e-01,3.000000000000000000e+00
-6.906309317228338518e-01,3.175868694469381026e+01,2.241270266852433579e+01,2.218045038254672363e+01,-3.845718067490461411e+00,-7.278259367024100257e-01,8.351796771283274134e-01,-1.448061476903372280e-01,3.000000000000000000e+00
-4.060673037716365563e+00,3.177110065874312284e+01,2.008570165699808641e+01,2.458232020272798479e+01,-4.262162008164428251e+00,-8.062408614263979478e-01,7.489342466202408843e-01,-1.298526366198664295e-01,3.000000000000000000e+00
-7.386103350525065281e+00,3.143328931740103727e+01,1.753718386970770382e+01,2.671331658973628365e+01,-4.631641038839265256e+00,-8.739795683351724298e-01,6.566189895757282846e-01,-1.138467194361259122e-01,3.000000000000000000e+00
-1.063220556637849512e+01,3.075724709687903058e+01,1.479985826301492935e+01,2.855697571301319471e+01,-4.951300607441115886e+00,-9.308295600122381552e-01,5.594961498312802650e-01,-9.700724804896651565e-02,3.000000000000000000e+00
-1.376668625561318393e+01,2.975790411746861253e+01,1.190687058083205052e+01,3.010055959579481311e+01,-5.218932162450991896e+00,-9.767159001340881552e-01,4.587641779761023608e-01,-7.954201368915281289e-02,3.000000000000000000e+00
-1.675980567970909263e+01,2.845270098481195475e+01,8.891406011296293599e+00,3.133485844888184602e+01,-5.432938880895926914e+00,-1.011678724671208229e+00,3.555490793127364380e-01,-6.164624678985410056e-02,3.000000000000000000e+00
-1.958441797543181906e+01,2.686120601933738428e+01,5.786385435040338976e+00,3.225395779163719112e+01,-5.592295291036007754e+00,-1.035852096195145622e+00,2.509012027752169915e-01,-4.350206023891169116e-02,3.000000000000000000e+00
-2.221598605850942931e+01,2.500476688354231314e+01,2.624203990348288329e+00,3.285501111130073326e+01,-5.696507855302694878e+00,-1.049445550939769101e+00,1.457949225767880552e-01,-2.527839418189259391e-02,3.000000000000000000e+00
-2.463255676738411282e+01,2.290620355060052304e+01,-5.634730035438266782e-01,3.313801251948994775e+01,-5.745575552749222936e+00,-1.052728105439794781e+00,4.113113335926266156e-02,-7.131448639137769052e-03,3.000000000000000000e+00
-2.681471271192789985e+01,2.058954088089021894e+01,-3.745869427084523196e+00,3.310557991534307121e+01,-5.739952283176592118e+00,-1.046014877408977028e+00,-6.225837346140311590e-02,1.079455770931897485e-02,3.000000000000000000e+00
-2.874550645075855471e+01,1.807978330086804064e+01,-6.893215145048218417e+00,3.276275435278760995e+01,-5.680512080783111983e+00,-1.029656277071452353e+00,-1.636051040336491957e-01,2.836638091943109730e-02,3.000000000000000000e+00
-3.041039806112108224e+01,1.540271200006895036e+01,-9.976848911847602253e+00,3.211681719621425657e+01,-5.568517412025067337e+00,-1.004029526026084973e+00,-2.621978272460269155e-01,4.546070544582930806e-02,3.000000000000000000e+00
-3.179718024004299437e+01,1.258472490031574509e+01,-1.296928180425781463e+01,3.117712763268738740e+01,-5.405591002959400981e+00,-9.695323933629826918e-01,-3.573756629303502241e-01,6.196294575217849154e-02,3.000000000000000000e+00
