# X, Y, Xs, Ys, Zs, Xv, Yv, Zv
-1.521509141155170108e-01,-5.501949183451571718e-02,6.769492786598749201e-02,9.247719599868978180e-02,-1.142033717074694699e-01,4.470648149196149168e-04,-2.938808025897414120e-02,2.111598468166662329e-02
-1.502377109360285290e-01,-5.533366576119409797e-02,6.771180237844254268e-02,9.090503739231897695e-02,-1.130688743608648517e-01,1.862023705466722343e-04,-2.974135187027023702e-02,2.155381521942655379e-02
-1.482932625560868245e-01,-5.563631576469881684e-02,6.771458086981908819e-02,8.931397964968521008e-02,-1.119108570611365011e-01,-8.315639391887324344e-05,-3.009978465579183846e-02,2.200128027459899785e-02
-1.463169549242503698e-01,-5.592699921756181386e-02,6.770279979626062095e-02,8.770373929806095370e-02,-1.107287927897323693e-01,-3.614732301694505157e-04,-3.046358250933765485e-02,2.245884761130315099e-02
-1.443080117209948887e-01,-5.620526618661731560e-02,6.767596774731769738e-02,8.607391333647179676e-02,-1.095220481290633263e-01,-6.492649704072494393e-04,-3.083298429289899056e-02,2.292704855305552347e-02
-1.422659437961686646e-01,-5.647059495083851799e-02,6.763356952557003643e-02,8.442434476447502334e-02,-1.082901525653890279e-01,-9.470424839433545100e-04,-3.120818152496872971e-02,2.340637578730697665e-02
-1.401900153928956894e-01,-5.672246563527138380e-02,6.757505875711239396e-02,8.275468966019833283e-02,-1.070324777664328486e-01,-1.255390232133890560e-03,-3.158941689566126948e-02,2.389741016717080585e-02
-1.380794233558141904e-01,-5.696032885300211096e-02,6.749985464585409045e-02,8.106456522830085554e-02,-1.057483432704807713e-01,-1.574945978195887476e-03,-3.197695159596360137e-02,2.440078287066652432e-02
-1.359334818228481456e-01,-5.718358286682657249e-02,6.740734680821659774e-02,7.935369852119460166e-02,-1.044371282507039339e-01,-1.906377323174512656e-03,-3.237103177111544383e-02,2.491713472796396739e-02
-1.337512617658083158e-01,-5.739160979084560049e-02,6.729687861346134170e-02,7.762163958880885506e-02,-1.030980508776018212e-01,-2.250442137252524517e-03,-3.277195506979538320e-02,2.544720650240264032e-02
-1.315320503952764619e-01,-5.758372529655934186e-02,6.716776483099140549e-02,7.586812875928172772e-02,-1.017304482757686312e-01,-2.607923337512505196e-03,-3.317998660424358731e-02,2.599173254710985745e-02
-1.292748061293917672e-01,-5.775922592869373040e-02,6.701926003507693852e-02,7.409266592824766129e-02,-1.003334406848959831e-01,-2.979722159593634501e-03,-3.359545944129921358e-02,2.655157852691934772e-02
-1.269787135002644340e-01,-5.791733635070912822e-02,6.685058681928196522e-02,7.229495093744493783e-02,-9.890627201049226325e-02,-3.366776896363798000e-03,-3.401867287197157808e-02,2.712761109327524803e-02
-1.246427286299270076e-01,-5.805724182374945308e-02,6.666090342502804800e-02,7.047452722707711614e-02,-9.744802766179519460e-02,-3.770146165425901537e-03,-3.444997628831560077e-02,2.772081657993178544e-02
-1.222657685702703556e-01,-5.817806600233554198e-02,6.644930974105264787e-02,6.863093380809838495e-02,-9.595774949120619568e-02,-4.190989268408187168e-03,-3.488973459423013596e-02,2.833226221243118764e-02
-1.198466252972074236e-01,-5.827886867506806151e-02,6.621483392525115419e-02,6.676364125324141252e-02,-9.443437988378469705e-02,-4.630594097660302617e-03,-3.533834426786624378e-02,2.896312710459017850e-02
-1.173843457808659702e-01,-5.835862522868596330e-02,6.595646518831389804e-02,6.487234697810341510e-02,-9.287699968452589605e-02,-5.090321282691974078e-03,-3.579616274923842073e-02,2.961461217896061912e-02
-1.148774968220514225e-01,-5.841624728132283062e-02,6.567307390871451878e-02,6.295641185056211064e-02,-9.128436225781508262e-02,-5.571755630752715099e-03,-3.626364466044706969e-02,3.028814413734972136e-02
-1.123248265012053021e-01,-5.845054874226464359e-02,6.536347023968129555e-02,6.101537334637635590e-02,-8.965530809955610247e-02,-6.076604143416931315e-03,-3.674121853455888237e-02,3.098521511068525955e-02
-1.097248105375417393e-01,-5.846024757397108584e-02,6.502634534916926223e-02,5.904860236608866497e-02,-8.798847403524819033e-02,-6.606805500128026115e-03,-3.722937052132239272e-02,3.170751934793464288e-02
-1.070761327567556764e-01,-5.844395038476830201e-02,6.466032197002391513e-02,5.705567222231758967e-02,-8.628259716021491332e-02,-7.164460504701540208e-03,-3.772855299269139984e-02,3.245683851761016481e-02
-1.043769550492766318e-01,-5.840013872620422597e-02,6.426384556676176252e-02,5.503581308600911243e-02,-8.453604189652999534e-02,-7.752015442257713211e-03,-3.823931986970140889e-02,3.323526708451823158e-02
-1.016256832694458767e-01,-5.832715669857899132e-02,6.383527541411408712e-02,5.298849522809931378e-02,-8.274728814159540424e-02,-8.372140611990645798e-03,-3.876217954070101251e-02,3.404502113547931696e-02
-9.882052326644376328e-02,-5.822319289472852044e-02,6.337281002084184378e-02,5.091310120137144957e-02,-8.091464073720970596e-02,-9.027868282674463354e-03,-3.929767426210018649e-02,3.488859160685200966e-02
-9.595932260855991047e-02,-5.808624754025911580e-02,6.287443774278692055e-02,4.880881972333447893e-02,-7.903611797491942592e-02,-9.722690449807494181e-03,-3.984640513850798427e-02,3.576883005626441819e-02
-9.303997548355633085e-02,-5.791412226982168426e-02,6.233798176449648759e-02,4.667495550656754200e-02,-7.710970856029650267e-02,-1.046053321256046852e-02,-4.040894691702123787e-02,3.668886883644247032e-02
-9.006036654004251352e-02,-5.770439842949739995e-02,6.176107391368595989e-02,4.451089569111305044e-02,-7.513332904404053381e-02,-1.124584523768168941e-02,-4.098584687233659124e-02,3.765218142015019920e-02
-8.701777152868725440e-02,-5.745436022473931342e-02,6.114100870109800967e-02,4.231568864056005352e-02,-7.310441587578930811e-02,-1.208385875870784248e-02,-4.157772553282846478e-02,3.866283621059624087e-02
-8.390965267506823866e-02,-5.716100928080992266e-02,6.047486157521762828e-02,4.008863846706076095e-02,-7.102044056021468432e-02,-1.298050808420721930e-02,-4.218510142926121254e-02,3.972531245777381065e-02
-8.073299145308256153e-02,-5.682096522701869656e-02,5.975931447330309898e-02,3.782884177260818076e-02,-6.887845136265341450e-02,-1.394276882492795876e-02,-4.280849089488220766e-02,4.084480745740925317e-02
-7.748464963197938815e-02,-5.643043747301648011e-02,5.899067944334624586e-02,3.553547169692782004e-02,-6.667529671531904900e-02,-1.497875847622772393e-02,-4.344829633829123960e-02,4.202722461081159072e-02
-7.416111053950091847e-02,-5.598512708370432384e-02,5.816477958957912836e-02,3.320762251394932668e-02,-6.440742964361582945e-02,-1.609806971283234828e-02,-4.410479871312245753e-02,4.327939827624818769e-02
-7.075852263373852424e-02,-5.548014003590580334e-02,5.727688001066662260e-02,3.084437781868805406e-02,-6.207090974792239813e-02,-1.731209118056933893e-02,-4.477806672591055914e-02,4.460924927861656397e-02
-6.727286215781132228e-02,-5.490990545569606612e-02,5.632163885966665756e-02,2.844496658660175537e-02,-5.966148315375473243e-02,-1.863437350668242093e-02,-4.546780699874576614e-02,4.602592862379225463e-02
-6.369934793022855035e-02,-5.426794453720168443e-02,5.529283017815002366e-02,2.600841540249269543e-02,-5.717413742393279846e-02,-2.008141299969989912e-02,-4.617331029545747312e-02,4.754031991349688679e-02
-6.003298116388849220e-02,-5.354677860816330764e-02,5.418333629701335696e-02,2.353399339035292318e-02,-5.460342067639193525e-02,-2.167320944270765409e-02,-4.689309694052586075e-02,4.916516633610968495e-02
-5.626794534986882812e-02,-5.273759076198122203e-02,5.298477611095573497e-02,2.102089684065248237e-02,-5.194295476540176926e-02,-2.343454123765618957e-02,-4.762466755252681150e-02,5.091577019947080007e-02
-5.239816137879742958e-02,-5.183003784777493600e-02,5.168741660816241618e-02,1.846874478262481439e-02,-4.918573542917505093e-02,-2.539613510506185182e-02,-4.836384125048773935e-02,5.281031884364698059e-02
-4.841648054697956366e-02,-5.081167402360585450e-02,5.027956821391458414e-02,1.587720430097639204e-02,-4.632344125218461339e-02,-2.759703643966480990e-02,-4.910406248746044394e-02,5.487101745961329990e-02
-4.431506294201192214e-02,-4.966747793562318464e-02,4.874722706911095021e-02,1.324646856645345094e-02,-4.334653494375983324e-02,-3.008729680885706415e-02,-4.983499270119470803e-02,5.712491969278075954e-02
-4.008519067841418565e-02,-4.837904678033475708e-02,4.707335476084186648e-02,1.057744375417326091e-02,-4.024390182730633314e-02,-3.293224210527761348e-02,-5.054040070904405879e-02,5.960533940215845261e-02
-3.571722596469267125e-02,-4.692349781153877519e-02,4.523692484939927094e-02,7.872164331282273386e-03,-3.700249365101614812e-02,-3.621875279672505388e-02,-5.119462154787048080e-02,6.235360933306929171e-02
-3.120033223200451705e-02,-4.527176851038731270e-02,4.321141901082900527e-02,5.134274139188724217e-03,-3.360663999241489397e-02,-4.006514462256984682e-02,-5.175652086599123042e-02,6.542150953077027764e-02
-2.652315302981367653e-02,-4.338641814045320066e-02,4.096302018906259473e-02,2.370433392444568077e-03,-3.003782529118237399e-02,-4.463597120244800626e-02,-5.215860208904962020e-02,6.887355621583279852e-02
-2.167364459690515610e-02,-4.121772343468946276e-02,3.844722127613598578e-02,-4.082191697701784139e-04,-2.627341105575699276e-02,-5.016734333483414271e-02,-5.228695171701783218e-02,7.278987945557360839e-02
-1.664119383817621797e-02,-3.869820646388508895e-02,3.560438459405097095e-02,-3.182240916881141565e-03,-2.228635583281989019e-02,-5.700746328910774596e-02,-5.194179909592787359e-02,7.726548323847284849e-02
-1.141955572475971889e-02,-3.573297530973391228e-02,3.235179708924271896e-02,-5.917737709862050388e-03,-1.804420635358310390e-02,-6.568746433111537220e-02,-5.075594670977584544e-02,8.239973572290322512e-02
-6.015739345801914863e-03,-3.218384634652778076e-02,2.857115007964017642e-02,-8.553195402924217844e-03,-1.351004504284172153e-02,-7.704007182943471699e-02,-4.801446500152045660e-02,8.824692749755394527e-02
-4.725769486940810263e-04,-2.784206734703335157e-02,2.408800075310623540e-02,-1.097134369026693014e-02,-8.648808037965194373e-03,-9.237720190216140714e-02,-4.223120270450718416e-02,9.463027167676077434e-02
5.069594357779061769e-03,-2.238489900763825785e-02,1.864250228183577524e-02,-1.293492518210537755e-02,-3.453883284025920444e-03,-1.135738922534930972e-01,-3.012993997980627919e-02,1.004571333141871942e-01
1.019990009521851149e-02,-1.533959368891632882e-02,1.188131353527898705e-02,-1.394141234758387859e-02,1.952564192161795539e-03,-1.417250572668382058e-01,-4.622368584040928430e-03,1.013165836887192639e-01
1.384445661765228500e-02,-6.281183890908426104e-03,3.580425028432487194e-03,-1.300719379118420518e-02,7.008260583327146666e-03,-1.681990344103893864e-01,4.385796687668663124e-02,8.426896350916988909e-02
1.425966993676906942e-02,4.095071853511138109e-03,-5.428526111584688028e-03,-9.098861536600218874e-03,1.038506731728952581e-02,-1.631608710622984293e-01,1.006146214553563928e-01,3.940945590971808854e-02
1.116490009752439325e-02,1.356523239518974897e-02,-1.318918650706548366e-02,-2.909407827715260186e-03,1.123615723889073194e-02,-1.267517341014919030e-01,1.260119254135078082e-01,-4.268569133033542351e-03
6.231420727962772195e-03,2.102163428649173049e-02,-1.896782347140334862e-02,3.848800942357765049e-03,1.030282079955169988e-02,-9.233771420071235081e-02,1.258002405385559574e-01,-2.789790022181205115e-02
7.281572640298726194e-04,2.677581017374059888e-02,-2.320187846314289426e-02,1.034457077453071298e-02,8.493345320521305045e-03,-6.849277522862826095e-02,1.180635283049427525e-01,-3.873688841748122030e-02
-4.832060825583781895e-03,3.132544761234341141e-02,-2.638895671885801639e-02,1.639324654564179237e-02,6.286247761570877557e-03,-5.238340020110829331e-02,1.094966087119103315e-01,-4.362454905236753944e-02
-1.027142351484537815e-02,3.502437599144868352e-02,-2.885800889791125326e-02,2.200455709648148697e-02,3.901774474190810964e-03,-4.110547746267805697e-02,1.017144013626883614e-01,-4.574525813742341684e-02
-1.553362468664433622e-02,3.810170675179715832e-02,-3.081421964352965004e-02,2.722921396260656601e-02,1.444758818756669214e-03,-3.287066968301839004e-02,9.494998755459242712e-02,-4.650486677108629785e-02
-2.060653276997832795e-02,4.070794540598900862e-02,-3.238907376000559057e-02,3.211929487737158473e-02,-1.031896083208635323e-03,-2.663024134076587973e-02,8.910757588900181103e-02,-4.655832463714430075e-02
-2.549457335845464051e-02,4.294566626150594923e-02,-3.367049558422147149e-02,3.671987526593669532e-02,-3.500286979841631466e-03,-2.175268404814675177e-02,8.403568375268534452e-02,-4.623163332826376454e-02
-3.020784055854736777e-02,4.488728846362189523e-02,-3.471963501521058842e-02,4.106804063802951821e-02,-5.945189600907807917e-03,-1.784225842052330341e-02,7.959513014587080160e-02,-4.569682191657960246e-02
-3.475824143216986462e-02,4.658577824218548824e-02,-3.558061492449510893e-02,4.519433034416263373e-02,-8.358374735831716751e-03,-1.464055515211200656e-02,7.567146788903432453e-02,-4.504904197928287501e-02
-3.915731252082629843e-02,4.808084173569626002e-02,-3.628616515079206850e-02,4.912360888367722778e-02,-1.073534977351383278e-02,-1.197287525490752999e-02,7.217401188900537945e-02,-4.434291598601934614e-02
-4.341600453495530337e-02,4.940310691694828338e-02,-3.686125973713232779e-02,5.287660486128714643e-02,-1.307396694816287744e-02,-9.717067205114770026e-03,6.903108615728305308e-02,-4.361060897041724171e-02
-4.754429956189596546e-02,5.057665370238690478e-02,-3.732535105403370773e-02,5.647065143255455832e-02,-1.537341913949324262e-02,-7.785396437241734122e-03,6.618594634676046307e-02,-4.287138597465966344e-02
-5.155109566405464278e-02,5.162073481064192310e-02,-3.769387008066087119e-02,5.992029934973259336e-02,-1.763364995501010696e-02,-6.113344581310435275e-03,6.359338284912730010e-02,-4.213687647574270584e-02
-5.544432324758145209e-02,5.255100068513615663e-02,-3.797926793979456567e-02,6.323790319614344679e-02,-1.985506130698082988e-02,-4.652432772098674674e-03,6.121701373282610603e-02,-4.141406067884964570e-02
-5.923127911152951952e-02,5.338040223309054727e-02,-3.819175049156535440e-02,6.643424086676383289e-02,-2.203845735529769492e-02,-3.365471858695625110e-03,5.902714101447950612e-02,-4.070698926099190068e-02
-6.291844731632359466e-02,5.411973149279387246e-02,-3.833976868403024540e-02,6.951859831817522317e-02,-2.418476741009414205e-02,-2.223540972627372284e-03,5.699942384876457990e-02,-4.001790420215023403e-02
-6.651148640939694157e-02,5.477806184791331190e-02,-3.843040011606999040e-02,7.249893903488839608e-02,-2.629490577917164076e-02,-1.203845912888756170e-03,5.511378540981643620e-02,-3.934792194110007385e-02
-7.001567048003048965e-02,5.536315697979471429e-02,-3.846964331845784818e-02,7.538240338445612032e-02,-2.836993243684897067e-02,-2.880952531896883301e-04,5.335335629090295212e-02,-3.869738535460796186e-02
-7.343568696705905785e-02,5.588167316975078264e-02,-3.846261919019063752e-02,7.817523828760804261e-02,-3.041086253760015914e-02,5.384991862598734191e-04,5.170396643367902723e-02,-3.806618413349657781e-02
-7.677596379569856522e-02,5.633939862072780136e-02,-3.841373404115318996e-02,8.088314155583187226e-02,-3.241880477097354440e-02,1.288077841147741188e-03,5.015350731954577868e-02,-3.745388103840626565e-02
-8.004017433758529865e-02,5.674133224112762330e-02,-3.832681335715194815e-02,8.351092022663572645e-02,-3.439461983036883053e-02,1.970593319705944528e-03,4.869179169301322135e-02,-3.685992748325223056e-02
-8.323195633406120508e-02,5.709190064613208632e-02,-3.820519352094255139e-02,8.606312159021090036e-02,-3.633931706511270288e-02,2.594402184994242140e-03,4.730992717188267638e-02,-3.628361585776332388e-02
-8.635459714259090258e-02,5.739500374560611851e-02,-3.805180297543570012e-02,8.854381412149883723e-02,-3.825383867997299292e-02,3.166514539074182476e-03,4.600023815254429549e-02,-3.572419508222307583e-02
-8.941101099238223104e-02,5.765409282777787109e-02,-3.786923262520958816e-02,9.095660207973865763e-02,-4.013902172400028723e-02,3.692844670650983346e-03,4.475608701364538339e-02,-3.518091348211792313e-02
-9.240401554117791405e-02,5.787225794870706763e-02,-3.765977449648286873e-02,9.330486984509259174e-02,-4.199574950254286732e-02,4.178454805086211088e-03,4.357161225635115820e-02,-3.465299633963810771e-02
-9.533607573108109079e-02,5.805225694591253233e-02,-3.742548081010089317e-02,9.559160035301800251e-02,-4.382477838390443081e-02,4.627663107892842839e-03,4.244171396076620167e-02,-3.413970993250937253e-02
-9.820961322283518202e-02,5.819658010423214151e-02,-3.716817866426416761e-02,9.781963500547147250e-02,-4.562691713654200981e-02,5.044214559550056452e-03,4.136183428697764314e-02,-3.364031960368695645e-02
-1.010266796948834089e-01,5.830746686032656223e-02,-3.688952786153733981e-02,9.999143383178900335e-02,-4.740281211338071010e-02,5.431328232146808745e-03,4.032800261919945034e-02,-3.315415534610178377e-02
-1.037893803605826476e-01,5.838695668096333113e-02,-3.659100853462239622e-02,1.021094159145369551e-01,-4.915320398620712239e-02,5.791836235291564737e-03,3.933661072348808990e-02,-3.268054391069443593e-02
-1.064996550373435019e-01,5.843690094595017925e-02,-3.627396049213170437e-02,1.041757989472893442e-01,-5.087878358558874797e-02,6.128213498593981616e-03,3.838444210499079856e-02,-3.221885079167396970e-02
-1.091590626938986758e-01,5.845898570658094456e-02,-3.593963148677283004e-02,1.061924458430626300e-01,-5.258004671466083579e-02,6.442605835474787997e-03,3.746869811362127378e-02,-3.176851865348456760e-02
-1.117694107134998560e-01,5.845475906269987504e-02,-3.558911722183739912e-02,1.081613509216230729e-01,-5.425769005865559158e-02,6.736948775257164436e-03,3.658674040793560844e-02,-3.132896170313629464e-02
-1.143320818580187831e-01,5.842564046631359281e-02,-3.522345881342583973e-02,1.100841356012127320e-01,-5.591217616977851856e-02,7.012922348288264975e-03,3.573629113717288058e-02,-3.089968038184228924e-02
-1.168487634877916626e-01,5.837293161054805946e-02,-3.484355528678754338e-02,1.119626033374092056e-01,-5.754419851142372755e-02,7.272061785434617322e-03,3.491515990901512823e-02,-3.048013881966413555e-02
-1.193205004279057624e-01,5.829784301110422368e-02,-3.445031237031143112e-02,1.137980354205788275e-01,-5.915406523746163936e-02,7.515681762889376422e-03,3.412153253258974617e-02,-3.006992298470676298e-02
-1.217488012238976403e-01,5.820148176043038468e-02,-3.404448492752149003e-02,1.155920211368017397e-01,-6.074241330483005213e-02,7.745011152373588136e-03,3.335358967398183855e-02,-2.966855579582574134e-02
-1.241346959280408696e-01,5.808488617519209918e-02,-3.362683205753609628e-02,1.173457605613917459e-01,-6.230959299477867308e-02,7.961115958979522039e-03,3.260979401105695147e-02,-2.927565321073529597e-02
-1.264794709823136853e-01,5.794900679923716685e-02,-3.319800304995619566e-02,1.190606116132892633e-01,-6.385614555192438424e-02,8.164984490260384503e-03,3.188864176402678163e-02,-2.889080194365207729e-02
-1.287841040219245003e-01,5.779473953023634564e-02,-3.275864107435643574e-02,1.207376768506653320e-01,-6.538243028339901786e-02,8.357488029351153175e-03,3.118882686477595159e-02,-2.851365197160490861e-02
-1.310495362063322511e-01,5.762292139869402280e-02,-3.230934335018653680e-02,1.223780073438358734e-01,-6.688880071616376544e-02,8.539417312537407947e-03,3.050914370171101120e-02,-2.814387084176352138e-02
-1.332769413321181762e-01,5.743431146949324467e-02,-3.185060890638816838e-02,1.239827980655094086e-01,-6.837578314695240411e-02,8.711511796076199660e-03,2.984839846234930635e-02,-2.778109926344987657e-02
-1.354669849231727174e-01,5.722965603861975004e-02,-3.138299329354644202e-02,1.255528550838328206e-01,-6.984358128496223617e-02,8.874409536317412125e-03,2.920562136069985298e-02,-2.742507119139188723e-02
-1.376207380525633905e-01,5.700961606532590348e-02,-3.090692453431145154e-02,1.270892559064096816e-01,-7.129268486341094890e-02,9.028724876167796426e-03,2.857978788824731137e-02,-2.707546429720777970e-02
-1.397388491284510814e-01,5.677484716119199359e-02,-3.042288220113392380e-02,1.285927567834688201e-01,-7.272331378123722545e-02,9.174992331851768157e-03,2.797005591774018307e-02,-2.673203404640934339e-02
-1.418221798851639071e-01,5.652594114035398160e-02,-2.993126246789043141e-02,1.300642490538590768e-01,-7.413584405883923145e-02,9.313718324822976152e-03,2.737557411172669014e-02,-2.639450977354535627e-02
-1.438714377177488235e-01,5.626346722968379732e-02,-2.943246252651748537e-02,1.315044983513037891e-01,-7.553055936953510796e-02,9.445359519290302125e-03,2.679558354052126792e-02,-2.606265379428713072e-02
-1.458874438373359006e-01,5.598794245585671930e-02,-2.892681940081348255e-02,1.329143349937725038e-01,-7.690783212617621767e-02,9.570344603348313745e-03,2.622933668013036762e-02,-2.573621740506355782e-02
-1.478706826365962790e-01,5.569989552118589232e-02,-2.841472494655759157e-02,1.342943397760220647e-01,-7.826781493575644955e-02,9.689049781106066905e-03,2.567622004879840242e-02,-2.541501335197201769e-02
-1.498220150765603997e-01,5.539976965835610723e-02,-2.789644722793307996e-02,1.356453429997644955e-01,-7.961092785752087175e-02,9.801845615443284879e-03,2.513555068492339534e-02,-2.509879982916303140e-02
-1.517418744661382379e-01,5.508804161061896937e-02,-2.737234005280332963e-02,1.369678657546061495e-01,-8.093730626634684788e-02,9.909051611811761293e-03,2.460679728306482475e-02,-2.478741030752980995e-02
-1.536308879931181370e-01,5.476513198953235351e-02,-2.684268302949755630e-02,1.382625526564356389e-01,-8.224722687172619784e-02,1.001097552085334838e-02,2.408940428792798183e-02,-2.448065245516897748e-02
-1.554896952988809866e-01,5.443143116330122905e-02,-2.630772801419466178e-02,1.395300454175905092e-01,-8.354098344597307713e-02,1.010790414970896486e-02,2.358284031005074277e-02,-2.417833708379500679e-02
-1.573187732583763432e-01,5.408733318445846372e-02,-2.576775167097088495e-02,1.407708643725170128e-01,-8.481876412778398266e-02,1.020009635276842262e-02,2.308664337884628465e-02,-2.388030629569455957e-02
-1.591186965761726413e-01,5.373319106265612988e-02,-2.522298224783194390e-02,1.419855870108567841e-01,-8.608083218454604113e-02,1.028779846493194788e-02,2.260034773329745034e-02,-2.358639077753043808e-02
-1.608899625156947621e-01,5.336934989131933427e-02,-2.467365145228853432e-02,1.431747291388887344e-01,-8.732740352341045176e-02,1.037123676185150792e-02,2.212352965294638735e-02,-2.329643800200332376e-02
-1.626329072519080987e-01,5.299616899455967395e-02,-2.412002467733764116e-02,1.443386907427465227e-01,-8.855858633437005412e-02,1.045061558822297024e-02,2.165582785640660785e-02,-2.301032580554635693e-02
-1.643481301640559999e-01,5.261393302101894515e-02,-2.356226790276301844e-02,1.454780401256220157e-01,-8.977468022136360359e-02,1.052613804053073414e-02,2.119682806415296855e-02,-2.272789252442629013e-02
-1.660360662116877606e-01,5.222294176175569513e-02,-2.300058202323562034e-02,1.465932276266755652e-01,-9.097587465855871969e-02,1.059798711357280362e-02,2.074617659492017374e-02,-2.244900678084051776e-02
-1.676970732868771907e-01,5.182349632688770108e-02,-2.243517931250046601e-02,1.476846459413591051e-01,-9.216230923169493883e-02,1.066633135170278954e-02,2.030355533380096694e-02,-2.217355313936714492e-02
-1.693315982210616133e-01,5.141586075485721913e-02,-2.186622823637640253e-02,1.487527398245822030e-01,-9.333419175552311320e-02,1.073133267318846298e-02,1.986863632640371510e-02,-2.190140441193868040e-02
-1.709400094147652260e-01,5.100030231843024481e-02,-2.129391047363334011e-02,1.497978961375127926e-01,-9.449167870668358227e-02,1.079314017168880348e-02,1.944112537905545030e-02,-2.163244916011420119e-02
-1.725226796709808941e-01,5.057707276402096525e-02,-2.071839372018697417e-02,1.508204987476570724e-01,-9.563493404293350875e-02,1.085189432255656561e-02,1.902073901104235285e-02,-2.136657779943657715e-02
-1.740800651402472643e-01,5.014638613360210967e-02,-2.013980206105597456e-02,1.518209791031054634e-01,-9.676418654961636834e-02,1.090773033067241049e-02,1.860718263432475927e-02,-2.110366900537134424e-02
-1.756123833428999137e-01,4.970850858663283106e-02,-1.955833626351741877e-02,1.527996097083776372e-01,-9.787949614118182651e-02,1.096076721755989518e-02,1.820023523580601224e-02,-2.084364390774887110e-02
-1.771200159223332016e-01,4.926364888791276431e-02,-1.897412575948712737e-02,1.537567636169116236e-01,-9.898104533594018206e-02,1.101112298373154233e-02,1.779964169518183370e-02,-2.058639806541094977e-02
-1.786032669117849914e-01,4.881202564602254990e-02,-1.838731878813670492e-02,1.546927592972066612e-01,-1.000689638600809894e-01,1.105890641604349335e-02,1.740517631443235652e-02,-2.033184211949613102e-02
-1.800625198462456056e-01,4.835382099159118985e-02,-1.779802154712619225e-02,1.556079603940712652e-01,-1.011434434299703922e-01,1.110422274427984649e-02,1.701660041054412278e-02,-2.007987478631641232e-02
-1.814980803631603967e-01,4.788922853307781002e-02,-1.720636048959769959e-02,1.565026764152633865e-01,-1.022046222955055733e-01,1.114716894235513039e-02,1.663370356595133062e-02,-1.983040968303552073e-02
-1.829101034056248853e-01,4.741848178170648964e-02,-1.661251652569280951e-02,1.573771193404016333e-01,-1.032525299696766957e-01,1.118783245929165157e-02,1.625632270947707445e-02,-1.958338836132560157e-02
-1.842990497425704421e-01,4.694170269157468822e-02,-1.601653366316388785e-02,1.582316866363256136e-01,-1.042874258059860448e-01,1.122630474831635278e-02,1.588421965048342904e-02,-1.933870037542809520e-02
-1.856650767097946242e-01,4.645910477768658287e-02,-1.541857523926440376e-02,1.590665839531072157e-01,-1.053093468476479361e-01,1.126266399705967182e-02,1.551724344356663135e-02,-1.909628971655153926e-02
-1.870084932811736933e-01,4.597084066550592013e-02,-1.481873189914153371e-02,1.598821066425133164e-01,-1.063184457713782088e-01,1.129698840915980412e-02,1.515520826751917856e-02,-1.885607496126961991e-02
-1.883295339246249811e-01,4.547708008700362264e-02,-1.421711894978816559e-02,1.606785007698037226e-01,-1.073148222783878863e-01,1.132935021172300910e-02,1.479795363546338588e-02,-1.861798902537759384e-02
