# X,Y,Xs,Ys,Zs,Xv,Yv,Zv,shellnum,theta,phi
-2.595366025589775560e+01,-1.365499268281790535e+01,2.913716929200885275e+01,-3.328163381685685707e+00,3.172998821465711217e-07,-8.227228683627587635e-01,4.499100216466000113e+00,-1.924999999999944811e-01,4.000000000000000000e+00,1.681019376782643349e+00,3.729963524537069475e+00
-2.591935082488797448e+01,-1.368968776490964068e+01,2.912834473688994308e+01,-3.280217518297643409e+00,-2.050825916863008302e-03,-8.336489129964090861e-01,4.500339428749843051e+00,-1.924996153922895747e-01,4.000000000000000000e+00,1.681019376782643349e+00,3.729963524537069475e+00
-2.588495441959414478e+01,-1.372431134926862839e+01,2.911940805002102550e+01,-3.232281750491463157e+00,-4.100968263193727203e-03,-8.445822070370828660e-01,4.501561844064487339e+00,-1.924984605870416754e-01,4.000000000000000000e+00,1.681019376782643349e+00,3.729963524537069475e+00
-2.585047121965989803e+01,-1.375886325506472829e+01,2.911035927807613177e+01,-3.184356328623414001e+00,-6.150099031740463573e-03,-8.555227440892315682e-01,4.502767436067443896e+00,-1.924965344650310661e-01,4.000000000000000000e+00,1.681019376782643349e+00,3.729963524537069475e+00
-2.581581064989548224e+01,-1.379343361345683938e+01,2.910117430156858020e+01,-3.136315885104469459e+00,-8.203576280673807730e-03,-8.664992321285628352e-01,4.503959273018544707e+00,-1.924938278113340062e-01,4.000000000000000000e+00,1.681019376782643349e+00,3.729963524537069475e+00
-2.578106319276150060e+01,-1.382793155400972651e+01,2.909187674717374961e+01,-3.088286345685137491e+00,-1.025601510081797230e-02,-8.774829881768748674e-01,4.505134145008828028e+00,-1.924903435261613449e-01,4.000000000000000000e+00,1.681019376782643349e+00,3.729963524537069475e+00
-2.574622903068815916e+01,-1.386235689560318640e+01,2.908246666370541433e+01,-3.040267962528874435e+00,-1.230740471651159407e-02,-8.884740056275448605e-01,4.506292025205905105e+00,-1.924860804699388972e-01,4.000000000000000000e+00,1.681019376782643349e+00,3.729963524537069475e+00
-2.571130834656066355e+01,-1.389670945749839248e+01,2.907294410056809397e+01,-2.992260987740259282e+00,-1.435773435761400485e-02,-8.994722778195198831e-01,4.507432886682973816e+00,-1.924810374992382001e-01,4.000000000000000000e+00,1.681019376782643349e+00,3.729963524537069475e+00
-2.567630132371844098e+01,-1.393098905933864806e+01,2.906330910775683662e+01,-2.944265673363933189e+00,-1.640699325955208288e-02,-9.104777980368145007e-01,4.508556702418678341e+00,-1.924752134667732095e-01,4.000000000000000000e+00,1.681019376782643349e+00,3.729963524537069475e+00
-2.564120814595423070e+01,-1.396519552115030471e+01,2.905356173585697377e+01,-2.896282271383341822e+00,-1.845517066337321044e-02,-9.214905595080337131e-01,4.509663445296984818e+00,-1.924686072213970256e-01,4.000000000000000000e+00,1.681019376782643349e+00,3.729963524537069475e+00
-2.560593688692410552e+01,-1.399941782966796033e+01,2.904367610443269498e+01,-2.848185598867230439e+00,-2.050760776814042341e-02,-9.325393836053281760e-01,4.510755915222782519e+00,-1.924611972553030015e-01,4.000000000000000000e+00,1.681019376782643349e+00,3.729963524537069475e+00
-2.557057939313017059e+01,-1.403356625397161039e+01,2.903367760899606509e+01,-2.800101408211515874e+00,-2.255893606921732797e-02,-9.435954730788761458e-01,4.511831168004862391e+00,-1.924529986507104995e-01,4.000000000000000000e+00,1.681019376782643349e+00,3.729963524537069475e+00
-2.553513585117758922e+01,-1.406764061383715614e+01,2.902356630231583523e+01,-2.752029953188662503e+00,-2.460914474037134703e-02,-9.546588209334363473e-01,4.512889176026470217e+00,-1.924440102357091176e-01,4.000000000000000000e+00,1.681019376782643349e+00,3.729963524537069475e+00
-2.549960644812501798e+01,-1.410164072943200608e+01,2.901334223775595689e+01,-2.703971487503050497e+00,-2.665822296131570290e-02,-9.657294201161189529e-01,4.513929911574691367e+00,-1.924342308344737518e-01,4.000000000000000000e+00,1.681019376782643349e+00,3.729963524537069475e+00
-2.546399137148489444e+01,-1.413556642131479890e+01,2.900300546927566003e+01,-2.655926264791364844e+00,-2.870615991769343012e-02,-9.768072635155232719e-01,4.514953346840277604e+00,-1.924236592672618762e-01,4.000000000000000000e+00,1.681019376782643349e+00,3.729963524537069475e+00
-2.542819757951536985e+01,-1.416950570682997501e+01,2.899252864887227688e+01,-2.607769274911289514e+00,-3.075828193252694298e-02,-9.879212667317565089e-01,4.515962055473572434e+00,-1.924122636688120058e-01,4.000000000000000000e+00,1.681019376782643349e+00,3.729963524537069475e+00
-2.539231804528982295e+01,-1.420336981984749158e+01,2.898193864626960803e+01,-2.559626107553707897e+00,-3.280923496973064957e-02,-9.990425375104953210e-01,4.516953317184036365e+00,-1.924000693798122719e-01,4.000000000000000000e+00,1.681019376782643349e+00,3.729963524537069475e+00
-2.535635295915745147e+01,-1.423715858071042994e+01,2.897123551765006511e+01,-2.511497018129217551e+00,-3.485900814852627150e-02,-1.010171068505181236e+00,4.517927103651919296e+00,-1.923870751993853878e-01,4.000000000000000000e+00,1.681019376782643349e+00,3.729963524537069475e+00
-2.532030251192129100e+01,-1.427087181016165118e+01,2.896041931979618766e+01,-2.463382261973686482e+00,-3.690759059439630008e-02,-1.021306852308408120e+00,4.518883386459644491e+00,-1.923732799226827994e-01,4.000000000000000000e+00,1.681019376782643349e+00,3.729963524537069475e+00
-2.528416689483733037e+01,-1.430450932934465946e+01,2.894949011009042295e+01,-2.415282094347057651e+00,-3.895497143913595472e-02,-1.032449881451399154e+00,4.519822137091684233e+00,-1.923586823408822422e-01,4.000000000000000000e+00,1.681019376782643349e+00,3.729963524537069475e+00
-2.524785196023460188e+01,-1.433815817204292387e+01,2.893841907281160530e+01,-2.367071694922177727e+00,-4.100646138493901915e-02,-1.043629165515292945e+00,4.520745700504472886e+00,-1.923432401259016766e-01,4.000000000000000000e+00,1.681019376782643349e+00,3.729963524537069475e+00
-2.521145179843428963e+01,-1.437173055120749332e+01,2.892723455223475781e+01,-2.318876473641111602e+00,-4.305672161076390392e-02,-1.054815717443626788e+00,4.521651582702892469e+00,-1.923269889805364063e-01,4.000000000000000000e+00,1.681019376782643349e+00,3.729963524537069475e+00
-2.517496660355398319e+01,-1.440522628780099623e+01,2.891593660800555199e+01,-2.270696687523049206e+00,-4.510574118282473233e-02,-1.066009529520429489e+00,4.522539754650996890e+00,-1.923099276744559549e-01,4.000000000000000000e+00,1.681019376782643349e+00,3.729963524537069475e+00
-2.513839657016445983e+01,-1.443864520319505296e+01,2.890452530037445200e+01,-2.222532593504487508e+00,-4.715350917396798902e-02,-1.077210593965837182e+00,4.523410187213376510e+00,-1.922920549733023177e-01,4.000000000000000000e+00,1.681019376782643349e+00,3.729963524537069475e+00
