# X,Y,Xs,Ys,Zs,Xv,Yv,Zv,shellnum
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
2.745519758587129999e+01,1.229569960365640569e+01,3.008275424928025643e+01,-1.319847964253995087e-07,1.557268025642599696e-08,1.016956488211852583e-01,1.255987805109783917e+00,-1.481920424152118887e-01,3.000000000000000000e+00
2.599221546982064623e+01,1.583054911380963503e+01,3.019235143380359787e+01,3.797720773913061620e+00,-4.480871515784050629e-01,-2.868463179059366208e-02,1.247820540085818219e+00,-1.472283995518625654e-01,3.000000000000000000e+00
2.419534759741355856e+01,1.916241088825122674e+01,2.991425886281946944e+01,7.546988715059473662e+00,-8.904574289807389853e-01,-1.537844711610555359e-01,1.224264421665072433e+00,-1.444490498751037355e-01,3.000000000000000000e+00
2.210039258088436398e+01,2.225863882339997701e+01,2.926780492888816099e+01,1.120368314639277862e+01,-1.321905102328369663e+00,-2.714966050421255273e-01,1.187031642476486182e+00,-1.400560123230640552e-01,3.000000000000000000e+00
1.974592301576551279e+01,2.509400925579245012e+01,2.827788348419929321e+01,1.472928499225887755e+01,-1.737885365955268657e+00,-3.802588945191694991e-01,1.138084852934669655e+00,-1.342808569574151789e-01,3.000000000000000000e+00
1.717155722840759680e+01,2.765053353949816284e+01,2.697329993599134923e+01,1.809140829353993851e+01,-2.134577051050941421e+00,-4.790434467418552833e-01,1.079474961475866968e+00,-1.273655672661632154e-01,3.000000000000000000e+00
1.441654709807681023e+01,2.991685831696822362e+01,2.538523728751174602e+01,2.126382985410098314e+01,-2.508886123598426110e+00,-5.673008630527687224e-01,1.013210283413317869e+00,-1.195471012411548906e-01,3.000000000000000000e+00
1.151865136607471918e+01,3.188748490243320788e+01,2.354590879635799183e+01,2.422623905348087447e+01,-2.858416165163875089e+00,-6.448817300709517308e-01,9.411619543918110509e-01,-1.110462312590876494e-01,3.000000000000000000e+00
8.513381168180657710e+00,3.356184103023554854e+01,2.148749000180026769e+01,2.696370275730772548e+01,-3.181405238510930378e+00,-7.119479825878096690e-01,8.650065089925804696e-01,-1.020607690206500051e-01,3.000000000000000000e+00
5.433517742555960872e+00,3.494336659091219133e+01,1.924130487179606064e+01,2.946603242606760276e+01,-3.476651213751345448e+00,-7.688883312646975776e-01,7.861984462257618489e-01,-9.276232859576050149e-02,3.000000000000000000e+00
2.308861268485079776e+00,3.603865622226207677e+01,1.683724613117531987e+01,3.172710893631164808e+01,-3.743432105052146852e+00,-8.162438914758216590e-01,7.059654256150471596e-01,-8.329575961708771126e-02,3.000000000000000000e+00
-8.338160189007064460e-01,3.685668580643039860e+01,1.430341631830633098e+01,3.374420053325680868e+01,-3.981425596926645660e+00,-8.546466681956927935e-01,6.253194159293449239e-01,-7.378046270151253361e-02,3.000000000000000000e+00
-3.970693028228378996e+00,3.740815685447663697e+01,1.166592990825159148e+01,3.551733742721382470e+01,-4.190635253842293295e+00,-8.847719813455634519e-01,5.450767780235126203e-01,-6.431275899318696088e-02,3.000000000000000000e+00
-7.080745655624128609e+00,3.770495595596629812e+01,8.948833065628750916e+00,3.704875928154915243e+01,-4.371325330186947689e+00,-9.073034798031367476e-01,4.658824503171800080e-01,-5.496874377046335330e-02,3.000000000000000000e+00
-1.014553800629976088e+01,3.775971778389214961e+01,6.174115574778733517e+00,3.834243438807556004e+01,-4.523964038523059727e+00,-9.229086182343397837e-01,3.882352581129147606e-01,-4.580727265287490996e-02,3.000000000000000000e+00
-1.314897286248103647e+01,3.758548318086477735e+01,3.361798826482759850e+00,3.940364847865987485e+01,-4.649175034110509586e+00,-9.322225096524054955e-01,3.125125787180156878e-01,-3.687287180039090090e-02,3.000000000000000000e+00
-1.607706354961261397e+01,3.719543942782871682e+01,5.300378658169311308e-01,4.023867671034278715e+01,-4.747698712942435506e+00,-9.358383702010090177e-01,2.389921006588835994e-01,-2.819830524918682385e-02,3.000000000000000000e+00
-1.891769895293456827e+01,3.660272428468127970e+01,-2.304744243202646814e+00,4.085451067095297617e+01,-4.820360001563384955e+00,-9.343025295698063060e-01,1.678711946960102508e-01,-1.980686046749391763e-02,3.000000000000000000e+00
-2.166041250590337697e+01,3.582028686481087476e+01,-5.127702448219487508e+00,4.125863850942772615e+01,-4.868042414988715372e+00,-9.281127820021722874e-01,9.928370047112905494e-02,-1.171432898591773936e-02,3.000000000000000000e+00
-2.429618035137033516e+01,3.486079093947719088e+01,-7.925425021505290601e+00,4.145887536482769775e+01,-4.891668049288506737e+00,-9.177190097865293161e-01,3.331374043960544373e-02,-3.930636281778095154e-03,3.000000000000000000e+00
