# X,Y,Xs,Ys,Zs,Xv,Yv,Zv,shellnum,theta,phi
2.741088866544896163e+01,1.042565822272142029e+01,2.913716665130390027e+01,-3.328165611982207395e+00,-5.301184151651483489e-07,7.435294840201770450e-01,5.583242675590369686e+00,3.068333333333210233e-01,0.000000000000000000e+00,5.019070738858258940e-01,7.829590151413370336e-01
2.739051721288619490e+01,1.048220388449064444e+01,2.914503088339948533e+01,-3.268668778869219693e+00,3.268819588877480697e-03,7.326090131241886905e-01,5.584478740008723463e+00,3.068327209580483106e-01,0.000000000000000000e+00,5.019070738858258940e-01,7.829590151413370336e-01
2.737003560912286559e+01,1.053870986227204298e+01,2.915277904266097764e+01,-3.209156609837256369e+00,6.538281764782993832e-03,7.216864556177720047e-01,5.585692412239409599e+00,3.068308835315383676e-01,0.000000000000000000e+00,5.019070738858258940e-01,7.829590151413370336e-01
2.734945187971093006e+01,1.059515421301788685e+01,2.916040818410820989e+01,-3.149652248317648784e+00,9.806585383724475413e-03,7.107660657216638977e-01,5.586883235242802392e+00,3.068278226178645651e-01,0.000000000000000000e+00,5.019070738858258940e-01,7.829590151413370336e-01
2.732875024891196247e+01,1.065158019668826483e+01,2.916792415485165790e+01,-3.090110089103310642e+00,1.307623533205903854e-02,6.998394808629812003e-01,5.588052123547518235e+00,3.068235360151453928e-01,0.000000000000000000e+00,5.019070738858258940e-01,7.829590151413370336e-01
2.730794673337411282e+01,1.070794415705456082e+01,2.917532113985867426e+01,-3.030576199377231106e+00,1.634470191377845882e-02,6.889151618304054647e-01,5.589198174684285370e+00,3.068180271853586660e-01,0.000000000000000000e+00,5.019070738858258940e-01,7.829590151413370336e-01
2.728703346378391359e+01,1.076426761002054633e+01,2.918260202679380200e+01,-2.971027886224645087e+00,1.961323141239268431e-02,6.779889510867675995e-01,5.590321840511080609e+00,3.068112948817516283e-01,0.000000000000000000e+00,5.019070738858258940e-01,7.829590151413370336e-01
2.726601051925478458e+01,1.082055034251857606e+01,2.918976678811395686e+01,-2.911465374912614479e+00,2.288181146328538418e-02,6.670608969435138924e-01,5.591423118721523977e+00,3.068033392781951418e-01,0.000000000000000000e+00,5.019070738858258940e-01,7.829590151413370336e-01
2.724487797931505639e+01,1.087679214163500951e+01,2.919681539671535120e+01,-2.851888890761957285e+00,2.615042970164682679e-02,6.561310477104788097e-01,5.592502007122297059e+00,3.067941605546699591e-01,0.000000000000000000e+00,5.019070738858258940e-01,7.829590151413370336e-01
2.722363592390763642e+01,1.093299279461109208e+01,2.920374782593359342e+01,-2.792298659146302597e+00,2.941907376252506090e-02,6.451994516955702474e-01,5.593558503633111023e+00,3.067837588972636698e-01,0.000000000000000000e+00,5.019070738858258940e-01,7.829590151413370336e-01
2.720228443338972824e+01,1.098915208884368688e+01,2.921056404954379460e+01,-2.732694905491326764e+00,3.268773128086843727e-02,6.342661572044843155e-01,5.594592606286676428e+00,3.067721344981672593e-01,0.000000000000000000e+00,5.019070738858258940e-01,7.829590151413370336e-01
2.718082358853252600e+01,1.104526981188612744e+01,2.921726404176064662e+01,-2.673077855273845671e+00,3.595638989157501353e-02,6.233312125403901449e-01,5.595604313228663251e+00,3.067592875556709453e-01,0.000000000000000000e+00,5.019070738858258940e-01,7.829590151413370336e-01
2.715926179823844677e+01,1.110132416456245252e+01,2.922384526420884754e+01,-2.613470700186489637e+00,3.922377847068803103e-02,6.123988779916418324e-01,5.596593246043827463e+00,3.067452239275142989e-01,0.000000000000000000e+00,5.019070738858258940e-01,7.829590151413370336e-01
2.713758253070474780e+01,1.115735812472786570e+01,2.923031276282704738e+01,-2.553827738378140921e+00,4.249240218233030220e-02,6.014607784684433689e-01,5.597560165077601013e+00,3.067299329880712744e-01,0.000000000000000000e+00,5.019070738858258940e-01,7.829590151413370336e-01
2.711580256533239108e+01,1.121332832300729621e+01,2.923666153187636496e+01,-2.494195132532526671e+00,4.575973116483766923e-02,5.905253867921509414e-01,5.598504324090678885e+00,3.067134267308679330e-01,0.000000000000000000e+00,5.019070738858258940e-01,7.829590151413370336e-01
2.709390520304015482e+01,1.126927767273282832e+01,2.924289643906930891e+01,-2.434527161285485519e+00,4.902827053661185097e-02,5.795843255104029534e-01,5.599426449155807894e+00,3.066956926603973677e-01,0.000000000000000000e+00,5.019070738858258940e-01,7.829590151413370336e-01
2.707190739203070606e+01,1.132516287001675259e+01,2.924901265868901845e+01,-2.374870006677371137e+00,5.229549050128101673e-02,5.686460697179303025e-01,5.600325828759552316e+00,3.066767446640470407e-01,0.000000000000000000e+00,5.019070738858258940e-01,7.829590151413370336e-01
2.704980080371825579e+01,1.138100525799628393e+01,2.925501259108361651e+01,-2.315200918329926694e+00,5.556263743981526559e-02,5.577064544936040091e-01,5.601202821150029543e+00,3.066565763820545132e-01,0.000000000000000000e+00,5.019070738858258940e-01,7.829590151413370336e-01
2.702758552166606876e+01,1.143680462558629074e+01,2.926089621357326465e+01,-2.255520121793278321e+00,5.882969900234613636e-02,5.467655280588036293e-01,5.602057425263739177e+00,3.066351880550139408e-01,0.000000000000000000e+00,5.019070738858258940e-01,7.829590151413370336e-01
2.700526162984828460e+01,1.149256076186421360e+01,2.926666350391776916e+01,-2.195827842661849161e+00,6.209666283932524511e-02,5.358233386300059742e-01,5.602889640149677497e+00,3.066125799295789101e-01,0.000000000000000000e+00,5.019070738858258940e-01,7.829590151413370336e-01
2.698283787563206815e+01,1.154825200112758310e+01,2.927231228569824850e+01,-2.136147309520467275e+00,6.536225806778483971e-02,5.248841505965504695e-01,5.603699157295315203e+00,3.065887616728681375e-01,0.000000000000000000e+00,5.019070738858258940e-01,7.829590151413370336e-01
2.696029705960775757e+01,1.160392105952593589e+01,2.927784689162860943e+01,-2.076432746361776438e+00,6.862898945608630896e-02,5.139395802481935283e-01,5.604486599948641512e+00,3.065637151845005404e-01,0.000000000000000000e+00,5.019070738858258940e-01,7.829590151413370336e-01
2.693764788816935862e+01,1.165954625490930674e+01,2.928326510133998539e+01,-2.016707377561562708e+00,7.189558607735513363e-02,5.029938915042604375e-01,5.605251651195935381e+00,3.065374496739094456e-01,0.000000000000000000e+00,5.019070738858258940e-01,7.829590151413370336e-01
2.691489923507975490e+01,1.171510597288008348e+01,2.928856487425256461e+01,-1.956994444186062054e+00,7.516077721289671221e-02,4.920513500012217434e-01,5.605994028737565138e+00,3.065099762348997836e-01,0.000000000000000000e+00,5.019070738858258940e-01,7.829590151413370336e-01
2.689204248152022103e+01,1.177062144166877822e+01,2.929374830012928044e+01,-1.897271164624168449e+00,7.842580901397699922e-02,4.811077872527028676e-01,5.606714031232519879e+00,3.064812852599447801e-01,0.000000000000000000e+00,5.019070738858258940e-01,7.829590151413370336e-01
2.686907771382309207e+01,1.182609245158766598e+01,2.929881535939178860e+01,-1.837537764456936173e+00,8.169066914823042147e-02,4.701632513838182037e-01,5.607411658404067190e+00,3.064513770316331653e-01,0.000000000000000000e+00,5.019070738858258940e-01,7.829590151413370336e-01
2.684599610574474937e+01,1.188154014572603856e+01,2.930376791844650342e+01,-1.777771442429429527e+00,8.495660344923028351e-02,4.592135719728152599e-01,5.608087166015274683e+00,3.064202396084000912e-01,0.000000000000000000e+00,5.019070738858258940e-01,7.829590151413370336e-01
