# X,Y,Xs,Ys,Zs,Xv,Yv,Zv,shellnum
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
2.944003349651903179e+01,6.185186372207516214e+00,3.008275424117785235e+01,-3.999711424285123940e-07,4.328272629194884757e-08,6.066728041679714245e-02,1.291452639772891153e+00,-1.397540613524253794e-01,3.000000000000000000e+00
2.861757148795623351e+01,1.002584418222840945e+01,3.006752547751357696e+01,3.904906831100841025e+00,-4.225680230481709820e-01,-7.018685041503930355e-02,1.282991489202667923e+00,-1.388384411279694475e-01,3.000000000000000000e+00
2.742366850713612436e+01,1.373662883366297827e+01,2.966208894623143877e+01,7.759380488653992991e+00,-8.396784392022781374e-01,-1.963947428975243437e-01,1.258392520237604284e+00,-1.361764729596636747e-01,3.000000000000000000e+00
2.588570325600019828e+01,1.727543100296947998e+01,2.888458048239887077e+01,1.151685356628084200e+01,-1.246291974107510914e+00,-3.153695024637546696e-01,1.219279886823636749e+00,-1.319439140554890810e-01,3.000000000000000000e+00
2.403670770914353128e+01,2.060709142317929476e+01,2.776009738252656689e+01,1.513636554867812478e+01,-1.637976101016526798e+00,-4.251201591241785538e-01,1.167707656906907143e+00,-1.263630446051532685e-01,3.000000000000000000e+00
2.191329657097310957e+01,2.370400713689798167e+01,2.631879674815943915e+01,1.858357551282996312e+01,-2.011014629869964487e+00,-5.242963578521373513e-01,1.105945371361328755e+00,-1.196794621201457826e-01,3.000000000000000000e+00
1.955373762293000439e+01,2.654606480438043903e+01,2.459399334806674986e+01,2.183109168463344929e+01,-2.362443370142647492e+00,-6.121556961191595425e-01,1.036286580740611862e+00,-1.121413623104187962e-01,3.000000000000000000e+00
1.699628858346616411e+01,2.912013624781141985e+01,2.262042829237089947e+01,2.485832059271169925e+01,-2.690033807080235650e+00,-6.884806581812825677e-01,9.609004390537010387e-01,-1.039834793606515678e-01,3.000000000000000000e+00
1.427791651280879393e+01,3.141924799869848073e+01,2.043284505152965735e+01,2.765092084516582105e+01,-2.992233992356022831e+00,-7.534691118846996716e-01,8.817341678673114025e-01,-9.541653111981551749e-02,3.000000000000000000e+00
1.143339044506830149e+01,3.344161236928238168e+01,1.806490225716925124e+01,3.020004588320144023e+01,-3.268086598939630605e+00,-8.076208117578931311e-01,8.004619467906590735e-01,-8.662168830421546062e-02,3.000000000000000000e+00
8.494717033961476815e+00,3.518963101141535077e+01,1.554841653128066170e+01,3.250148985009293767e+01,-3.517136491628444439e+00,-8.516338907851677131e-01,7.184707279258890633e-01,-7.774903941358152215e-02,3.000000000000000000e+00
5.490873880889447278e+00,3.666894789788661768e+01,1.291290679929820229e+01,3.455482069599992201e+01,-3.739336916311595704e+00,-8.863186693489112367e-01,6.368720714573357089e-01,-6.891887151490651287e-02,3.000000000000000000e+00
2.447730389652956529e+00,3.788762509596838157e+01,1.018534737007609081e+01,3.636259442128550035e+01,-3.934964469606380799e+00,-9.125315900354342702e-01,5.565285198085319074e-01,-6.022452431192022726e-02,3.000000000000000000e+00
-6.118709557569652624e-01,3.885543527109421547e+01,7.390102011871100274e+00,3.792965010050216534e+01,-4.104542810144230280e+00,-9.311274089323919867e-01,4.780875250713965130e-01,-5.173606158906985525e-02,3.000000000000000000e+00
-3.667898708598015034e+00,3.958327522645927132e+01,4.549014642931724417e+00,3.926249515396346368e+01,-4.248776135965194989e+00,-9.429269995669077309e-01,4.020179738216457244e-01,-4.350422373067292653e-02,3.000000000000000000e+00
-6.702964093755480413e+00,4.008272868658077215e+01,1.681484205765272577e+00,4.036884553996860348e+01,-4.368499426592585166e+00,-9.486980616952164214e-01,3.286423280914116951e-01,-3.556390584417244011e-02,3.000000000000000000e+00
-9.701999395850048558e+00,4.036569793781396953e+01,-1.195296329059843288e+00,4.125720161629222815e+01,-4.464632545043731859e+00,-9.491443583523770933e-01,2.581684117440776749e-01,-2.793759751072630304e-02,3.000000000000000000e+00
-1.265203698356046580e+01,4.044415003808063602e+01,-4.066175889137610966e+00,4.193655604360598232e+01,-4.538148628708668753e+00,-9.449018665969887154e-01,1.907142496345763938e-01,-2.063807074559035476e-02,3.000000000000000000e+00
-1.554193040320288333e+01,4.032992307274099630e+01,-6.917812187568904037e+00,4.241614826931497362e+01,-4.590047520910915502e+00,-9.365390870651356670e-01,1.263301680639253577e-01,-1.367077159048803517e-02,3.000000000000000000e+00
-1.836217013825203281e+01,4.003458975554521260e+01,-9.738519463224008632e+00,4.270529415644259075e+01,-4.621337334261362173e+00,-9.245599158550611429e-01,6.501509531954657861e-02,-7.035584070446071828e-03,3.000000000000000000e+00
