# X,Y,Xs,Ys,Zs,Xv,Yv,Zv,shellnum
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
-2.624356994747380512e+01,1.470534474998031804e+01,3.008275465783845704e+01,4.688319137358121225e-06,-7.475335412898687082e-07,8.954080076102399754e-02,1.055105118487146498e+00,-1.682322474393314615e-01,3.000000000000000000e+00
-2.788591735904567770e+01,1.192242947634911232e+01,3.015513218284685593e+01,3.190291551951347060e+00,-5.086790959189404493e-01,-4.129353234904686865e-02,1.048203980629842880e+00,-1.671318888956372373e-01,3.000000000000000000e+00
-2.916614618166735085e+01,8.984539821469757825e+00,2.983584889894520487e+01,6.339282095915505622e+00,-1.010772913012622842e+00,-1.688078519048999415e-01,1.027969658531692421e+00,-1.639056080044364871e-01,3.000000000000000000e+00
-3.007466993326274007e+01,5.932016275409367267e+00,2.913626139545240790e+01,9.407595408370704959e+00,-1.500003071560703116e+00,-2.921581623458623933e-01,9.950474365185597581e-01,-1.586562927438799342e-01,3.000000000000000000e+00
-3.060493735577710694e+01,2.804825871446602115e+00,2.807019157097634832e+01,1.235763750949890927e+01,-1.970375363399311519e+00,-4.105615439733290017e-01,9.500076689783851780e-01,-1.514748838163096911e-01,3.000000000000000000e+00
-3.075323412978168136e+01,-3.574057747944255348e-01,2.665376931505677760e+01,1.515347803115878200e+01,-2.416160836523734368e+00,-5.232657163402004707e-01,8.933510371237350922e-01,-1.424412128178055570e-01,3.000000000000000000e+00
-3.051853139558706829e+01,-3.515191623826529277e+00,2.490539951613616410e+01,1.776060234581303376e+01,-2.831856273047536288e+00,-6.295161966075618620e-01,8.255190263607810053e-01,-1.316256728123291198e-01,3.000000000000000000e+00
-2.990245771268498487e+01,-6.629003125602516810e+00,2.284582563131733224e+01,2.014574288631079924e+01,-3.212157293823495241e+00,-7.285278941825716892e-01,7.469081061699011093e-01,-1.190914792563846081e-01,3.000000000000000000e+00
-2.890935371401918985e+01,-9.659152136960022617e+00,2.049823508788876225e+01,2.227680380149933370e+01,-3.551946345085360335e+00,-8.194606265828430214e-01,6.578861223233144484e-01,-1.048972836718793933e-01,3.000000000000000000e+00
-2.754642813364730713e+01,-1.256561072267598433e+01,1.788848348522818554e+01,2.412278103494749359e+01,-3.846279955323273825e+00,-9.013936316612944921e-01,5.588146587873557003e-01,-8.910073916107652536e-02,3.000000000000000000e+00
-2.582400878120844112e+01,-1.530790450407548420e+01,1.504536567407779657e+01,2.565379159853596391e+01,-4.090393402839435311e+00,-9.733030460209599610e-01,4.500757668328093652e-01,-7.176276225522490448e-02,3.000000000000000000e+00
-2.375589774895426132e+01,-1.784504138190909472e+01,1.200096047413468270e+01,2.684118363727855439e+01,-4.279718265139086597e+00,-1.034040865772795526e+00,3.321056876917861111e-01,-5.295290985592399774e-02,3.000000000000000000e+00
-2.135983507263306080e+01,-2.013551283540583015e+01,8.791034527118068098e+00,2.765776137245597965e+01,-4.409918285204187605e+00,-1.082316949856851895e+00,2.054370351755859248e-01,-3.275610508308118840e-02,3.000000000000000000e+00
-1.865808690341000542e+01,-2.213739030955885667e+01,5.455508288699212116e+00,2.807815206844874112e+01,-4.476947882872003959e+00,-1.116686008060123303e+00,7.075206019959506820e-02,-1.128113008816356011e-02,3.000000000000000000e+00
-1.567811370262891479e+01,-2.380859293020870382e+01,2.038908080544899803e+00,2.807935922754061764e+01,-4.477140359511046164e+00,-1.135543678801175460e+00,-7.105316768372232916e-02,1.132914045972559236e-02,3.000000000000000000e+00
-1.245337866416450545e+01,-2.510731794386401816e+01,-1.409139070725812459e+00,2.764152366394915816e+01,-4.407329248199718386e+00,-1.137135749139676966e+00,-2.187883973416653860e-01,3.488492582730867708e-02,3.000000000000000000e+00
-9.024213992714287258e+00,-2.599275360437263416e+01,-4.833498190725642907e+00,2.674895583387574050e+01,-4.265012914581129522e+00,-1.119589254918344823e+00,-3.708751705813247979e-01,5.913454723431124660e-02,3.000000000000000000e+00
-5.438724266833355969e+00,-2.642612558641058840e+01,-8.173249800396334308e+00,2.539147339988734586e+01,-4.048567826098635969e+00,-1.080975225658449057e+00,-5.252395821097574080e-01,8.374732886247127084e-02,3.000000000000000000e+00
-1.753621272777493356e+00,-2.637216624050671143e+01,-1.136167984011385812e+01,2.356606999074740827e+01,-3.757514629007383089e+00,-1.019415850548817781e+00,-6.791990993203761429e-01,1.082955517278429286e-01,3.000000000000000000e+00
1.965107311381682820e+00,-2.580108007662633440e+01,-1.432665711068980663e+01,2.127893125482358982e+01,-3.392839599943250128e+00,-9.332507675292263105e-01,-8.293553046126262984e-01,1.322373518770994238e-01,3.000000000000000000e+00
