# X,Y,Xs,Ys,Zs,Xv,Yv,Zv,shellnum
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
-1.878472928666008812e+01,2.349693709824027366e+01,3.008275431824291601e+01,1.597211172210677432e-06,-2.934466127868518015e-07,4.053127120560362506e-02,1.110868798951998748e+00,-2.040936669561826955e-01,3.000000000000000000e+00
-2.140424882915169746e+01,2.130452830503298856e+01,3.000603489414180558e+01,3.358846434901311184e+00,-6.171019352496300847e-01,-9.085527311236962777e-02,1.103538814794114753e+00,-2.027469702563342302e-01,3.000000000000000000e+00
-2.374239478812406290e+01,1.883193390260804279e+01,2.953476947760579918e+01,6.673612416711531381e+00,-1.226105217156093996e+00,-2.196180378527392008e-01,1.081855318146870637e+00,-1.987631835595225493e-01,3.000000000000000000e+00
-2.577161394920229398e+01,1.611422014472363173e+01,2.867914230752089821e+01,9.901596500813543145e+00,-1.819164549835255329e+00,-3.442997404289488972e-01,1.046365880370336621e+00,-1.922429090672878593e-01,3.000000000000000000e+00
-2.746847754399292185e+01,1.318861853429939934e+01,2.745360429729940321e+01,1.300193432199013976e+01,-2.388772153652936936e+00,-4.635392584298814178e-01,9.977227690596051080e-01,-1.833059842306817011e-01,3.000000000000000000e+00
-2.881371675843450575e+01,1.009414162316475938e+01,2.587659511768063680e+01,1.593586342864217364e+01,-2.927806421724017838e+00,-5.760686354714728008e-01,9.366704500075047068e-01,-1.720891855562772799e-01,3.000000000000000000e+00
-2.979227523539699973e+01,6.871163272777794262e+00,2.397024813262979137e+01,1.866702140159920376e+01,-3.429586691602225734e+00,-6.807117737647376821e-01,8.640349374004758776e-01,-1.587442719776476496e-01,3.000000000000000000e+00
-3.039331101563654158e+01,3.561091400438935128e+00,2.176013600103468448e+01,2.116164833001779400e+01,-3.887910445036395934e+00,-7.763801647086178148e-01,7.807170450205234147e-01,-1.434367449367158764e-01,3.000000000000000000e+00
-3.061021529262497509e+01,2.060002074389540583e-01,1.927499512985962582e+01,2.338882708842094971e+01,-4.297097452717452803e+00,-8.620710914399354330e-01,6.876868870274590595e-01,-1.263448380434536999e-01,3.000000000000000000e+00
-3.044061186390111473e+01,-3.151693920077707212e+00,1.654647218526962860e+01,2.532068196258967419e+01,-4.652026266694616830e+00,-9.368655136190116028e-01,5.859810643204093061e-01,-1.076590001419301945e-01,3.000000000000000000e+00
-2.988635900726837491e+01,-6.469548565949590824e+00,1.360887832302130107e+01,2.693257425922896431e+01,-4.948170158637477556e+00,-9.999273354708069217e-01,4.767017327624133438e-01,-8.758172412046580368e-02,3.000000000000000000e+00
-2.895354577217909409e+01,-9.705438094406721561e+00,1.049891911145451040e+01,2.820330999594997579e+01,-5.181635277546504881e+00,-1.050504850144244440e+00,3.610161305972149348e-01,-6.632746008658173265e-02,3.000000000000000000e+00
-2.765249684424169985e+01,-1.281784938189523437e+01,7.255466579827290374e+00,2.911532526369976637e+01,-5.349194705348134349e+00,-1.087933200409803458e+00,2.401587933259752283e-01,-4.412302229382196461e-02,3.000000000000000000e+00
-2.599775300003049949e+01,-1.576626419324139050e+01,3.919248348505036006e+00,2.965490605032828242e+01,-5.448328843840463342e+00,-1.111640285280448115e+00,1.154315399171663703e-01,-2.120758660817460839e-02,3.000000000000000000e+00
-2.400806826781939662e+01,-1.851148287908157641e+01,5.325930235063651708e-01,2.981238486007393362e+01,-5.477261538483796599e+00,-1.121153996578833301e+00,-1.179388238934842015e-02,2.166823576972315424e-03,3.000000000000000000e+00
-2.170636661958695512e+01,-2.101603227666652529e+01,-2.860915448338724687e+00,2.958235795820345970e+01,-5.434999991534594344e+00,-1.116112739025082234e+00,-1.400763264847124656e-01,2.573543442122708247e-02,3.000000000000000000e+00
-1.911969086542498886e+01,-2.324456579379116050e+01,-6.216782187745369725e+00,2.896389182461254563e+01,-5.321372692602565735e+00,-1.096278103061330444e+00,-2.679059128789861299e-01,4.922084427098810666e-02,3.000000000000000000e+00
-1.627913340141486387e+01,-2.516429166095081982e+01,-9.489979124207215122e+00,2.796073296659924523e+01,-5.137067966369672334e+00,-1.061550351320172725e+00,-3.937065762920453071e-01,7.233349153024483391e-02,3.000000000000000000e+00
-1.321967966571578756e+01,-2.674546542245474612e+01,-1.263542742083908443e+01,2.658149012517359466e+01,-4.883667448329025440e+00,-1.011985643406787982e+00,-5.158437850826378401e-01,9.477307290779514448e-02,3.000000000000000000e+00
-9.980051590941647177e+00,-2.796186630372129400e+01,-1.560846730759861956e+01,2.483980657597894748e+01,-4.563677740662608784e+00,-9.478154523699651168e-01,-6.326335823208280029e-01,1.162302044825575253e-01,3.000000000000000000e+00
