# X,Y,Xs,Ys,Zs,Xv,Yv,Zv,shellnum
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
-3.002091832816197581e+01,1.927840520553852688e+00,3.008275430107518744e+01,1.826897194634469201e-06,-2.372631265068481099e-07,2.202084148173955036e-02,9.786321228494770930e-01,-1.270970897582428261e-01,3.000000000000000000e+00
-3.007919952356074589e+01,-1.058395776390792520e+00,2.994954383148541055e+01,2.958984829183098242e+00,-3.842898180502581362e-01,-1.098094099861711415e-01,9.721358511554993864e-01,-1.262534047745746124e-01,3.000000000000000000e+00
-2.973765671775879227e+01,-4.030545544208974817e+00,2.941823394217217924e+01,5.878618145771683956e+00,-7.634689692712024467e-01,-2.406567962416945594e-01,9.526479498528187539e-01,-1.237224684980760131e-01,3.000000000000000000e+00
-2.899734444365307695e+01,-6.948548071849483421e+00,2.849244427449066208e+01,8.719323375541984333e+00,-1.132397557588507908e+00,-3.700892773231730937e-01,9.199990468791692244e-01,-1.194822842093488241e-01,3.000000000000000000e+00
-2.786068340687158340e+01,-9.771403234145289218e+00,2.717721803632574762e+01,1.144067926333180374e+01,-1.485825986370775009e+00,-4.975877109577813706e-01,8.737909901008300562e-01,-1.134811430217793210e-01,3.000000000000000000e+00
-2.633177492045467716e+01,-1.245642332475128811e+01,2.547938373645637711e+01,1.400070127144005561e+01,-1.818301632071255058e+00,-6.224822788599340129e-01,8.133933474950605369e-01,-1.056371693525924582e-01,3.000000000000000000e+00
-2.441692251494448129e+01,-1.495848620760598102e+01,2.340812358397496240e+01,1.635513562217366967e+01,-2.124077159992594943e+00,-7.438755100185573399e-01,7.379388932331605311e-01,-9.583773469060662131e-02,3.000000000000000000e+00
-2.212541673069030779e+01,-1.722925859990085229e+01,2.097580644305459430e+01,1.845674050701078883e+01,-2.397017173352026020e+00,-8.605425689871487593e-01,6.463226483503033970e-01,-8.393933300593126035e-02,3.000000000000000000e+00
-1.947066597172344515e+01,-1.921640933639880444e+01,1.819916677998627108e+01,2.025457937350596893e+01,-2.630506430909271387e+00,-9.707990876718115558e-01,5.372126429637636980e-01,-6.976897846273755199e-02,3.000000000000000000e+00
-1.647181286934828748e+01,-2.086285010931626616e+01,1.510096636118976399e+01,2.169337225752351017e+01,-2.817365603067903290e+00,-1.072324027013417780e+00,4.090880819242588284e-01,-5.312916207569864935e-02,3.000000000000000000e+00
-1.315594428218058276e+01,-2.210614821457783563e+01,1.171223734446661524e+01,2.271305506486855919e+01,-2.949794034818865818e+00,-1.161927148961746203e+00,2.603289411904939898e-01,-3.380948778670492261e-02,3.000000000000000000e+00
-9.561173854460673027e+00,-2.287826979799504912e+01,8.075374954988530973e+00,2.324872137856916154e+01,-3.019362188125175539e+00,-1.235249418676035882e+00,8.940514821617806529e-02,-1.161124173463118706e-02,3.000000000000000000e+00
-5.740745741482549569e+00,-2.310609152470246030e+01,4.248199985234282217e+00,2.323138961959561044e+01,-3.017111274758960349e+00,-1.286406372191117864e+00,-1.047638954047970666e-01,1.360591575403934800e-02,3.000000000000000000e+00
-1.768353296403121888e+00,-2.271332999410916997e+01,3.091429032084476169e-01,2.259025046781622947e+01,-2.933845133766201041e+00,-1.307623618516602804e+00,-3.221662095359246192e-01,4.184042879283069588e-02,3.000000000000000000e+00
2.255432246426540832e+00,-2.162498537572548685e+01,-3.636625447381827136e+00,2.125747298121298101e+01,-2.760754412659111701e+00,-1.289013274920181251e+00,-5.606254556728775817e-01,7.280965155010657441e-02,3.000000000000000000e+00
6.196392935744539976e+00,-1.977587238353754628e+01,-7.450985629362066653e+00,1.917707729883879963e+01,-2.490568884714775333e+00,-1.218826293098182134e+00,-8.141773354230769089e-01,1.057389875759370823e-01,3.000000000000000000e+00
9.881737947895858909e+00,-1.712503674091888328e+01,-1.095887745638895083e+01,1.631951471774527107e+01,-2.119450995388244330e+00,-1.084789644623347593e+00,-1.070977309328323246e+00,1.390901606789781420e-01,3.000000000000000000e+00
1.310148062323117912e+01,-1.367694613991661257e+01,-1.395103221371768853e+01,1.270255146211997577e+01,-1.649708082991344194e+00,-8.773279958619809582e-01,-1.311418780038771104e+00,1.703168192680198367e-01,3.000000000000000000e+00
1.562279295392349709e+01,-9.506901095092795018e+00,-1.619992608521541300e+01,8.415503871947770165e+00,-1.092939855539871719e+00,-5.950289414157592383e-01,-1.508184739465152191e+00,1.958712438803703604e-01,3.000000000000000000e+00
1.722314079291219713e+01,-4.781368397192871988e+00,-1.749415031377017016e+01,3.637255294637272485e+00,-4.723782837928166556e-01,-2.508437068530892100e-01,-1.630691776968321571e+00,2.117815002249309742e-01,3.000000000000000000e+00
