# X,Y,Xs,Ys,Zs,Xv,Yv,Zv,shellnum
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
-1.918480086258320938e+01,-2.317143761209576169e+01,3.008275428128580486e+01,-1.595322274283716979e-07,2.051545777703722706e-08,-1.441311916447018393e-01,1.078553074706047665e+00,-1.386993137195761949e-01,3.000000000000000000e+00
-1.624495253357336466e+01,-2.477609467046594460e+01,2.944391007397373983e+01,3.260928873832376951e+00,-4.193475569221938315e-01,-2.780497046880252565e-01,1.071160274335109630e+00,-1.377486174933432728e-01,3.000000000000000000e+00
-1.307913185694919278e+01,-2.603542728895827807e+01,2.839496717370078471e+01,6.476066463937840467e+00,-8.328064656394833509e-01,-4.145685763591355766e-01,1.048110859445415821e+00,-1.347845185520745726e-01,3.000000000000000000e+00
-9.722161471429551227e+00,-2.691329265014950423e+01,2.693029392665775745e+01,9.595948064814841416e+00,-1.234015684801840873e+00,-5.521426563948040878e-01,1.008066043449586280e+00,-1.296348521824691458e-01,3.000000000000000000e+00
-6.215386570621662443e+00,-2.737499816634402094e+01,2.504953538415902159e+01,1.256704343118597578e+01,-1.616091354488658149e+00,-6.888214295776458052e-01,9.496941925686953612e-01,-1.221283735050729818e-01,3.000000000000000000e+00
-2.607418887175052991e+00,-2.738843639184296563e+01,2.275896194034773146e+01,1.533190610121243758e+01,-1.971645998812546541e+00,-8.221710524097800565e-01,8.717619801832163784e-01,-1.121064797030826149e-01,3.000000000000000000e+00
1.045244373860357623e+00,-2.692561042693490592e+01,2.007303899952959725e+01,1.782966540969408697e+01,-2.292851797625467203e+00,-9.492058752250270848e-01,7.732672637610794597e-01,-9.944029767353537719e-02,3.000000000000000000e+00
4.677852008438293296e+00,-2.596459780837499309e+01,1.701617469763267820e+01,1.999698715726313836e+01,-2.571564126250804883e+00,-1.066346161196376707e+00,6.536214401712914235e-01,-8.405413447907239544e-02,3.000000000000000000e+00
8.217491829589789631e+00,-2.449196254370517423e+01,1.362451846784638931e+01,2.176967034463138262e+01,-2.799526891641109128e+00,-1.169428161936250099e+00,5.128828253361334966e-01,-6.595548940608855770e-02,3.000000000000000000e+00
1.158386928948678474e+01,-2.250555377262945811e+01,9.947620173895497686e+00,2.308501223759098764e+01,-2.968676674010259475e+00,-1.253799086458781353e+00,3.520319219185710780e-01,-4.527045272278007459e-02,3.000000000000000000e+00
1.469106643761939957e+01,-2.001749752063892629e+01,6.049612780027956660e+00,2.388504451070338419e+01,-3.071558887075614308e+00,-1.314533853141275355e+00,1.732586113723340038e-01,-2.228063788135684065e-02,3.000000000000000000e+00
1.745049283392063444e+01,-1.705704353913311877e+01,2.009523250016210127e+00,2.412058834189990009e+01,-3.101849253404355800e+00,-1.346800516229729627e+00,-1.979261893163009045e-02,2.545282867306625230e-03,3.000000000000000000e+00
1.977513945311934407e+01,-1.367275828619859013e+01,-2.079751155312534294e+00,2.375589136466208373e+01,-3.054950105235615609e+00,-1.346375584433434858e+00,-2.218991352406757267e-01,2.853569146908908893e-02,3.000000000000000000e+00
2.158500592279145280e+01,-9.933417199136544085e+00,-6.114216734568796774e+00,2.277333827548852341e+01,-2.928596157194102378e+00,-1.310262490123027757e+00,-4.263499804839598339e-01,5.482757509508435351e-02,3.000000000000000000e+00
2.281319639079168482e+01,-5.927003843048853859e+00,-9.983441801170222618e+00,2.117747480196500476e+01,-2.723371978839989715e+00,-1.237306446587448816e+00,-6.253175139526967463e-01,8.041431810456665941e-02,3.000000000000000000e+00
2.341186457985899949e+01,-1.757396495040099094e+00,-1.357690022801793717e+01,1.899745369913513926e+01,-2.443026543879262213e+00,-1.128651768088649865e+00,-8.105191325847374006e-01,1.042307977998469387e-01,3.000000000000000000e+00
2.335693706610116749e+01,2.461164467399316713e+00,-1.679124517383138837e+01,1.628714365321465962e+01,-2.094487234917672414e+00,-9.878870652226922067e-01,-9.740783598210699390e-01,1.252641183681150738e-01,3.000000000000000000e+00
2.265064356715688731e+01,6.611240076764102191e+00,-1.953744047499411352e+01,1.312253123144310507e+01,-1.687525740502771043e+00,-8.207889520994706700e-01,-1.109409314495762855e+00,1.426673514389685538e-01,3.000000000000000000e+00
2.132127794367562146e+01,1.057985733723921129e+01,-2.174651190667687928e+01,9.596690264854196073e+00,-1.234111129929683415e+00,-6.346949286693801540e-01,-1.211912814924042570e+00,1.558490533845417469e-01,3.000000000000000000e+00
1.942024703477883207e+01,1.426546498529283191e+01,-2.337302284429929955e+01,5.813127564685004245e+00,-7.475541284845033108e-01,-4.376516378881284974e-01,-1.279326277220055319e+00,1.645182613959007001e-01,3.000000000000000000e+00
