# X,Y,Xs,Ys,Zs,Xv,Yv,Zv,shellnum
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
-2.640438312662733011e+01,1.441459758308233319e+01,3.008275372667715430e+01,-4.110284024250177026e-06,4.422673454129721904e-07,1.329056634271532089e-01,1.024358104877348019e+00,-1.102211276326665323e-01,3.000000000000000000e+00
-2.807643349073465444e+01,1.177817282200196480e+01,3.028707243254265791e+01,3.097360612352520803e+00,-3.332765931689278815e-01,2.581473964898439721e-03,1.017711730563059414e+00,-1.095059764876698261e-01,3.000000000000000000e+00
-2.938809139850467034e+01,8.990338500778468855e+00,3.010251555063591056e+01,6.155162312244050860e+00,-6.622966398053370396e-01,-1.236710586955552804e-01,9.983982120390573201e-01,-1.074278382075760790e-01,3.000000000000000000e+00
-3.033290210029170808e+01,6.090118131770006826e+00,2.954211627577243959e+01,9.136270514700095546e+00,-9.830644514770570108e-01,-2.454052116928475413e-01,9.672098124845934786e-01,-1.040719604617141719e-01,3.000000000000000000e+00
-3.090654634062729755e+01,3.115280710339218828e+00,2.862018105912910926e+01,1.200566692738538954e+01,-1.291812053243891700e+00,-3.622207746540209716e-01,9.247604378838506500e-01,-9.950439965117559293e-02,3.000000000000000000e+00
-3.110653508463342121e+01,1.027247479967231952e-01,2.735220567711401785e+01,1.472996486250925052e+01,-1.584947031126114458e+00,-4.737231887467126534e-01,8.715051173507866178e-01,-9.377411699548629520e-02,3.000000000000000000e+00
-3.093202118880779139e+01,-2.911068484043479732e+00,2.575492710842248556e+01,1.727692397396529600e+01,-1.859000317728062068e+00,-5.794857060153665307e-01,8.077593296546579094e-01,-8.691505807044254406e-02,3.000000000000000000e+00
-3.038374114477753096e+01,-5.889644194771642027e+00,2.384645963951930980e+01,1.961508149169499760e+01,-2.110586512985258345e+00,-6.790167058253444576e-01,7.337166769715626202e-01,-7.894805450715076944e-02,3.000000000000000000e+00
-2.946407083932934867e+01,-8.796128216596091676e+00,2.164655744544888805e+01,2.171338969288101239e+01,-2.336364875995610824e+00,-7.717252177487019527e-01,6.494678329272071116e-01,-6.988286280504638071e-02,3.000000000000000000e+00
-2.817719688713067328e+01,-1.159282915202020448e+01,1.917695561012042305e+01,2.354095032570172563e+01,-2.533010748964700909e+00,-8.568861805067209403e-01,5.550202205987786463e-01,-5.972028168865176068e-02,3.000000000000000000e+00
-2.652942003845187458e+01,-1.424081777439786123e+01,1.646183797116672309e+01,2.506679210547705594e+01,-2.697191615748596227e+00,-9.336009831955596194e-01,4.503222180283395493e-01,-4.845475662543829304e-02,3.000000000000000000e+00
-2.452959931537672489e+01,-1.669953622567997087e+01,1.352841420804922734e+01,2.625974125940464177e+01,-2.825553172442754502e+00,-1.000753181360976019e+00,3.352938094892811138e-01,-3.607767790794803864e-02,3.000000000000000000e+00
-2.218982884485036422e+01,-1.892637669748246765e+01,1.040771579651080891e+01,2.708837629996865104e+01,-2.914714460992173350e+00,-1.056956189040227923e+00,2.098718109367287976e-01,-2.258224692089079444e-02,3.000000000000000000e+00
-1.952622795003287948e+01,-2.087644304113190330e+01,7.135403719564839875e+00,2.752119639613120228e+01,-2.961285985963733935e+00,-1.100497744210411355e+00,7.406709025696939230e-02,-7.969633050905700067e-03,3.000000000000000000e+00
-1.656011834449724063e+01,-2.250228237405525178e+01,3.752930325022489910e+00,2.752694798220093730e+01,-2.961904857722803541e+00,-1.129275802731367850e+00,-7.194461733364004852e-02,7.741254559179761019e-03,3.000000000000000000e+00
-1.331944575840265976e+01,-2.375389775144767768e+01,3.087810505141188600e-01,2.707531309988887713e+01,-2.913308858169851412e+00,-1.140737383811859962e+00,-2.276975484931242355e-01,2.450029968485575860e-02,3.000000000000000000e+00
-9.840603227797567243e+00,-2.457905419779826417e+01,-3.140071869408814109e+00,2.613804511011725396e+01,-2.812458643547885551e+00,-1.131829205897083801e+00,-3.922554494833091487e-01,4.220676124516586913e-02,3.000000000000000000e+00
-6.170637975412299525e+00,-2.492411414156743987e+01,-6.526632679637817347e+00,2.469074915705085971e+01,-2.656729322712108932e+00,-1.098984244325556636e+00,-5.639613901546945973e-01,6.068235323971928746e-02,3.000000000000000000e+00
-2.369887112054488654e+00,-2.473568063695396901e+01,-9.772356057372814320e+00,2.271557187438796177e+01,-2.444199870040283606e+00,-1.038186161102088612e+00,-7.401000065142927520e-01,7.963490198451310398e-02,3.000000000000000000e+00
1.485300775265399054e+00,-2.396344790998381669e+01,-1.278612418726525846e+01,2.020498562636720052e+01,-2.174060310487478276e+00,-9.451766324474999426e-01,-9.164804516698085157e-01,9.861347155391228525e-02,3.000000000000000000e+00
