# X,Y,Xs,Ys,Zs,Xv,Yv,Zv,shellnum
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
2.973923454880955930e+01,4.533214471795888656e+00,3.008275427876256458e+01,6.596984691853435834e-07,-9.218120300413801260e-08,3.580785707514666516e-02,1.256799227565694954e+00,-1.756154808692736435e-01,3.000000000000000000e+00
2.907114024960151610e+01,8.312707168315229822e+00,2.999182628036597720e+01,3.800091561989399125e+00,-5.309956374644212440e-01,-9.542024294052825484e-02,1.248519390146214159e+00,-1.744585199179545243e-01,3.000000000000000000e+00
2.802244777070490400e+01,1.198354260869811050e+01,2.950827249252888507e+01,7.550600579353756281e+00,-1.055062990580740490e+00,-2.228744894739350391e-01,1.224237917579769075e+00,-1.710656132488203307e-01,3.000000000000000000e+00
2.661543936598897275e+01,1.550139467192609821e+01,2.864744115723608431e+01,1.120480395100912219e+01,-1.565673331701302073e+00,-3.440373735507294972e-01,1.185205715517902103e+00,-1.656115528196472064e-01,3.000000000000000000e+00
2.487861901994223501e+01,1.882746703554000334e+01,2.743166449354033887e+01,1.472046342910156369e+01,-2.056924612157353671e+00,-4.568355145293867547e-01,1.133112131768376774e+00,-1.583323951310350308e-01,3.000000000000000000e+00
2.284508583888651501e+01,2.192937967780899200e+01,2.588878425156986651e+01,1.806093698290368721e+01,-2.523696755722652174e+00,-5.597105329825818876e-01,1.069926087797248515e+00,-1.495032621614758583e-01,3.000000000000000000e+00
2.055087234443879396e+01,2.478152099098933903e+01,2.405056204173144607e+01,2.119577153752814525e+01,-2.961734483373318128e+00,-6.516302926534804918e-01,9.977386584696916749e-01,-1.394163446681939700e-01,3.000000000000000000e+00
1.803339611982830348e+01,2.736496204471169236e+01,2.195113574214361662e+01,2.410085011052751724e+01,-3.367667873027347714e+00,-7.320526681328760610e-01,9.186263037214319471e-01,-1.283617912303100517e-01,3.000000000000000000e+00
1.533011362366076646e+01,2.966704512656124848e+01,1.962562668129409005e+01,2.675818987167043517e+01,-3.738984141967177877e+00,-8.008579079058509853e-01,8.345452923861241823e-01,-1.166129558445458819e-01,3.000000000000000000e+00
1.247743803129241336e+01,3.168073889840212942e+01,1.710897266432324670e+01,2.915547229958728082e+01,-4.073961994534381681e+00,-8.582648936429683184e-01,7.472607640153088315e-01,-1.044164855682405413e-01,3.000000000000000000e+00
9.509987527106135374e+00,3.340383558461350333e+01,1.443506387229972887e+01,3.128536935979194311e+01,-4.371577467416538632e+00,-9.047437960825660541e-01,6.583094168905616606e-01,-9.198710682845641362e-02,3.000000000000000000e+00
6.460026262360948124e+00,3.483816487300312303e+01,1.163607174544887357e+01,3.314485729186360174e+01,-4.631408043533204122e+00,-9.409368899622904125e-01,5.689861255036038346e-01,-7.950575545133131694e-02,3.000000000000000000e+00
3.357186173995268863e+00,3.598879215795534492e+01,8.742053160648900700e+00,3.473447315048483119e+01,-4.853528766785000670e+00,-9.675899348906942254e-01,4.803511973293838055e-01,-6.712059066786910111e-02,3.000000000000000000e+00
2.283453763838536044e-01,3.686330287091089275e+01,5.780722366574638116e+00,3.605763226471864868e+01,-5.038416869049995306e+00,-9.854978399197442673e-01,3.932490549310573291e-01,-5.494960560794512339e-02,3.000000000000000000e+00
-2.902369960881904909e+00,3.747117672154410428e+01,2.777358543531829760e+00,3.712001529680620138e+01,-5.186866122483086095e+00,-9.954637728572071076e-01,3.083331977765019216e-01,-4.308411527301865551e-02,3.000000000000000000e+00
-6.013469885477280563e+00,3.782325235228501015e+01,-2.451604625220520361e-01,3.792902683074559889e+01,-5.299911186838148325e+00,-9.982700541184974519e-01,2.260941647976966729e-01,-3.159266380962889170e-02,3.000000000000000000e+00
-9.085953927032074162e+00,3.793129239718010837e+01,-3.266278622169143553e+00,3.849334763597895659e+01,-5.378765046231064773e+00,-9.946589854999321467e-01,1.468863641538980525e-01,-2.052477349464128589e-02,3.000000000000000000e+00
-1.210311095808562065e+01,3.780762948651264566e+01,-6.267617212981433816e+00,3.882255821249583505e+01,-5.424766406220952852e+00,-9.853212419665228206e-01,7.095343288641758894e-02,-9.914488298826237139e-03,3.000000000000000000e+00
-1.505027904014611373e+01,3.746489431947255611e+01,-9.232778385058344028e+00,3.892683671432261860e+01,-5.439337483956342645e+00,-9.708901864892605094e-01,-1.548673581559023571e-03,2.163997635977500666e-04,3.000000000000000000e+00
-1.791469787534197167e+01,3.691580016861620805e+01,-1.214723177089061323e+01,3.881672594421697653e+01,-5.423951449801593050e+00,-9.519398551326342384e-01,-7.053408225626700556e-02,9.855891459369773427e-03,3.000000000000000000e+00
