# X,Y,Xs,Ys,Zs,Xv,Yv,Zv,shellnum
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
2.641876285566657856e+01,1.438822725466888031e+01,3.008275443432564700e+01,2.230935249869503423e-06,-3.102146552969031745e-07,9.574197974732201466e-02,1.225027226682670500e+00,-1.703417427050306077e-01,3.000000000000000000e+00
2.471039897168372335e+01,1.771620695798945277e+01,3.017419750782502774e+01,3.704095655040822166e+00,-5.150596617631171270e-01,-3.476006979550239073e-02,1.217047723938365911e+00,-1.692321817305653953e-01,3.000000000000000000e+00
2.268366640823762737e+01,2.081627779482921525e+01,2.987704215276724540e+01,7.360767072614537554e+00,-1.023524917230073994e+00,-1.603704958182114448e-01,1.193951629302169026e+00,-1.660206375915311838e-01,3.000000000000000000e+00
2.037533886717251264e+01,2.365834318637729794e+01,2.920918830558110102e+01,1.092641664266420953e+01,-1.519333457977747548e+00,-2.791319567102123478e-01,1.157248212827159950e+00,-1.609169763916800666e-01,3.000000000000000000e+00
1.782441766032090058e+01,2.621920323682920539e+01,2.819379079820432210e+01,1.436238820717960785e+01,-1.997110091375052132e+00,-3.895365199717308324e-01,1.108666745989568492e+00,-1.541616557391818909e-01,3.000000000000000000e+00
1.507069640895076112e+01,2.848232875294409894e+01,2.685789078912198846e+01,1.763545267092925783e+01,-2.452234265431834981e+00,-4.905203740739857987e-01,1.050031977655429216e+00,-1.460084095062879339e-01,3.000000000000000000e+00
1.215358548487699153e+01,3.043733249052645817e+01,2.523113048752562904e+01,2.071790497147132726e+01,-2.880853552613996893e+00,-5.814260848759249534e-01,9.831609669623748715e-01,-1.367099022978009448e-01,3.000000000000000000e+00
9.111157850329242081e+00,3.207930281317708676e+01,2.334459650393247898e+01,2.358743648739811150e+01,-3.279865908032114419e+00,-6.619471898428151979e-01,9.097846570214580542e-01,-1.265068241650420533e-01,3.000000000000000000e+00
5.979462195460996554e+00,3.340803434974801434e+01,2.122984867808353115e+01,2.622679122558049158e+01,-3.646871861798747005e+00,-7.320635368308674451e-01,8.314951154580678683e-01,-1.156205543295550919e-01,3.000000000000000000e+00
2.792086777639171125e+00,3.442723617050666007e+01,1.891815832135170083e+01,2.862328368840948301e+01,-3.980107477796616333e+00,-7.919759083937927269e-01,7.497157852683027368e-01,-1.042490245232357421e-01,3.000000000000000000e+00
-4.200834283977568639e-01,3.514378339597417522e+01,1.643993699866035385e+01,3.076826294305081433e+01,-4.278369831761741793e+00,-8.420460895726817885e-01,6.656897486173688483e-01,-9.256508705314675511e-02,3.000000000000000000e+00
-3.628974370223330581e+00,3.556704173770197741e+01,1.382431893484542940e+01,3.265657607623744951e+01,-4.540942403924768556e+00,-8.827454231951550323e-01,5.804806726003326478e-01,-8.071664631086827857e-02,3.000000000000000000e+00
-6.809306053645273415e+00,3.570826878711269359e+01,1.109888946827960687e+01,3.428603942594020992e+01,-4.767521553038035265e+00,-9.146123170614858244e-01,4.949827706225938262e-01,-6.882804391633184915e-02,3.000000000000000000e+00
-9.938462420356875882e+00,3.558010490401785830e+01,8.289555822709507638e+00,3.565693409601426822e+01,-4.958146366984268028e+00,-9.382185950799928342e-01,4.099368509385906689e-01,-5.700229028948790300e-02,3.000000000000000000e+00
-1.299634582004150829e+01,3.519615812079754846e+01,5.420476374867707392e+00,3.677157595078914909e+01,-5.113138869925187180e+00,-9.541445893649385113e-01,3.259478805936788515e-01,-4.532350694089589543e-02,3.000000000000000000e+00
-1.596521260161294364e+01,3.457066016260392161e+01,2.514040517267792652e+00,3.763393852435607556e+01,-5.233051587312518294e+00,-9.629610540389299533e-01,2.435028030807861732e-01,-3.385940404170754980e-02,3.000000000000000000e+00
-1.882941443431639428e+01,3.371820858672998611e+01,-4.090275009083086388e-01,3.824930618061611654e+01,-5.318619317309428496e+00,-9.652164726685880103e-01,1.629899492417171136e-01,-2.266397953653850883e-02,3.000000000000000000e+00
-2.157525986555799946e+01,3.265354702996965841e+01,-3.329652098572552177e+00,3.862401738072688318e+01,-5.370723431771282641e+00,-9.614292534459693007e-01,8.471370732507538248e-02,-1.177955903546235722e-02,3.000000000000000000e+00
-2.419076658794845969e+01,3.139142201795922205e+01,-6.230257289312300273e+00,3.876522277241247139e+01,-5.390358238227139331e+00,-9.520829820070527694e-01,8.910687100805614325e-03,-1.239043456659129350e-03,3.000000000000000000e+00
-2.666550253941531423e+01,2.994646127874507613e+01,-9.094685336218731209e+00,3.868070406729006550e+01,-5.378605794519655703e+00,-9.376242866444686186e-01,-6.423811736930906680e-02,8.932399723400534508e-03,3.000000000000000000e+00
