# X,Y,Xs,Ys,Zs,Xv,Yv,Zv,shellnum
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
2.733386313752768260e+01,-1.256312218467299147e+01,3.008275441258846428e+01,-2.548319217865469000e-06,3.910635373305382245e-07,-7.265435113501483855e-02,1.213108858557469638e+00,-1.861629571977571895e-01,3.000000000000000000e+00
2.850093131803158286e+01,-9.015551120972101984e+00,2.966164678815680134e+01,3.667852131140993066e+00,-5.628663862114200445e-01,-2.053852011710946557e-01,1.204934216566271088e+00,-1.849084815450741104e-01,3.000000000000000000e+00
2.928180389465899580e+01,-5.345962290932948946e+00,2.883867629398736909e+01,7.285875732458700682e+00,-1.118086116148521381e+00,-3.374382018337255817e-01,1.180190190758671820e+00,-1.811112781986260190e-01,3.000000000000000000e+00
2.966084543670366003e+01,-1.603090738925317060e+00,2.761998889200030405e+01,1.080384479006140808e+01,-1.657951535870457516e+00,-4.661036628664022019e-01,1.138955709790200999e+00,-1.747834595025089532e-01,3.000000000000000000e+00
2.963033643786724980e+01,2.161884748713214677e+00,2.601994368253757983e+01,1.417260867845293326e+01,-2.174920019893996859e+00,-5.886994450258939970e-01,1.081872011809582812e+00,-1.660234294780870978e-01,3.000000000000000000e+00
2.919090124865549640e+01,5.897064013791963433e+00,2.406078243940564221e+01,1.734581313264614266e+01,-2.661878070540955932e+00,-7.027240052965425532e-01,1.010122445688648840e+00,-1.550127841328604317e-01,3.000000000000000000e+00
2.835147261881379777e+01,9.551529641761421274e+00,2.177188572189483651e+01,2.028141609287030178e+01,-3.112373938557015940e+00,-8.059935958379271792e-01,9.253660640398689852e-01,-1.420061206847993140e-01,3.000000000000000000e+00
2.712880446333519302e+01,1.307702568260444309e+01,1.918862909788171933e+01,2.294299425498063272e+01,-3.520818125553246691e+00,-8.967514861856402675e-01,8.296315180029347758e-01,-1.273147547199894591e-01,3.000000000000000000e+00
2.554657483887217140e+01,1.642941618818391447e+01,1.635095897568734458e+01,2.530068271650456424e+01,-3.882627581524284999e+00,-9.737353680409002177e-01,7.251859724902356419e-01,-1.112866040048936384e-01,3.000000000000000000e+00
2.363422290082710475e+01,1.956975527429143824e+01,1.330188895936104032e+01,2.733165592043861380e+01,-4.194299510194695380e+00,-1.036197438819130401e+00,6.143987402163482159e-01,-9.428526184637817109e-02,3.000000000000000000e+00
2.142556892658816992e+01,2.246508515101572101e+01,1.008591269851496008e+01,2.902027473764874799e+01,-4.453433940195830054e+00,-1.083884471959172036e+00,4.996107613730198516e-01,-7.666996752098829970e-02,3.000000000000000000e+00
1.895745032384263595e+01,2.508874177389928306e+01,6.747636889308562758e+00,3.035779793759448353e+01,-4.658689447536360717e+00,-1.116982004951205587e+00,3.830291580198488810e-01,-5.877942465504142067e-02,3.000000000000000000e+00
1.626836013309977957e+01,2.742041343674683773e+01,3.330519717906295085e+00,3.134187280335405390e+01,-4.809704985689822188e+00,-1.136038805861233403e+00,2.666466512183442439e-01,-4.091943502639444619e-02,3.000000000000000000e+00
1.339726381188468984e+01,2.944586057415590830e+01,-1.240872202021083837e-01,3.197579506837777785e+01,-4.906986315933052012e+00,-1.141880625958465290e+00,1.521929945297974540e-01,-2.335544557818174799e-02,3.000000000000000000e+00
1.038260337190279436e+01,3.115644196495346208e+01,-3.577645917181465407e+00,3.226767231695794180e+01,-4.951777623284513652e+00,-1.135524895070582518e+00,4.111349829390253952e-02,-6.309252767504422432e-03,3.000000000000000000e+00
7.261525544829535939e+00,3.254850666186963082e+01,-6.994879317176050826e+00,3.222955926822938011e+01,-4.945928817706119140e+00,-1.118103489588333943e+00,-6.542972024524518204e-02,1.004080559098462222e-02,3.000000000000000000e+00
4.069279229171293366e+00,3.362274110131625804e+01,-1.034404615043802877e+01,3.187662268395818899e+01,-4.891767381353794519e+00,-1.090797534711290373e+00,-1.665416239386021124e-01,2.555737763368924609e-02,3.000000000000000000e+00
8.388535648643647979e-01,3.438347900657038991e+01,-1.359698158953671054e+01,3.122637218862667297e+01,-4.791980330689464829e+00,-1.054786235759791246e+00,-2.615660013862536326e-01,4.013976155310617494e-02,3.000000000000000000e+00
-2.399266703670719814e+00,3.483805904994268587e+01,-1.672905127969490024e+01,3.029798239736607357e+01,-4.649510190640533835e+00,-1.011209035169325254e+00,-3.500534511519792780e-01,5.371899247461137811e-02,3.000000000000000000e+00
-5.617176074410778597e+00,3.499622498311591556e+01,-1.971896882957203090e+01,2.911172327196167231e+01,-4.467467577374391041e+00,-9.611402618733800862e-01,-4.317267513810228996e-01,6.625252809879191018e-02,3.000000000000000000e+00
