# X,Y,Xs,Ys,Zs,Xv,Yv,Zv,shellnum
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
-2.990234596731279026e+01,-3.289651744885971674e+00,3.008275424477450954e+01,4.273474298877033561e-07,-5.863822583052069604e-08,-3.511533047168405308e-02,9.877612077696319437e-01,-1.355350708210308064e-01,3.000000000000000000e+00
-2.926743178883932472e+01,-6.252505760550893577e+00,2.977564583419031408e+01,2.986532237235859366e+00,-4.097952572940666838e-01,-1.676918629006612926e-01,9.811293662299627183e-01,-1.346250866004695401e-01,3.000000000000000000e+00
-2.823686590330684254e+01,-9.130692914100135837e+00,2.906599985668125896e+01,5.932550407938217418e+00,-8.140314008735285434e-01,-3.007011672129539237e-01,9.609390004254384499e-01,-1.318546774796276744e-01,3.000000000000000000e+00
-2.681483355015815917e+01,-1.188207012671629137e+01,2.795336796378114741e+01,8.796100042600411228e+00,-1.206951672980421719e+00,-4.335533076019038035e-01,9.265788454169423538e-01,-1.271399691008550104e-01,3.000000000000000000e+00
-2.500775970643027080e+01,-1.446250108686851554e+01,2.643931014600139662e+01,1.153302070816170932e+01,-1.582496625870398743e+00,-5.655005755796022049e-01,8.772032138566446813e-01,-1.203649209741231157e-01,3.000000000000000000e+00
-2.282498504086479230e+01,-1.682519589414040340e+01,2.452799442101127525e+01,1.409622290102015185e+01,-1.934204901114503050e+00,-6.955527292442871268e-01,8.117219462903265681e-01,-1.113799475136937611e-01,3.000000000000000000e+00
-2.027973972988470308e+01,-1.892005504259572035e+01,2.222709307193068540e+01,1.643493651633085406e+01,-2.255110108757736764e+00,-8.223662963020481609e-01,7.287970476186321767e-01,-1.000014565121356697e-01,3.000000000000000000e+00
-1.739049995458323750e+01,-2.069306998853313218e+01,1.954906545936729145e+01,1.849397358123206558e+01,-2.537639663694053471e+00,-9.440983386320110915e-01,6.268559473386227099e-01,-8.601366863653889250e-02,3.000000000000000000e+00
-1.418283824035364660e+01,-2.208586897646157254e+01,1.651294759896773456e+01,2.021308053276572636e+01,-2.773525908863728073e+00,-1.058213581217026134e+00,5.041390274487491663e-01,-6.917513894192890700e-02,3.000000000000000000e+00
-1.069191802191693341e+01,-2.303556546664774629e+01,1.314681519141463362e+01,2.152651869617703895e+01,-2.953748550830969766e+00,-1.161234540323868858e+00,3.588124248535990990e-01,-4.923423498662070352e-02,3.000000000000000000e+00
-6.965771288998967137e+00,-2.347520402404024509e+01,9.491090371317554286e+00,2.236314829099357482e+01,-3.068546186628462014e+00,-1.248433220186581094e+00,1.891964333047974345e-01,-2.596047686966118997e-02,3.000000000000000000e+00
-3.069472871012677739e+00,-2.333528057308454251e+01,5.602857203464660429e+00,2.264747330609259990e+01,-3.107559675672693089e+00,-1.313486016959678926e+00,-5.811646625251687404e-03,7.974416597295828912e-04,3.000000000000000000e+00
9.098806680478209730e-01,-2.254708934672422416e+01,1.561176719198034579e+00,2.230239808853677985e+01,-3.060210383473197737e+00,-1.348170001385291084e+00,-2.260130943006020687e-01,3.101225326684085501e-02,3.000000000000000000e+00
4.857854704343807839e+00,-2.104895028072429142e+01,-2.526947653957643869e+00,2.125478396802781944e+01,-2.916462630575607839e+00,-1.342287649993300747e+00,-4.687646202118105343e-01,6.432126054257734926e-02,3.000000000000000000e+00
8.628366733768329411e+00,-1.879656386373641652e+01,-6.521153780132083355e+00,1.944517954200898657e+01,-2.668158827885966033e+00,-1.284186488820483696e+00,-7.273775470189003389e-01,9.980668057560185269e-02,3.000000000000000000e+00
1.204312460760152703e+01,-1.577832764139103361e+01,-1.024548750797561958e+01,1.684284313443102832e+01,-2.311080774479069344e+00,-1.162433503380372990e+00,-9.893030977129100290e-01,1.357466403390647502e-01,3.000000000000000000e+00
1.489908591030286011e+01,-1.203471377003222287e+01,-1.349369831278535692e+01,1.346563347370207175e+01,-1.847678945227315683e+00,-9.691802680124154135e-01,-1.234943233173755983e+00,1.694520064683427973e-01,3.000000000000000000e+00
1.698863208117617063e+01,-7.676970567882844598e+00,-1.604724735453584827e+01,9.400612153110882829e+00,-1.289899445241301290e+00,-7.050352091313480951e-01,-1.438677588465356649e+00,1.974072957183374832e-01,3.000000000000000000e+00
1.813361434272716366e+01,-2.895538593723545606e+00,-1.770822890381532844e+01,4.816020056504717317e+00,-6.608273480467606875e-01,-3.835422926065257254e-01,-1.573699462465549814e+00,2.159342424247448211e-01,3.000000000000000000e+00
1.822563944157176863e+01,2.052830742813606335e+00,-1.834082311023068357e+01,-4.704343253809395442e-02,6.455036815135151151e-03,-3.170767088015277735e-02,-1.620214596691792686e+00,2.223167890989951323e-01,3.000000000000000000e+00
