# X,Y,Xs,Ys,Zs,Xv,Yv,Zv,shellnum,theta,phi
-2.918780787434845436e+01,-2.850087566110509840e+00,2.913716897744613377e+01,-3.328139363685996610e+00,3.124285016697925244e-06,2.753614169977149917e-01,4.389266989644605488e+00,8.259999999997935660e-01,3.000000000000000000e+00,9.397374860168751232e-01,4.398690358862218375e+00
-2.918074359059965417e+01,-2.897223692209707657e+00,2.914004363244461970e+01,-3.281384048224645245e+00,8.800585468349386709e-03,2.644444734914528361e-01,4.390505136929423458e+00,8.259983507522388191e-01,3.000000000000000000e+00,9.397374860168751232e-01,4.398690358862218375e+00
-2.917356345151689467e+01,-2.944344349797885396e+00,2.914280177057118593e+01,-3.234619514984814259e+00,1.759728221915368707e-02,2.535246643636744346e-01,4.391725967745292891e+00,8.259934048082254732e-01,3.000000000000000000e+00,9.397374860168751232e-01,4.398690358862218375e+00
-2.916625796010132277e+01,-2.991510354733596166e+00,2.914544672663714309e+01,-3.187785359929908857e+00,2.640457204751245346e-02,2.425878385118409586e-01,4.392931025429486880e+00,8.259851485177235331e-01,3.000000000000000000e+00,9.397374860168751232e-01,4.398690358862218375e+00
-2.915884607587913635e+01,-3.038599299767922091e+00,2.914797163633850730e+01,-3.141003129077732936e+00,3.519959789525906046e-02,2.316623347104695141e-01,4.394117183017323569e+00,8.259736024331648663e-01,3.000000000000000000e+00,9.397374860168751232e-01,4.398690358862218375e+00
-2.915130861756669844e+01,-3.085733046816637959e+00,2.915038303391241925e+01,-3.094151754260976883e+00,4.400512049101690248e-02,2.207198337139117117e-01,4.395287510486936888e+00,8.259587357711223321e-01,3.000000000000000000e+00,9.397374860168751232e-01,4.398690358862218375e+00
-2.914366514670069819e+01,-3.132789272347920040e+00,2.915267466119597017e+01,-3.047352826186878527e+00,5.279828736302383252e-02,2.097886890086282097e-01,4.396438970719853678e+00,8.259405861855466657e-01,3.000000000000000000e+00,9.397374860168751232e-01,4.398690358862218375e+00
-2.913589588267236152e+01,-3.179889753601895741e+00,2.915485244871253556e+01,-3.000485233477772073e+00,6.160185442894172692e-02,1.988405667351967332e-01,4.397574543612827291e+00,8.259191057496457766e-01,3.000000000000000000e+00,9.397374860168751232e-01,4.398690358862218375e+00
-2.912801070273890502e+01,-3.226973213111787864e+00,2.915691333773184724e+01,-2.953609902703766554e+00,7.040437243689312563e-02,1.878896522388360801e-01,4.398692718687496672e+00,8.258943149838731124e-01,3.000000000000000000e+00,9.397374860168751232e-01,4.398690358862218375e+00
-2.912002008500418526e+01,-3.273978461642593096e+00,2.915885487546352550e+01,-2.906787800544933464e+00,7.919439757277391134e-02,1.769501453311672357e-01,4.399792075502723776e+00,8.258662515406498539e-01,3.000000000000000000e+00,9.397374860168751232e-01,4.398690358862218375e+00
-2.911190335047484723e+01,-3.321027144510536822e+00,2.916068208643095971e+01,-2.859897755651227502e+00,8.799467762370860591e-02,1.659936904911696876e-01,4.400875458684121000e+00,8.258348417558127874e-01,3.000000000000000000e+00,9.397374860168751232e-01,4.398690358862218375e+00
-2.910367082847086095e+01,-3.368058050135112058e+00,2.916239236769547105e+01,-2.813000725248260725e+00,9.679376733760847173e-02,1.550344839576104639e-01,4.401941425146691067e+00,8.258001189745846071e-01,3.000000000000000000e+00,9.397374860168751232e-01,4.398690358862218375e+00
-2.909532256306043863e+01,-3.415070926762618697e+00,2.916398571010202545e+01,-2.766096960373105595e+00,1.055916196134586427e-01,1.440725392633742108e-01,4.402989968485099048e+00,8.257620822889688572e-01,3.000000000000000000e+00,9.397374860168751232e-01,4.398690358862218375e+00
-2.908685859893119741e+01,-3.462065522736748058e+00,2.916546210512158055e+01,-2.719186712098004222e+00,1.143881873570332663e-01,1.331078699502080409e-01,4.404021082242746132e+00,8.257207307815809250e-01,3.000000000000000000e+00,9.397374860168751232e-01,4.398690358862218375e+00
-2.907827898139024825e+01,-3.509041586498143683e+00,2.916682154485107858e+01,-2.672270231530803564e+00,1.231834234808136808e-01,1.221404895694178927e-01,4.405034759911707454e+00,8.256760635256490399e-01,3.000000000000000000e+00,9.397374860168751232e-01,4.398690358862218375e+00
-2.906957242152964582e+01,-3.556059661751709733e+00,2.916806555513104726e+01,-2.625287003680301101e+00,1.319886676186723395e-01,1.111562042081960661e-01,4.406032273698655466e+00,8.256280152974218023e-01,3.000000000000000000e+00,9.397374860168751232e-01,4.398690358862218375e+00
-2.906076148594701891e+01,-3.602997881996427676e+00,2.916919091160191613e+01,-2.578358804726265330e+00,1.407810973924519260e-01,1.001834389178733326e-01,4.407011036860821740e+00,8.255767094297455921e-01,3.000000000000000000e+00,9.397374860168751232e-01,4.398690358862218375e+00
-2.905183503664883915e+01,-3.649916815626632172e+00,2.917019929282266943e+01,-2.531425127322787905e+00,1.495720542669013442e-01,8.920800329014012819e-02,4.407972344093725958e+00,8.255220849756462753e-01,3.000000000000000000e+00,9.397374860168751232e-01,4.398690358862218375e+00
-2.904278133772893611e+01,-3.696876931206897421e+00,2.917109177187458258e+01,-2.484425435766820289e+00,1.583728720828752046e-01,7.821569309087560151e-02,4.408917399593635267e+00,8.254640637835236605e-01,3.000000000000000000e+00,9.397374860168751232e-01,4.398690358862218375e+00
-2.903362385553725034e+01,-3.743756512462371955e+00,2.917186603553450297e+01,-2.437481548910479301e+00,1.671607399348430389e-01,6.723495415958971599e-02,4.409843752149560814e+00,8.254027949536538733e-01,3.000000000000000000e+00,9.397374860168751232e-01,4.398690358862218375e+00
-2.902433892222050460e+01,-3.790676721414290462e+00,2.917252408491567550e+01,-2.390472138532316659e+00,1.759583703940941213e-01,5.623736107542705309e-02,4.410753794091116120e+00,8.253381188197118634e-01,3.000000000000000000e+00,9.397374860168751232e-01,4.398690358862218375e+00
-2.901493837129790165e+01,-3.837576586532892353e+00,2.917306483800740580e+01,-2.343458243858212331e+00,1.847543353472663741e-01,4.523714534151093009e-02,4.411646307613770190e+00,8.252701115726156500e-01,3.000000000000000000e+00,9.397374860168751232e-01,4.398690358862218375e+00
-2.900543463481684370e+01,-3.884395241603349369e+00,2.917348782001721119e+01,-2.296500927329117925e+00,1.935372153028197539e-01,3.424855203567759437e-02,4.412520165508483139e+00,8.251988666205314349e-01,3.000000000000000000e+00,9.397374860168751232e-01,4.398690358862218375e+00
-2.899580315001687580e+01,-3.931253691181159748e+00,2.917379412415781204e+01,-2.249478826013834976e+00,2.023297099406879962e-01,2.324313542992825776e-02,4.413377623993524956e+00,8.251241984316807221e-01,3.000000000000000000e+00,9.397374860168751232e-01,4.398690358862218375e+00
-2.898605620075711897e+01,-3.978091042475852213e+00,2.917398312519292602e+01,-2.202452997086846942e+00,2.111203975425243184e-01,1.223513726097034092e-02,4.414217533073653499e+00,8.250461960853795462e-01,3.000000000000000000e+00,9.397374860168751232e-01,4.398690358862218375e+00
