# X,Y,Xs,Ys,Zs,Xv,Yv,Zv,shellnum,theta,phi
1.747543012829833842e+01,2.355123206409435355e+01,2.913716868015443495e+01,-3.328151320191233609e+00,-1.893212442372060877e-07,8.851634811899422584e-01,5.525155036755454496e+00,-2.251666666666685690e-01,0.000000000000000000e+00,2.269640632329124497e+00,2.284643616323478454e-01
1.742913386506758044e+01,2.358886047494155491e+01,2.914654075949939482e+01,-3.269281540668792729e+00,-2.399038993158963962e-03,8.742451097318543196e-01,5.526390943895878927e+00,-2.251662172363785019e-01,0.000000000000000000e+00,2.269640632329124497e+00,2.284643616323478454e-01
1.738276378122326449e+01,2.362639818573876127e+01,2.915579736018518275e+01,-3.210393305336264547e+00,-4.798099390101340234e-03,8.633252542990420553e-01,5.527604568339025803e+00,-2.251648692542906061e-01,0.000000000000000000e+00,2.269640632329124497e+00,2.284643616323478454e-01
1.733632005506012774e+01,2.366384505215204115e+01,2.916493844661981427e+01,-3.151486840621155139e+00,-7.197361287592629608e-03,8.524039620684813467e-01,5.528795911029673604e+00,-2.251626229738760143e-01,0.000000000000000000e+00,2.269640632329124497e+00,2.284643616323478454e-01
1.728983843034080081e+01,2.370117242663198098e+01,2.917395713263476864e+01,-3.092607395666851389e+00,-9.594982306575849940e-03,8.414896251899738333e-01,5.529964088407719025e+00,-2.251594813975857645e-01,0.000000000000000000e+00,2.269640632329124497e+00,2.284643616323478454e-01
1.724324801147428943e+01,2.373843724234926711e+01,2.918286717388248519e+01,-3.033665165242299011e+00,-1.199461939235246799e-02,8.305656018290115128e-01,5.531110887870456239e+00,-2.251554399832720044e-01,0.000000000000000000e+00,2.269640632329124497e+00,2.284643616323478454e-01
1.719662016357385070e+01,2.377558241873114397e+01,2.919165492236155401e+01,-2.974750434411514988e+00,-1.439259688849858776e-02,8.196486300240403144e-01,5.532234558463410501e+00,-2.251505051713258154e-01,0.000000000000000000e+00,2.269640632329124497e+00,2.284643616323478454e-01
1.714988376802356385e+01,2.381266461105231969e+01,2.920033378148939107e+01,-2.915773344124543698e+00,-1.679257228400854451e-02,8.087220638737862011e-01,5.533336819739805179e+00,-2.251446696858449559e-01,0.000000000000000000e+00,2.269640632329124497e+00,2.284643616323478454e-01
1.710311041353703487e+01,2.384962701847451427e+01,2.920889045737902023e+01,-2.856824232841931988e+00,-1.919086940426040222e-02,7.978026452635185173e-01,5.534415989005947445e+00,-2.251379427166465552e-01,0.000000000000000000e+00,2.269640632329124497e+00,2.284643616323478454e-01
1.705626460284328516e+01,2.388649786325011348e+01,2.921733159161299653e+01,-2.797858277428931117e+00,-2.158931246108986013e-02,7.868820741792352802e-01,5.535472918419391597e+00,-2.251303204257102675e-01,0.000000000000000000e+00,2.269640632329124497e+00,2.284643616323478454e-01
1.700934651579112611e+01,2.392327700382585576e+01,2.922565715178442503e+01,-2.738875704265586464e+00,-2.398789224647790430e-02,7.759603975567943568e-01,5.536507609658174900e+00,-2.251218030947506332e-01,0.000000000000000000e+00,2.269640632329124497e+00,2.284643616323478454e-01
1.696235633250681474e+01,2.395996429900056768e+01,2.923386710593009852e+01,-2.679876739795702179e+00,-2.638659955188160655e-02,7.650376623120256347e-01,5.537520064504916739e+00,-2.251123910095757519e-01,0.000000000000000000e+00,2.269640632329124497e+00,2.284643616323478454e-01
1.691533024178369615e+01,2.399653166443627583e+01,2.924195527826219276e+01,-2.620906736206183751e+00,-2.878359112174444512e-02,7.541222673817473687e-01,5.538509536273966027e+00,-2.251020926814672474e-01,0.000000000000000000e+00,2.269640632329124497e+00,2.284643616323478454e-01
1.686819646229580627e+01,2.403303491710473949e+01,2.924993401468753262e+01,-2.561875680804400091e+00,-3.118252575973379237e-02,7.431975562782412448e-01,5.539477541099141256e+00,-2.250908926451514191e-01,0.000000000000000000e+00,2.269640632329124497e+00,2.284643616323478454e-01
1.682102724623491952e+01,2.406941810053395869e+01,2.925779108446203480e+01,-2.502874063323659470e+00,-3.357972609714721113e-02,7.322802805858684705e-01,5.540422600911284690e+00,-2.250788083239906312e-01,0.000000000000000000e+00,2.269640632329124497e+00,2.284643616323478454e-01
1.677375059380686295e+01,2.410573675055719889e+01,2.926553848073407949e+01,-2.443811822815966650e+00,-3.597885125629574077e-02,7.213537808972062537e-01,5.541346164090761306e+00,-2.250658215278268370e-01,0.000000000000000000e+00,2.269640632329124497e+00,2.284643616323478454e-01
1.672643897621558295e+01,2.414193519368324914e+01,2.927316432738496488e+01,-2.384779496818516975e+00,-3.837622357643633020e-02,7.104348114892410360e-01,5.542246820731163481e+00,-2.250519524202489741e-01,0.000000000000000000e+00,2.269640632329124497e+00,2.284643616323478454e-01
1.667905645705972262e+01,2.417804109361223297e+01,2.928067456260477286e+01,-2.325732161924422670e+00,-4.077366806693671908e-02,6.995150656007771417e-01,5.543125287828031489e+00,-2.250371917231210606e-01,0.000000000000000000e+00,2.269640632329124497e+00,2.284643616323478454e-01
1.663160321797050045e+01,2.421405431193955238e+01,2.928806915760454643e+01,-2.266670044479589308e+00,-4.317117553768312632e-02,6.885945898933271136e-01,5.543981567886818063e+00,-2.250215397500170966e-01,0.000000000000000000e+00,2.269640632329124497e+00,2.284643616323478454e-01
1.658407944085028873e+01,2.424997471061582743e+01,2.929534808403860424e+01,-2.207593370886680617e+00,-4.556873679831618951e-02,6.776734310064596034e-01,5.544815663516318160e+00,-2.250049968185466320e-01,0.000000000000000000e+00,2.269640632329124497e+00,2.284643616323478454e-01
1.653648530787198823e+01,2.428580215194739012e+01,2.930251131400462938e+01,-2.148502367604312013e+00,-4.796634265826427157e-02,6.667516355575718867e-01,5.545627577428558830e+00,-2.249875632503492151e-01,0.000000000000000000e+00,2.269640632329124497e+00,2.284643616323478454e-01
1.648885749751732277e+01,2.432150919289629698e+01,2.930955347204960759e+01,-2.089442489408014580e+00,-5.036214941488359464e-02,6.558376073701525089e-01,5.546416716668494118e+00,-2.249692537314439411e-01,0.000000000000000000e+00,2.269640632329124497e+00,2.284643616323478454e-01
1.644112325390043949e+01,2.435715037927046467e+01,2.931648531572133720e+01,-2.030323516870854661e+00,-5.275981688460495977e-02,6.449146789570838756e-01,5.547184292660928051e+00,-2.249500405516220436e-01,0.000000000000000000e+00,2.269640632329124497e+00,2.284643616323478454e-01
1.639335580524131331e+01,2.439267103458529462e+01,2.932329621100668859e+01,-1.971236143314808231e+00,-5.515566685012385229e-02,6.339996116514643454e-01,5.547929133835119764e+00,-2.249299534450768245e-01,0.000000000000000000e+00,2.269640632329124497e+00,2.284643616323478454e-01
1.634551883832697783e+01,2.442809832858888797e+01,2.932999147983172605e+01,-1.912135366630172584e+00,-5.755152465341351053e-02,6.230840946440179273e-01,5.548651839077726855e+00,-2.249089783883728155e-01,0.000000000000000000e+00,2.269640632329124497e+00,2.284643616323478454e-01
1.629757582724608156e+01,2.446345914538065358e+01,2.933657609035124381e+01,-1.852976143698960243e+00,-5.994921566042832328e-02,6.121598157244325655e-01,5.549352939565831200e+00,-2.248870986418885221e-01,0.000000000000000000e+00,2.269640632329124497e+00,2.284643616323478454e-01
1.624960032048491598e+01,2.449869923858577181e+01,2.934303994123607850e+01,-1.793849229590549044e+00,-6.234506161775510424e-02,6.012435382222890423e-01,5.550031365760369262e+00,-2.248643480323181676e-01,0.000000000000000000e+00,2.269640632329124497e+00,2.284643616323478454e-01
1.620159266030688627e+01,2.453381868856599013e+01,2.934938327350132425e+01,-1.734754880098835272e+00,-6.473905339010910254e-02,5.903353092528625945e-01,5.550687171914807649e+00,-2.248407289462993897e-01,0.000000000000000000e+00,2.269640632329124497e+00,2.284643616323478454e-01
1.615347945394976037e+01,2.456887118494985600e+01,2.935561578465514998e+01,-1.675602753442410275e+00,-6.713485084485926180e-02,5.794184571612318591e-01,5.551321366640362243e+00,-2.248162055378387092e-01,0.000000000000000000e+00,2.269640632329124497e+00,2.284643616323478454e-01
1.610529764744805803e+01,2.460382964562823815e+01,2.936173254564766211e+01,-1.616438355174354413e+00,-6.953061028785767483e-02,5.685013871095114801e-01,5.551933442549056075e+00,-2.247907959235246056e-01,0.000000000000000000e+00,2.269640632329124497e+00,2.284643616323478454e-01
1.605708439717009739e+01,2.463866727681379132e+01,2.936772898232902662e+01,-1.557307228473318261e+00,-7.192448814151375380e-02,5.575925049027019575e-01,5.552522960088157156e+00,-2.247645209376950282e-01,0.000000000000000000e+00,2.269640632329124497e+00,2.284643616323478454e-01
1.600876599605368966e+01,2.467343733729811106e+01,2.937361426188315505e+01,-1.498118975334435277e+00,-7.432014409902021335e-02,5.466751378111880388e-01,5.553090826579816230e+00,-2.247373406757892378e-01,0.000000000000000000e+00,2.269640632329124497e+00,2.284643616323478454e-01
1.596041662479735912e+01,2.470808644643707197e+01,2.937937934895003522e+01,-1.438964464368030605e+00,-7.671390023585444862e-02,5.357660511270706527e-01,5.553636176303377248e+00,-2.247092971304185671e-01,0.000000000000000000e+00,2.269640632329124497e+00,2.284643616323478454e-01
1.591199949621608667e+01,2.474264113180273839e+01,2.938502877223630350e+01,-1.379798604906513404e+00,-7.910758181208377149e-02,5.248569314154146737e-01,5.554159456563724007e+00,-2.246803701997432401e-01,0.000000000000000000e+00,2.269640632329124497e+00,2.284643616323478454e-01
1.586351479533950659e+01,2.477710126134183000e+01,2.939056251015227517e+01,-1.320621623056590366e+00,-8.150117968007730695e-02,5.139478247452321513e-01,5.554660671485344814e+00,-2.246505602594236761e-01,0.000000000000000000e+00,2.269640632329124497e+00,2.284643616323478454e-01
1.581496270745568467e+01,2.481146670336227444e+01,2.939598054155033680e+01,-1.261433744967710879e+00,-8.389468469251404326e-02,5.030387771598959779e-01,5.555139825293500699e+00,-2.246198676890359958e-01,0.000000000000000000e+00,2.269640632329124497e+00,2.284643616323478454e-01
1.576634341810957984e+01,2.484573732653430511e+01,2.940128284572512740e+01,-1.202235196830198305e+00,-8.628808770245910420e-02,4.921298346767235543e-01,5.555596922314116171e+00,-2.245882928720658034e-01,0.000000000000000000e+00,2.269640632329124497e+00,2.284643616323478454e-01
1.571769444702469620e+01,2.487988684746009937e+01,2.940646547227529339e+01,-1.143071580661924713e+00,-8.867954562888447079e-02,4.812294026233125965e-01,5.556031642040680119e+00,-2.245558614049762702e-01,0.000000000000000000e+00,2.269640632329124497e+00,2.284643616323478454e-01
1.566894136355736222e+01,2.491396751330474757e+01,2.941153635037635183e+01,-1.083852378905476144e+00,-9.107271729023591611e-02,4.703208081233540838e-01,5.556444655759421813e+00,-2.245225239362244607e-01,0.000000000000000000e+00,2.269640632329124497e+00,2.284643616323478454e-01
1.562015907267891990e+01,2.494792696202021176e+01,2.941648768905484701e+01,-1.024668576833887457e+00,-9.346392578154738562e-02,4.594208155488707090e-01,5.556835335104945983e+00,-2.244883319533281241e-01,0.000000000000000000e+00,2.269640632329124497e+00,2.284643616323478454e-01
1.557131042660779841e+01,2.498179121645672396e+01,2.942132339955604081e+01,-9.654750244899243938e-01,-9.585499591309032397e-02,4.485211113695323770e-01,5.557204009726473437e+00,-2.244532606453551182e-01,0.000000000000000000e+00,2.269640632329124497e+00,2.284643616323478454e-01
