# X, Y, Xs, Ys, Zs, Xv, Yv, Zv
-6.449912045506424330e-02,-7.171811247655709987e-02,7.045703314792826910e-02,1.951223415815864226e-02,-6.291822784238211563e-02,-1.740624631560713093e-02,-4.167941468291153778e-02,4.241529300067321817e-02
-6.122339402828135685e-02,-7.111012448708656231e-02,6.949711055348130329e-02,1.728666874914117427e-02,-6.063230565619130707e-02,-1.871164811062578023e-02,-4.202239758395282659e-02,4.356750772546204298e-02
-5.788432995362422645e-02,-7.042855605175228628e-02,6.846527823766311582e-02,1.504322566192882807e-02,-5.828365293320685037e-02,-2.011213591285299085e-02,-4.235029231884171463e-02,4.477443693444883160e-02
-5.448002798538121444e-02,-6.966752551049851250e-02,6.735620834843114579e-02,1.278286341958003586e-02,-5.586928637241556084e-02,-2.161892678473908286e-02,-4.265865028326790848e-02,4.604058959079803531e-02
-5.100845799841064593e-02,-6.882039494007212432e-02,6.616390318793523295e-02,1.050675019643375341e-02,-5.338591258310006193e-02,-2.324511334975293275e-02,-4.294190049759880751e-02,4.737095261343668429e-02
-4.746751425171773231e-02,-6.787964260008112760e-02,6.488159235554739890e-02,8.216356681089685698e-03,-5.082992470041108879e-02,-2.500604115730676799e-02,-4.319301668720937348e-02,4.877100896510688788e-02
-4.385528070181260452e-02,-6.683677025036657837e-02,6.350168802632250031e-02,5.913694078679289368e-03,-4.819754499024268141e-02,-2.691966945604801556e-02,-4.340306413106989614e-02,5.024665662067515082e-02
-4.016971747580232871e-02,-6.568201472701989951e-02,6.201549440506397282e-02,3.601194771728665617e-03,-4.548453704939505599e-02,-2.900735206821441342e-02,-4.356063429794394121e-02,5.180433606203319746e-02
-3.640894222448493728e-02,-6.440416111765041862e-02,6.041308389998679279e-02,1.282000734884356646e-03,-4.268633049329808443e-02,-3.129449699280541231e-02,-4.365101971095741717e-02,5.345088457930304016e-02
-3.257143478509797602e-02,-6.299028632199574207e-02,5.868310303445166409e-02,-1.039777621925058737e-03,-3.979807552673583076e-02,-3.381145236379615171e-02,-4.365510042880287045e-02,5.519333676515056353e-02
-2.865597819511492977e-02,-6.142531560844691901e-02,5.681238195688863984e-02,-3.358925559925469290e-03,-3.681447214593316919e-02,-3.659484071611433798e-02,-4.354779216984917128e-02,5.703871525838852957e-02
-2.466196079727935725e-02,-5.969156863330417340e-02,5.478558284036122439e-02,-5.668711232752778745e-03,-3.372982807653468473e-02,-3.968904657568526895e-02,-4.329583224014049020e-02,5.899344468596077334e-02
-2.058988352222521773e-02,-5.776823392827171860e-02,5.258481382095657464e-02,-7.960288909270377133e-03,-3.053822703672573469e-02,-4.314797366275217871e-02,-4.285463136644691168e-02,6.106227094731409011e-02
-1.644172693948365779e-02,-5.563054883106087478e-02,5.018897012583640321e-02,-1.022208821475869243e-02,-2.723351865321820345e-02,-4.703742993733920491e-02,-4.216369422314691223e-02,6.324657092984335705e-02
-1.222192538676553780e-02,-5.324892737492959577e-02,4.757311096401593137e-02,-1.243872389777081824e-02,-2.380968264678559598e-02,-5.143755818421708731e-02,-4.113995330738026701e-02,6.554117245373641820e-02
-7.938586648525826003e-03,-5.058776835815771006e-02,4.470759307011154537e-02,-1.458959009973567235e-02,-2.026125484844865793e-02,-5.644537734321257438e-02,-3.966794246185149919e-02,6.792894674438425262e-02
-3.605437542191108381e-03,-4.760401077088574628e-02,4.155708269990385922e-02,-1.664680382381136803e-02,-1.658414367008856360e-02,-6.217629685873397177e-02,-3.758532674096114190e-02,7.037130576414632466e-02
7.548742798324780410e-04,-4.424566159774228485e-02,3.807972400472105917e-02,-1.857211331902439491e-02,-1.277730926251169005e-02,-6.876177382651464665e-02,-3.466206037335348850e-02,7.279138847324989614e-02
5.106012848163754558e-03,-4.045019831964244417e-02,3.422639404426455756e-02,-2.031264900040430366e-02,-8.845346381975293867e-03,-7.633790558156793027e-02,-3.057137906838246905e-02,7.504502948756996972e-02
9.390092195828279864e-03,-3.614408659548149633e-02,2.994133126140649526e-02,-2.179479220535990996e-02,-4.803388625514855639e-03,-8.501097365583189236e-02,-2.485449412633412153e-02,7.687120713402026406e-02
1.351606207580636869e-02,-3.124503402127878221e-02,2.516562359762743867e-02,-2.291632423406799596e-02,-6.852427084797895612e-04,-9.477393525066764302e-02,-1.689220683061666561e-02,7.781363628241677599e-02
1.734379971494376740e-02,-2.567123892802257099e-02,1.984730328720162376e-02,-2.353817982876912906e-02,3.443622979663539009e-03,-1.053292876937876182e-01,-5.930953505346482635e-03,7.711733708501287976e-02
2.066700428867437531e-02,-1.936577086374421941e-02,1.396465803239701868e-02,-2.348145342366020349e-02,7.467785385629098320e-03,-1.157797845862747615e-01,8.715177335975009265e-03,7.366216542434678161e-02
2.320984477752005559e-02,-1.234376677519989120e-02,7.567402508191889594e-03,-2.254407123400921711e-02,1.120556755689032513e-02,-1.242923292572062355e-01,2.710070944659625364e-02,6.614151163821731239e-02
2.466754725578202204e-02,-4.756584586610374324e-03,8.266438387580592705e-04,-2.055753391048708092e-02,1.441587472298631184e-02,-1.282478277845481296e-01,4.776654563958908362e-02,5.380904379713011276e-02
2.481434765318871888e-02,3.078029380385184643e-03,-5.953431556681869352e-03,-1.748068732186695839e-02,1.685847969939315710e-02,-1.255830944277050998e-01,6.747274030913916198e-02,3.760092183871087401e-02
2.362501798577993153e-02,1.075042856027306863e-02,-1.241598314365393967e-02,-1.346115910387750067e-02,1.839439445087978978e-02,-1.165881592420262430e-01,8.276117766119231445e-02,2.023867567561278211e-02
2.129058303233742275e-02,1.791256806529674048e-02,-1.828606310296390994e-02,-8.784768272970283620e-03,1.904197371953283979e-02,-1.038167282113138801e-01,9.214488861235511918e-02,4.571234191609194197e-03
1.810994769334489315e-02,2.437719754327117433e-02,-2.344181013697396385e-02,-3.753353076800709093e-03,1.893704949833235202e-02,-9.012665351515047885e-02,9.635330985554010907e-02,-7.958115586468014757e-03
1.437085230515138499e-02,3.010519410083042219e-02,-2.788770007927795710e-02,1.399945315690183725e-03,1.825268323360889136e-02,-7.731536331984402433e-02,9.700371206645502786e-02,-1.728621206562810583e-02
1.029520097039424327e-02,3.514287213287640987e-02,-3.169318505151266785e-02,6.526449230538682034e-03,1.714526484194056621e-02,-6.609405287901495840e-02,9.555153966408705402e-02,-2.398261616931793294e-02
6.036035264946611884e-03,3.956944224562435747e-02,-3.494695309348071210e-02,1.154285172784566202e-02,1.573682067065995324e-02,-5.654921231929703473e-02,9.298986130237976711e-02,-2.871153652055738817e-02
1.693536227567130114e-03,4.346819314140543816e-02,-3.773418708644046132e-02,1.640741102199605103e-02,1.411665216733067746e-02,-4.851105724772965949e-02,8.991618119606283044e-02,-3.202591350802201642e-02
-2.668496365590303492e-03,4.691496710574066115e-02,-4.012880992459730289e-02,2.110282083619395913e-02,1.234846460807725865e-02,-4.174224302128372310e-02,8.666721565601859245e-02,-3.433525502850494349e-02
-7.009782651392637738e-03,4.997460048827075813e-02,-4.219212200564848719e-02,2.562505274777415742e-02,1.047755978824757572e-02,-3.601520978401315243e-02,8.342469236180394265e-02,-3.592931446681697782e-02
-1.130522717360505323e-02,5.270124694955433120e-02,-4.397418779858915105e-02,2.997719500081439531e-02,8.536286008697803462e-03,-3.113587011754269038e-02,8.028207852703780900e-02,-3.701036727188249109e-02
-1.553953657645298740e-02,5.513977937345656416e-02,-4.551576077735648013e-02,3.416595964863562013e-02,6.547914821578440861e-03,-2.694636097967587074e-02,7.728359077839649927e-02,-3.771974866713014019e-02
-1.970358134682321724e-02,5.732726825332116333e-02,-4.685004259262210563e-02,3.819953744232632009e-02,4.529420662836403100e-03,-2.332089219670211919e-02,7.444647324997459570e-02,-3.815696429380673743e-02
-2.379226640496913403e-02,5.929448777358196920e-02,-4.800426564415716246e-02,4.208660305967642373e-02,2.493299797239136723e-03,-2.015973969384393313e-02,7.177337397048601242e-02,-3.839286433693830242e-02
-2.780316565280568225e-02,6.106715194211494169e-02,-4.900094119536987231e-02,4.583578723278856903e-02,4.488177326573139503e-04,-1.738372644588358912e-02,6.925928057444401265e-02,-3.847851414027764205e-02
-3.173553160733545014e-02,6.266685980118799626e-02,-4.985880660690890365e-02,4.945531367072646123e-02,-1.597071447009681261e-03,-1.492974190146758619e-02,6.689546829773755643e-02,-3.845116897759708052e-02
-3.558971796860386366e-02,6.411189023643737439e-02,-5.059358791549527917e-02,5.295288652392696194e-02,-3.639116018338012931e-03,-1.274714093811370880e-02,6.467165485557049842e-02,-3.833833373069333444e-02
-3.936687779972731366e-02,6.541785249122587798e-02,-5.121860127570070087e-02,5.633572720671083806e-02,-5.673377804650631129e-03,-1.079493521636593761e-02,6.257714177484424711e-02,-3.816053602674182588e-02
-4.306845872914621259e-02,6.659809022920873400e-02,-5.174516870795784623e-02,5.961035771232055247e-02,-7.696786880001679765e-03,-9.039807852462869789e-03,6.060158669903287221e-02,-3.793326134302921204e-02
-4.669634512550351751e-02,6.766417984288647380e-02,-5.218302920167911668e-02,6.278291069157510007e-02,-9.707083512622626670e-03,-7.454333540148509740e-03,5.873514726494962618e-02,-3.766828797864123918e-02
-5.025241563059509170e-02,6.862613645853835043e-02,-5.254057527471629047e-02,6.585887923936317723e-02,-1.170247226328072904e-02,-6.015895294682037722e-03,5.696879514649955817e-02,-3.737466464573176855e-02
-5.373874995064441273e-02,6.949274894407997394e-02,-5.282511457631720170e-02,6.884340931185051193e-02,-1.368165437302041113e-02,-4.705601929231950295e-03,5.529420714134532233e-02,-3.705937920392073093e-02
-5.715737521571825908e-02,7.027172331260893301e-02,-5.304302733565860462e-02,7.174116659272210261e-02,-1.564362189066646064e-02,-3.507634203018427516e-03,5.370385252814380284e-02,-3.672787422626338366e-02
-6.051028454623422204e-02,7.096986417387006474e-02,-5.319992047102096305e-02,7.455642433673759228e-02,-1.758761520846886806e-02,-2.408641397337586004e-03,5.219092084137250120e-02,-3.638441137308610906e-02
-6.379951031436092990e-02,7.159322709286644604e-02,-5.330074932650123720e-02,7.729318066697876688e-02,-1.951312444326256529e-02,-1.397257861433964798e-03,5.074922372531615739e-02,-3.603233395700341374e-02
-6.702688078890402246e-02,7.214718407590792193e-02,-5.334990651799331740e-02,7.995500150357977287e-02,-2.141971352415395630e-02,-4.638157952795689959e-04,4.937323629041426298e-02,-3.567429559004937911e-02
-7.019434062860810397e-02,7.263657564145165058e-02,-5.335131056902625568e-02,8.254532438617111223e-02,-2.330718043330175585e-02,4.000406074889176211e-04,4.805789471554525183e-02,-3.531237929581235863e-02
-7.330357938335491097e-02,7.306572381605051791e-02,-5.330846649043156221e-02,8.506718330670040573e-02,-2.517531473245082640e-02,1.201478392637033744e-03,4.679869689663143650e-02,-3.494825605266761032e-02
-7.635635283712252641e-02,7.343854773814478820e-02,-5.322452283548913948e-02,8.752349833595393647e-02,-2.702406927991572727e-02,1.946751367971692216e-03,4.559151550048737983e-02,-3.458323891812069284e-02
-7.935423167733035577e-02,7.375858140686773756e-02,-5.310232041275586568e-02,8.991689310847000849e-02,-2.885339350499255620e-02,2.641284740464485553e-03,4.443265401508292300e-02,-3.421838238446715807e-02
-8.229881725098829592e-02,7.402904575265280285e-02,-5.294442580651961827e-02,9.224988702627071047e-02,-3.066335036518615456e-02,3.289851146842690671e-03,4.331871989182151106e-02,-3.385451155040885424e-02
-8.519160140864219521e-02,7.425286977789380405e-02,-5.275316824344240818e-02,9.452479805263677703e-02,-3.245402000075054555e-02,3.896637223318908608e-03,4.224664367213361998e-02,-3.349228207160613591e-02
-8.803392418390698637e-02,7.443272405676745751e-02,-5.253067412350753695e-02,9.674372439327960649e-02,-3.422546251514776983e-02,4.465320917154715075e-03,4.121366055094731473e-02,-3.313222015010251764e-02
-9.082712405698996350e-02,7.457106122024520500e-02,-5.227888198770189176e-02,9.890867440662182153e-02,-3.597780234002929955e-02,4.999172436353382758e-03,4.021722632974811251e-02,-3.277473102783169667e-02
-9.357255561217495132e-02,7.467013649577627921e-02,-5.199955789556438834e-02,1.010215882909095281e-01,-3.771123341842923943e-02,5.501112145830018042e-03,3.925498877772943401e-02,-3.242011812013848721e-02
-9.627142459096126037e-02,7.473202112163913891e-02,-5.169432891895877485e-02,1.030842190191094826e-01,-3.942590925441073757e-02,5.973727791180654702e-03,3.832482451014533609e-02,-3.206862180481673263e-02
-9.892481236077761697e-02,7.475862685327119839e-02,-5.136470103739531473e-02,1.050981607819192754e-01,-4.112195128150597512e-02,6.419322821501746712e-03,3.742480900591026866e-02,-3.172043095995594891e-02
-1.015338907157731507e-01,7.475172447587430380e-02,-5.101204656968825329e-02,1.070650186791218816e-01,-4.279958125976037614e-02,6.839986983935961509e-03,3.655312694086985947e-02,-3.137566638186812390e-02
-1.040996726747513840e-01,7.471295428264965177e-02,-5.063764633008453753e-02,1.089862248532525862e-01,-4.445895809639743151e-02,7.237583099988552718e-03,3.570814245708173185e-02,-3.103442287494882421e-02
-1.066231852500804378e-01,7.464383956020684274e-02,-5.024267830716302313e-02,1.108631744044943218e-01,-4.610028475665282899e-02,7.613800723959608836e-03,3.488832780206561207e-02,-3.069675431070123181e-02
-1.091054107081771279e-01,7.454579658085076777e-02,-4.982823409167777551e-02,1.126971851121362500e-01,-4.772376754594562231e-02,7.970167521337608724e-03,3.409227186986016345e-02,-3.036268771811949721e-02
-1.115471831847546363e-01,7.442015040816168936e-02,-4.939534625327891837e-02,1.144894258173490970e-01,-4.932954497822801543e-02,8.308053734829783099e-03,3.331870249023388686e-02,-3.003224261980419127e-02
-1.139495051239843432e-01,7.426812802586293949e-02,-4.894494036242109936e-02,1.162411525163059289e-01,-5.091789305408121746e-02,8.628732170656391864e-03,3.256637691048485522e-02,-2.970539264606057370e-02
-1.163130747159724920e-01,7.409089213376657268e-02,-4.847792694806306313e-02,1.179533653600684795e-01,-5.248891164915969743e-02,8.933327240035249944e-03,3.183422298160307889e-02,-2.938213324699931461e-02
-1.186387894854543379e-01,7.388951717563620181e-02,-4.799511389422740637e-02,1.196271790742396562e-01,-5.404285510631841316e-02,9.222894545921560272e-03,3.112117399782432861e-02,-2.906241628740465627e-02
-1.209274152521679635e-01,7.366501642052823706e-02,-4.749727379781983061e-02,1.212635840664736536e-01,-5.557991152327588363e-02,9.498387082370907467e-03,3.042626601408807835e-02,-2.874619763486718424e-02
-1.231796279453550857e-01,7.341834849078775205e-02,-4.698514404532837252e-02,1.228634806494593168e-01,-5.710022764937579959e-02,9.760671227605495492e-03,2.974861811913007484e-02,-2.843343383103608818e-02
-1.253961469419588859e-01,7.315040890607137081e-02,-4.645940179789001534e-02,1.244277762611729343e-01,-5.860399705051266145e-02,1.001055057863838027e-02,2.908738700950809497e-02,-2.812406544667004141e-02
-1.275776386892529257e-01,7.286204383630066894e-02,-4.592068866562759588e-02,1.259573183025692877e-01,-6.009139409290079059e-02,1.024876124639336264e-02,2.844179178075003506e-02,-2.781803190370333786e-02
-1.297248040766734167e-01,7.255404268045956284e-02,-4.536959269371517584e-02,1.274529570775575216e-01,-6.156263227804610605e-02,1.047598758655763490e-02,2.781108396275434533e-02,-2.751526050164067316e-02
-1.318381934962317148e-01,7.222716810716871272e-02,-4.480669885975231692e-02,1.289154183995427916e-01,-6.301783646947378692e-02,1.069284801172315676e-02,2.719459821120506077e-02,-2.721569356811488760e-02
-1.339184311231337021e-01,7.188212810095087613e-02,-4.423253514944847087e-02,1.303454615336033517e-01,-6.445719530547196208e-02,1.089992378353722355e-02,2.659168297171048828e-02,-2.691925780894696349e-02
-1.359660761673713303e-01,7.151959901660004393e-02,-4.364761088757469765e-02,1.317437838315677345e-01,-6.588086518401760350e-02,1.109774861132639678e-02,2.600173825850447817e-02,-2.662588466172958329e-02
-1.379817104385130666e-01,7.114021388704383497e-02,-4.305239501295513027e-02,1.331110820799444594e-01,-6.728903000182703820e-02,1.128682119244452109e-02,2.542418756208385255e-02,-2.633549848217951045e-02
-1.399658026509394138e-01,7.074459044843670052e-02,-4.244735829293437568e-02,1.344479614627194786e-01,-6.868180561043157883e-02,1.146759584491479494e-02,2.485851431475134127e-02,-2.604803665499590484e-02
-1.419189287155284696e-01,7.033329115253472708e-02,-4.183290954495048897e-02,1.357550855959452074e-01,-7.005939327422164298e-02,1.164050599011563422e-02,2.430419667115643612e-02,-2.576341827553275954e-02
-1.438415482808594326e-01,6.990686915630990594e-02,-4.120946501499018338e-02,1.370330265442408768e-01,-7.142192237944822164e-02,1.180594632754194614e-02,2.376076930718021632e-02,-2.548157688428916851e-02
-1.457341362575296784e-01,6.946584449991403953e-02,-4.057741034415773829e-02,1.382823544197058219e-01,-7.276954204005391114e-02,1.196428734581256315e-02,2.322778405148476569e-02,-2.520244179452365077e-02
-1.475970943823627923e-01,6.901072629484943100e-02,-3.993713146655761964e-02,1.395035796469687450e-01,-7.410235765320476176e-02,1.211587003320706638e-02,2.270483318424895355e-02,-2.492595142229123498e-02
-1.494309230955309931e-01,6.854197279340097648e-02,-3.928895731350418724e-02,1.406972664714827848e-01,-7.542055324819640916e-02,1.226102189799784664e-02,2.219149965785595022e-02,-2.465202806727006049e-02
-1.512360466945914805e-01,6.806003421774804718e-02,-3.863322000499938569e-02,1.418639183893000144e-01,-7.672426636214277340e-02,1.240004423416442986e-02,2.168740489681672545e-02,-2.438060395988885659e-02
-1.530128144382274513e-01,6.756535743615313394e-02,-3.797025873819673270e-02,1.430039808829179082e-01,-7.801358734717307730e-02,1.253321448718216526e-02,2.119220700067163399e-02,-2.411162158618380957e-02
-1.547616693995963189e-01,6.705834094738166717e-02,-3.730035850550594834e-02,1.441179505779030812e-01,-7.928868130162747274e-02,1.266080046866615606e-02,2.070555251208937644e-02,-2.384500834882521611e-02
-1.564829775881365626e-01,6.653938251414566463e-02,-3.662381390453395280e-02,1.452062656227857684e-01,-8.054966405382518735e-02,1.278304865163865447e-02,2.022712303878568957e-02,-2.358070246696560013e-02
-1.581770708742770148e-01,6.600887040153566310e-02,-3.594091587373718366e-02,1.462693345293040736e-01,-8.179663235466524962e-02,1.290018892622820344e-02,1.975662225548909662e-02,-2.331864678689311854e-02
-1.598443290301617692e-01,6.546715867094091146e-02,-3.525191947159581063e-02,1.473075880550775429e-01,-8.302972396986803283e-02,1.301244133349400284e-02,1.929375224456243015e-02,-2.305877618727646128e-02
-1.614851362379872701e-01,6.491457962936660053e-02,-3.455706039849547329e-02,1.483214514357887592e-01,-8.424908601791702978e-02,1.312001371284415505e-02,1.883822477149358493e-02,-2.280102417351958372e-02
-1.630997191612391373e-01,6.435150130139496993e-02,-3.385662610721154597e-02,1.493112455242520675e-01,-8.545475375221389669e-02,1.322309229190919352e-02,1.838980547609014513e-02,-2.254534859133660099e-02
-1.646885111753539632e-01,6.377820357234119386e-02,-3.315080052604525707e-02,1.502774113646845600e-01,-8.664692159610412614e-02,1.332186609202443486e-02,1.794821203945194329e-02,-2.229167425358244067e-02
-1.662517084653810373e-01,6.319503419984920378e-02,-3.243985766924548098e-02,1.512202385548643835e-01,-8.782561130437500918e-02,1.341649938140094742e-02,1.751323685638127986e-02,-2.203996333507501557e-02
-1.677897097787846847e-01,6.260225136675115487e-02,-3.172396733923750489e-02,1.521401331672914137e-01,-8.899100156719511046e-02,1.350715978071818577e-02,1.708462420318812569e-02,-2.179014524744803463e-02
-1.693027192672188486e-01,6.200017182445295705e-02,-3.100337573605639607e-02,1.530373781984448178e-01,-9.014312854927704344e-02,1.359399474197219015e-02,1.666218020316374143e-02,-2.154218055232615114e-02
-1.707910615398384180e-01,6.138905190344472879e-02,-3.027826091533492026e-02,1.539123229980772500e-01,-9.128212388407244693e-02,1.367715093023605041e-02,1.624568457491441797e-02,-2.129601001753680944e-02
-1.722550234298050320e-01,6.076914801689067142e-02,-2.954880602377809445e-02,1.547652884314243971e-01,-9.240809492035098605e-02,1.375676529512833389e-02,1.583493420393920076e-02,-2.105158021179447114e-02
-1.736948175773287140e-01,6.014073528348409803e-02,-2.881522020815614066e-02,1.555965469641072962e-01,-9.352109575310500744e-02,1.383296389188690828e-02,1.542975305782341711e-02,-2.080884991846809057e-02
