# X,Y,Xs,Ys,Zs,Xv,Yv,Zv,shellnum
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
2.069190056631336816e+01,2.183614768316911636e+01,3.008275410741789813e+01,-1.711470652310254081e-06,2.586062963771951217e-07,1.054602056735508553e-01,1.183174013165587013e+00,-1.787797237678177831e-01,3.000000000000000000e+00
1.814879427131781497e+01,2.441264895368290766e+01,3.020372594107643849e+01,3.577552349690655831e+00,-5.405746016440708956e-01,-2.497960649835684332e-02,1.175476406592349754e+00,-1.776166015545816435e-01,3.000000000000000000e+00
1.537204576214336704e+01,2.667531527016920734e+01,2.993618786947406107e+01,7.109353575763407207e+00,-1.074236126131728142e+00,-1.506540412253202232e-01,1.153188922673516359e+00,-1.742489226044430239e-01,3.000000000000000000e+00
1.240433140479128404e+01,2.860714220686240239e+01,2.929715109756405411e+01,1.055320727346630250e+01,-1.594608620727698156e+00,-2.699249588042264558e-01,1.117670415708746257e+00,-1.688820122487824371e-01,3.000000000000000000e+00
9.288195108419717627e+00,3.019735859594880978e+01,2.830806025299995099e+01,1.387125313244441216e+01,-2.095971324367503996e+00,-3.815028800954929911e-01,1.070409268366131705e+00,-1.617407677886741890e-01,3.000000000000000000e+00
6.065144944415391315e+00,3.144086192556513026e+01,2.699376218399042671e+01,1.703022960898019278e+01,-2.573298357905944300e+00,-4.844291645838582072e-01,1.012944879499104056e+00,-1.530577951626553579e-01,3.000000000000000000e+00
2.774931108032133498e+00,3.233757012538538334e+01,2.538153879879941144e+01,2.000155129029320022e+01,-3.022270414002077743e+00,-5.780446902468394654e-01,9.468040040945877589e-01,-1.430637897982675877e-01,3.000000000000000000e+00
-5.449171555049736604e-01,3.289171535924265299e+01,2.350027593413549454e+01,2.276116095257399863e+01,-3.439252402821769472e+00,-6.619485483862117547e-01,8.734542390152171265e-01,-1.319805082239544902e-01,3.000000000000000000e+00
-3.859442354750765691e+00,3.311117075941577070e+01,2.137973335795265939e+01,2.528932344428126555e+01,-3.821262307432754746e+00,-7.359557948570579766e-01,7.942713159090639685e-01,-1.200158259688302725e-01,3.000000000000000000e+00
-7.136435258703542672e+00,3.300680315853947633e+01,1.904995353034973604e+01,2.757031215386255596e+01,-4.165923808512716597e+00,-8.000550291141569348e-01,7.105196435429740331e-01,-1.073607974742120108e-01,3.000000000000000000e+00
-1.034648612187694638e+01,3.259188834776943366e+01,1.654080192312552100e+01,2.959204808497952754e+01,-4.471411747965946759e+00,-8.543691566679832983e-01,6.233434126299345346e-01,-9.418831201701874378e-02,3.000000000000000000e+00
-1.346295149514478240e+01,3.188160130467349163e+01,1.388161982041787468e+01,3.134572933360901459e+01,-4.736396142246169561e+00,-8.991210125371311701e-01,5.337654599063048622e-01,-8.065292206979557399e-02,3.000000000000000000e+00
-1.646188586075189519e+01,3.089257305452983360e+01,1.110094968157558348e+01,3.282548063687180218e+01,-4.959989228553554952e+00,-9.346045741541983976e-01,4.426908394121523704e-01,-6.689138292760291038e-02,3.000000000000000000e+00
-1.932189700493405837e+01,2.964252259636348796e+01,8.226367446981882381e+00,3.402799923910949076e+01,-5.141691954561304456e+00,-9.611607652903484400e-01,3.509149467832793357e-01,-5.302388030316980416e-02,3.000000000000000000e+00
-2.202398719188765952e+01,2.814995691157645297e+01,5.284374029239895521e+00,3.495223687108840949e+01,-5.281345924900735511e+00,-9.791583465286106680e-01,2.591335539632354523e-01,-3.915554658994733345e-02,3.000000000000000000e+00
-2.455138736331646143e+01,2.643392909725071505e+01,2.300333792511601416e+00,3.559911625481349517e+01,-5.379090564528212326e+00,-9.889791406204349045e-01,1.679537489578809550e-01,-2.537811387872077745e-02,3.000000000000000000e+00
-2.688940258991899412e+01,2.451383558562384835e+01,-7.015663361406367926e-01,3.597128226709796905e+01,-5.435325519092479851e+00,-9.910068833116586484e-01,7.790459802010257784e-02,-1.177152503291803431e-02,3.000000000000000000e+00
-2.902522155809653270e+01,2.240928662398338744e+01,-3.698279840172538968e+00,3.607287711572970323e+01,-5.450676683648588039e+00,-9.856189895126957756e-01,-1.055095744627065901e-02,1.594268667787515636e-03,3.000000000000000000e+00
-3.094777812990310295e+01,2.013998592954246902e+01,-6.667892744812862205e+00,3.590935912977499811e+01,-5.425968821546513610e+00,-9.731809841657443894e-01,-9.700630332826237767e-02,1.465782709879107082e-02,3.000000000000000000e+00
-3.264760538231072218e+01,1.772565315173347500e+01,-9.589579502753796447e+00,3.548734526597401384e+01,-5.362201766863941899e+00,-9.540428118381956146e-01,-1.811014155644438128e-01,2.736474997616501759e-02,3.000000000000000000e+00
