# X, Y, Xs, Ys, Zs, Xv, Yv, Zv
-1.677016849156119649e-01,-3.572709929703518639e-02,5.311373578247885474e-02,1.120664061296658548e-01,-1.184074847132782771e-01,-5.490426536639190190e-04,-2.660398279480260045e-02,1.977469245322927352e-02
-1.659401874806652744e-01,-3.595925657112227641e-02,5.307999618069746128e-02,1.106421445607125714e-01,-1.173458299503210428e-01,-7.207408837522884595e-04,-2.696405606540265218e-02,2.015585992246264960e-02
-1.641496954488935733e-01,-3.618514197497558343e-02,5.303699167157319150e-02,1.091985459957565130e-01,-1.162636748195917669e-01,-8.975106471383583265e-04,-2.733025550498709502e-02,2.054499854164983791e-02
-1.623296944757582627e-01,-3.640451569525138958e-02,5.298444697083314753e-02,1.077353197145946295e-01,-1.151606171257686384e-01,-1.079609292582067118e-03,-2.770284134564865441e-02,2.094247588389932385e-02
-1.604795934644949740e-01,-3.661713203515342546e-02,5.292207151835966183e-02,1.062521194484216530e-01,-1.140362036194356998e-01,-1.267318469951906300e-03,-2.808210084614112464e-02,2.134869602030038671e-02
-1.585987240954912780e-01,-3.682273688050309579e-02,5.284955722909943920e-02,1.047485440555245700e-01,-1.128899289353328533e-01,-1.460946224016864380e-03,-2.846834949446876845e-02,2.176410184368079287e-02
-1.566864739289305641e-01,-3.702105161933173794e-02,5.276658230399915162e-02,1.032242445468307956e-01,-1.117213162515283686e-01,-1.660815279344736526e-03,-2.886190486404725461e-02,2.218914791247066087e-02
-1.547421562336559753e-01,-3.721178656641153937e-02,5.267280551682986672e-02,1.016788203540341662e-01,-1.105298377168067031e-01,-1.867278431282787254e-03,-2.926311459885347355e-02,2.262433148963302609e-02
-1.527650552727237987e-01,-3.739463419859408860e-02,5.256786639450551635e-02,1.001118562692651093e-01,-1.093149415056168805e-01,-2.080716384316564065e-03,-2.967234857535681891e-02,2.307018533451555414e-02
-1.507543831658448574e-01,-3.756927126494943869e-02,5.245138130575836832e-02,9.852288902078790156e-02,-1.080760247474396030e-01,-2.301545222127342454e-03,-3.009000947396319250e-02,2.352729057239255628e-02
-1.487093716569648505e-01,-3.773534876514864078e-02,5.232294700760002637e-02,9.691148062841195565e-02,-1.068124894564559807e-01,-2.530209515071827047e-03,-3.051651555655932740e-02,2.399625937523764199e-02
-1.466291848616067539e-01,-3.789249795036427060e-02,5.218213422929265238e-02,9.527715009243166444e-02,-1.055236882962206774e-01,-2.767195283204322044e-03,-3.095232075316306508e-02,2.447775856439686828e-02
-1.445129213529996737e-01,-3.804032724826721112e-02,5.202848529610530626e-02,9.361937621963031808e-02,-1.042089249976881765e-01,-3.013034031192528966e-03,-3.139791660565210279e-02,2.497251381618128055e-02
-1.423596626184460701e-01,-3.817841626530205784e-02,5.186151539277267936e-02,9.193763664464281449e-02,-1.028674836803511322e-01,-3.268301784890235203e-03,-3.185382465879973285e-02,2.548130344883385925e-02
-1.401684311787163573e-01,-3.830631630448574215e-02,5.168070744514964565e-02,9.023137600243771872e-02,-1.014986021115434622e-01,-3.533629101027674444e-03,-3.232060810617829599e-02,2.600497383054036632e-02
-1.379381944424396822e-01,-3.842354697591869594e-02,5.148550970756412409e-02,8.850001021718646721e-02,-1.001014731657888235e-01,-3.809706714165106770e-03,-3.279887425872660828e-02,2.654444508173313053e-02
-1.356677768720220556e-01,-3.852959673082966691e-02,5.127532455212226170e-02,8.674285997657001090e-02,-9.867518857745760652e-02,-4.097303754286124935e-03,-3.328929727243658959e-02,2.710074023462702084e-02
-1.333560495423958825e-01,-3.862390951358374291e-02,5.104952213944743966e-02,8.495929926588283165e-02,-9.721885667529563124e-02,-4.397252233218656124e-03,-3.379258163541776216e-02,2.767494789250245918e-02
-1.310017519917091589e-01,-3.870588956551633542e-02,5.080742089120385274e-02,8.314861892359615148e-02,-9.573148941407874646e-02,-4.710478713947062641e-03,-3.430950528237176889e-02,2.826827554846557053e-02
-1.286035451329553270e-01,-3.877489353971391717e-02,5.054828771683889804e-02,8.131006979408801627e-02,-9.421203399118625865e-02,-5.038008993184232842e-03,-3.484091387311462340e-02,2.888204865043101158e-02
-1.261600195263152813e-01,-3.883022496185818684e-02,5.027133433303063170e-02,7.944287122638291065e-02,-9.265937649883991545e-02,-5.380979892445762400e-03,-3.538772527498228182e-02,2.951772201780966318e-02
-1.236696118436008823e-01,-3.887112972560675950e-02,4.997570227627282091e-02,7.754614984361726804e-02,-9.107228692701448136e-02,-5.740666455311590685e-03,-3.595095566902284379e-02,3.017691766997714770e-02
-1.211307091509680606e-01,-3.889678652904270117e-02,4.966046850763661258e-02,7.561902216010107924e-02,-8.944948326767745983e-02,-6.118485595493590098e-03,-3.653170475968544467e-02,3.086141656480552789e-02
-1.185415223307381694e-01,-3.890630066658588848e-02,4.932462323584492492e-02,7.366050154979396358e-02,-8.778954836495302116e-02,-6.516036221584232090e-03,-3.713119436022985220e-02,3.157321445915810265e-02
-1.159001949024407313e-01,-3.889869350146682447e-02,4.896707529326978225e-02,7.166958468169185026e-02,-8.609099664495618864e-02,-6.935109090528386068e-03,-3.775075503460208204e-02,3.231451898011393487e-02
-1.132046815022720587e-01,-3.887289222285449097e-02,4.858662714941742317e-02,6.964516394808786814e-02,-8.435219300461592462e-02,-7.377736712397776377e-03,-3.839186764459085605e-02,3.308781440369325949e-02
-1.104527232967835310e-01,-3.882771537364076986e-02,4.818195915563899118e-02,6.758601479198972362e-02,-8.257133268437399920e-02,-7.846236773673274240e-03,-3.905618583264783977e-02,3.389590805562245346e-02
-1.076420140783552193e-01,-3.876186084299020757e-02,4.775164125480060862e-02,6.549092598271374910e-02,-8.074654433631012207e-02,-8.343230336490550791e-03,-3.974551463505519855e-02,3.474192729714079692e-02
-1.047698130128311422e-01,-3.867388012737563163e-02,4.729405931217988551e-02,6.335841774065258114e-02,-7.887563361410920848e-02,-8.871766900039440226e-03,-4.046192729272278521e-02,3.562949111461191642e-02
-1.018334016864932551e-01,-3.856216849881797387e-02,4.680746736464302948e-02,6.118709077507626659e-02,-7.695637374359820537e-02,-9.435314435400195265e-03,-4.120767957259629383e-02,3.656264076982980449e-02
-9.882957366745023786e-02,-3.842492478232540504e-02,4.628988508432067828e-02,5.897525730509751291e-02,-7.498616566070881451e-02,-1.003794219579157675e-02,-4.198536885946071301e-02,3.754608212442708814e-02
-9.575487860399697904e-02,-3.826012725689494076e-02,4.573910941950089237e-02,5.672113514151703312e-02,-7.296218754909065962e-02,-1.068439018466165596e-02,-4.279791277814087164e-02,3.858521806435635110e-02
-9.260555437088499597e-02,-3.806549554109177336e-02,4.515267268879893936e-02,5.442281196976297974e-02,-7.088133983983252451e-02,-1.138022488646914417e-02,-4.364861253441564004e-02,3.968630230378406704e-02
-8.937738629746259933e-02,-3.783843765528389913e-02,4.452777819463864251e-02,5.207816061606915931e-02,-6.874013893973905664e-02,-1.213205506131445101e-02,-4.454124747328352257e-02,4.085665745789034825e-02
-8.606568273465695085e-02,-3.757599141588890274e-02,4.386124640505298378e-02,4.968484444723580973e-02,-6.653468397399052436e-02,-1.294778141441123298e-02,-4.548015263877159403e-02,4.210490413421891231e-02
-8.266514584466076732e-02,-3.727474386900909986e-02,4.314942826248112373e-02,4.724025260619446609e-02,-6.426054965796043628e-02,-1.383695004227062340e-02,-4.647034206375385418e-02,4.344129508329704070e-02
-7.916983046753243991e-02,-3.693073793049654607e-02,4.238811915665856300e-02,4.474150694462102756e-02,-6.191273189768149721e-02,-1.481119589576285200e-02,-4.751762852466091813e-02,4.487810898303404294e-02
-7.557298078024017596e-02,-3.653934286116258118e-02,4.157242545135696882e-02,4.218539141204384613e-02,-5.948550406813552655e-02,-1.588487548332026544e-02,-4.862880488119813299e-02,4.643021990533920118e-02
-7.186690330003588090e-02,-3.609509169870738637e-02,4.069660732723082153e-02,3.956832232662667315e-02,-5.697228672770791175e-02,-1.707592143917628300e-02,-4.981184851961389243e-02,4.811583695779678149e-02
-6.804269010478743163e-02,-3.559145098439155802e-02,3.975384329770569741e-02,3.688623311778797820e-02,-5.436540084752566893e-02,-1.840708818070473096e-02,-5.107621435150868500e-02,4.995757876860003333e-02
-6.408997805415439508e-02,-3.502052003771441435e-02,3.873593871497004598e-02,3.413451491167555224e-02,-5.165582304357015098e-02,-1.990771825738153408e-02,-5.243316798324672984e-02,5.198393710919157334e-02
-5.999648184478228313e-02,-3.437259092464214211e-02,3.763288401372692771e-02,3.130784305724389205e-02,-4.883275380865227666e-02,-2.161642625322753031e-02,-5.389625083667393124e-02,5.423147083870231283e-02
-5.574776560228295041e-02,-3.363558437884119068e-02,3.643233761066253656e-02,2.840023420144291086e-02,-4.588330175215298012e-02,-2.358503728878801053e-02,-5.548170639417099315e-02,5.674783856504762164e-02
-5.132614229072536560e-02,-3.279409110628327823e-02,3.511865238825183366e-02,2.540460548715061523e-02,-4.279148943902708058e-02,-2.588519177668672372e-02,-5.720922143455634684e-02,5.959690360326540259e-02
-4.671004439655565554e-02,-3.182807014859616312e-02,3.367166887472607117e-02,2.231282906191054891e-02,-3.953745909080302184e-02,-2.861882963326854712e-02,-5.910234912560448362e-02,6.286628810254321631e-02
-4.187236998847849306e-02,-3.071065090087616786e-02,3.206459880471471124e-02,1.911537776552295342e-02,-3.609575160017532147e-02,-3.193679428307445722e-02,-6.118871392113048313e-02,6.668037971999593583e-02
-3.677835405688397591e-02,-2.940453065343141131e-02,3.026063366157398862e-02,1.580118387722463658e-02,-3.243285970370563681e-02,-3.607300637082151012e-02,-6.349846814432005826e-02,7.122282399434659572e-02
-3.138203403805766428e-02,-2.785551549219448392e-02,2.820690138787976947e-02,1.235759885561633215e-02,-2.850302209099576933e-02,-4.141274181684258260e-02,-6.605722837748943810e-02,7.677856194103946375e-02
-2.562080194960798460e-02,-2.598014165566449665e-02,2.582306080742129833e-02,8.771317093205902027e-03,-2.424101441722449971e-02,-4.864236313498186692e-02,-6.885958563926383724e-02,8.381799790135170680e-02
-1.940561251646162610e-02,-2.363880233801593511e-02,2.297681131015579317e-02,5.031917657501912625e-03,-1.954780601040580212e-02,-5.912507794106112297e-02,-7.176888809112867695e-02,9.318362568071326957e-02
-1.260592375935261703e-02,-2.056852491682003778e-02,1.942388451838290495e-02,1.147846457164617903e-03,-1.426073945515298966e-02,-7.602961168389910096e-02,-7.407261894324193574e-02,1.065459131854839536e-01
-5.040209114713220181e-03,-1.616935538433658323e-02,1.462245246879025073e-02,-2.773832632359120309e-03,-8.083408797694341397e-03,-1.087781100020847047e-01,-7.179202031582787580e-02,1.275158846224396514e-01
3.194688659693785057e-03,-8.535261034642846467e-03,6.940648705322738365e-03,-5.884502549115022338e-03,-5.066970106771340535e-04,-1.965897890259197256e-01,-2.804846773392272175e-02,1.563122605696815326e-01
4.765238400478630926e-03,5.948119345270909061e-03,-5.765905066840621568e-03,-1.177299803541461375e-03,4.843131702911356376e-03,-1.979898439050884196e-01,1.939702888998319219e-01,-4.579704372970588855e-03
-3.297587396343927991e-03,1.492116738440591416e-02,-1.243743911169426647e-02,8.560418161551522354e-03,2.354711870327621387e-03,-7.944372856542709915e-02,1.633438519380901455e-01,-6.417960583970375166e-02
-1.104937343665961420e-02,1.976678283434292124e-02,-1.558870090086010400e-02,1.638399452094710038e-02,-1.171104061956892810e-03,-4.458388050378007256e-02,1.335563330808643145e-01,-6.655521846714523848e-02
-1.799728677289121753e-02,2.305258440705265296e-02,-1.750080321823626467e-02,2.296606322087348800e-02,-4.648204586868532467e-03,-2.901576558319954660e-02,1.153024554095818943e-01,-6.400667622089696585e-02
-2.432543702881626718e-02,2.552207019653790834e-02,-1.879085338614040757e-02,2.874812092682181575e-02,-7.971971271731947278e-03,-2.021951500089048254e-02,1.028575285287255253e-01,-6.101300455470624884e-02
-3.017569572585224527e-02,2.748317953996420870e-02,-1.970572329521238716e-02,3.396256173550640106e-02,-1.114121357570911457e-02,-1.455787143347085123e-02,9.367483017799435596e-02,-5.823127464936810743e-02
-3.564451625383440597e-02,2.909400794062038872e-02,-2.036901829391951635e-02,3.874652534651069902e-02,-1.417048708876738998e-02,-1.060356344100257635e-02,8.652154414692539430e-02,-5.574911235140793397e-02
-4.079925921172993658e-02,3.044707156562031017e-02,-2.085162054709641111e-02,4.318850622508296766e-02,-1.707532048758709370e-02,-7.683285835299664274e-03,8.072932797916684833e-02,-5.354459601994351198e-02
-4.568882113047451066e-02,3.160148901900453750e-02,-2.119804665532237439e-02,4.734947132431412131e-02,-1.986939525545480117e-02,-5.437710579125027560e-03,7.590229530176864636e-02,-5.157744338801323325e-02
-5.035007474906826735e-02,3.259752831831920494e-02,-2.143814459567157382e-02,5.127364075989292169e-02,-2.256432137736276433e-02,-3.657310190157712915e-03,7.178938820410446509e-02,-4.980942955497039831e-02
-5.481155460677940294e-02,3.346393120767056362e-02,-2.159292419903403870e-02,5.499425021093014287e-02,-2.516980887007387591e-02,-2.211556975799069957e-03,6.822283911252147171e-02,-4.820845418207225092e-02
-5.909589097094494065e-02,3.422199073525881985e-02,-2.167775230931417996e-02,5.853704740462807588e-02,-2.769400865707782877e-02,-1.014810941351168561e-03,6.508570132020270738e-02,-4.674844509038898061e-02
-6.322143951900592584e-02,3.488796550381276229e-02,-2.170421951011503731e-02,6.192250469521912853e-02,-3.014383551537297423e-02,-8.491652899005053268e-06,6.229357843082793111e-02,-4.540835946894491992e-02
-6.720336881621867542e-02,3.547457886567553093e-02,-2.168128928976780639e-02,6.516725000900724929e-02,-3.252521709293713231e-02,8.488608736022910939e-04,5.978379467292856131e-02,-4.417115760621777992e-02
-7.105430087187608601e-02,3.599197827379934517e-02,-2.161604075700030575e-02,6.828494074943959602e-02,-3.484321772296526676e-02,1.587414664708170983e-03,5.750873499763275998e-02,-4.302297567789890170e-02
-7.478502295448062609e-02,3.644841839029921288e-02,-2.151416351518556369e-02,7.128707910276003978e-02,-3.710229080117814771e-02,2.229683639594248756e-03,5.543139249104930139e-02,-4.195239378430980215e-02
-7.840467520694702208e-02,3.685069130129196152e-02,-2.138030396852008685e-02,7.418332871553912078e-02,-3.930627032148843736e-02,2.792789160747917096e-03,5.352259169264748928e-02,-4.094997461709484754e-02
-8.192120570839535321e-02,3.720447454248089481e-02,-2.121830516754256990e-02,7.698199983476811115e-02,-4.145855880220795930e-02,3.290008139166931966e-03,5.175890634144404701e-02,-4.000781532358702042e-02
-8.534161938774552369e-02,3.751456906626911975e-02,-2.103137907736367385e-02,7.969033404140538068e-02,-4.356221581168886331e-02,3.731801732777475719e-03,5.012125668877211171e-02,-3.911923583536083826e-02
-8.867199342182928434e-02,3.778506145972355262e-02,-2.082224451107760749e-02,8.231458187648432734e-02,-4.561991923421694628e-02,4.126509225093073080e-03,4.859398293519469336e-02,-3.827858291299566368e-02
-9.191771282667450527e-02,3.801946947383331304e-02,-2.059322140271269835e-02,8.486023990707394771e-02,-4.763407294711901468e-02,4.480871037845506229e-03,4.716405780615642862e-02,-3.748101754176788591e-02
-9.508363768921658521e-02,3.822084862620486051e-02,-2.034630057377835241e-02,8.733222034762914976e-02,-4.960688226482382057e-02,4.800401230450961412e-03,4.582051535714874030e-02,-3.672235594612097143e-02
-9.817404248574612691e-02,3.839186270237535809e-02,-2.008321263302546150e-02,8.973483393466641367e-02,-5.154029383701314027e-02,5.089642124887773858e-03,4.455410104963196394e-02,-3.599899045479960924e-02
-1.011928170638757424e-01,3.853485665825092527e-02,-1.980546417791210698e-02,9.207197131549901825e-02,-5.343610286847585988e-02,5.352380220976343458e-03,4.335689737072827982e-02,-3.530776578417874761e-02
-1.041435114560859271e-01,3.865190531929460493e-02,-1.951437386273695979e-02,9.434715669348138489e-02,-5.529596730157286533e-02,5.591796687069982078e-03,4.222208529359940121e-02,-3.464590913909345454e-02
-1.070292602773969537e-01,3.874484989257356848e-02,-1.921111395141082007e-02,9.656350560935671179e-02,-5.712134832006755814e-02,5.810574980560487615e-03,4.114379770933387914e-02,-3.401099773641714369e-02
-1.098529533621921406e-01,3.881533771417579326e-02,-1.889672194142500913e-02,9.872386993180649883e-02,-5.891360801901118077e-02,6.011003272462268898e-03,4.011691408892865962e-02,-3.340087989237344734e-02
-1.126173732722145215e-01,3.886484993356787571e-02,-1.857210618069263935e-02,1.008309529300235735e-01,-6.067408941491004432e-02,6.195051598836506454e-03,3.913690308916216443e-02,-3.281361359627088525e-02
-1.153248289550436456e-01,3.889471655633229552e-02,-1.823810752810389735e-02,1.028870388326839358e-01,-6.240387667078554218e-02,6.364401757769210660e-03,3.819986388635888269e-02,-3.224751730619577345e-02
-1.179776348540611947e-01,3.890614462826207098e-02,-1.789546000900136755e-02,1.048943659887342783e-01,-6.410409433477039232e-02,6.520523414303873617e-03,3.730228259697573878e-02,-3.170104496738183897e-02
-1.205778506231641456e-01,3.890022912623414958e-02,-1.754483480013419722e-02,1.068549348019154910e-01,-6.577573691939904432e-02,6.664691742366328497e-03,3.644106550985819898e-02,-3.117282243210338713e-02
-1.231274447442225750e-01,3.887796747711746992e-02,-1.718683101643312186e-02,1.087706371574704151e-01,-6.741976962556217590e-02,6.798025818074938595e-03,3.561343424430970378e-02,-3.066159755994855504e-02
-1.256281354402971617e-01,3.884027224825033903e-02,-1.682200780144866778e-02,1.106431414864555846e-01,-6.903702237249247087e-02,6.921503490557753130e-03,3.481693700448366263e-02,-3.016625869994716755e-02
-1.280816543420530418e-01,3.878797838982070423e-02,-1.645085554047727786e-02,1.124740947616041653e-01,-7.062835695462828245e-02,7.035994183402534755e-03,3.404932941100917432e-02,-2.968577048180311845e-02
-1.304894533689762715e-01,3.872185672044444610e-02,-1.607384644747823430e-02,1.142649067006318159e-01,-7.219447475736395781e-02,7.142260476411468537e-03,3.330863901788602005e-02,-2.921922194415563917e-02
-1.328531118484096440e-01,3.864261182219286966e-02,-1.569137865006911547e-02,1.160170562553401175e-01,-7.373617884154376467e-02,7.240989984846972830e-03,3.259301460411511558e-02,-2.876573869469769423e-02
-1.351738619944861386e-01,3.855090202124784871e-02,-1.530385648612455490e-02,1.177317415119149974e-01,-7.525406321508473773e-02,7.332785639928793633e-03,3.190085145120172966e-02,-2.832456752473462916e-02
-1.374530908171066323e-01,3.844732858566953654e-02,-1.491161448798455219e-02,1.194102542009548990e-01,-7.674883839886612047e-02,7.418196126856559276e-03,3.123062167892803540e-02,-2.789497375377509789e-02
-1.396918700551084691e-01,3.833245936659850084e-02,-1.451500024589098478e-02,1.210536344497631644e-01,-7.822102246167672579e-02,7.497705153436050665e-03,3.058099962390654902e-02,-2.747632521845118705e-02
-1.418914118512385192e-01,3.820681301143987602e-02,-1.411430023459339655e-02,1.226630083609540484e-01,-7.967123838850001527e-02,7.571755405700727679e-03,2.995071468326035088e-02,-2.706800154616096840e-02
-1.440527404570692005e-01,3.807087853143063111e-02,-1.370980032275702712e-02,1.242393481347646572e-01,-8.109999738289495885e-02,7.640742196736542702e-03,2.933863635203720274e-02,-2.666945176103871148e-02
-1.461768717282424246e-01,3.792510967363424412e-02,-1.330175706489614140e-02,1.257836052851706854e-01,-8.250781582652089163e-02,7.705024775319932809e-03,2.874371250355041776e-02,-2.628015710357601772e-02
-1.482647629341751205e-01,3.776993059350485654e-02,-1.289040926565082276e-02,1.272966750578254091e-01,-8.389518134643825231e-02,7.764928758813851965e-03,2.816497563241081997e-02,-2.589963726339702260e-02
-1.503172642707331919e-01,3.760574290979443873e-02,-1.247599051060870393e-02,1.287793626960510862e-01,-8.526251956172259394e-02,7.820748567137533747e-03,2.760154869802969660e-02,-2.552745632150483363e-02
-1.523352518392339927e-01,3.743291816811773060e-02,-1.205870499258428208e-02,1.302324807640594106e-01,-8.661028174209203789e-02,7.872754347281114493e-03,2.705260200203172399e-02,-2.516319609794384973e-02
-1.543194893757512121e-01,3.725181117513910733e-02,-1.163875739144701327e-02,1.316567501878162239e-01,-8.793885201312784394e-02,7.921190952220442949e-03,2.651738558938207882e-02,-2.480647906769486988e-02
-1.562708054744221253e-01,3.706274641844593820e-02,-1.121631760598642419e-02,1.330529285205282464e-01,-8.924866524030233839e-02,7.966284802672330204e-03,2.599517629003288838e-02,-2.445693449434153607e-02
-1.581899120596311492e-01,3.686603618301562135e-02,-1.079156050849119225e-02,1.344216802732632055e-01,-9.054008502086484389e-02,8.008241486359628930e-03,2.548532244894812643e-02,-2.411422938068817287e-02
-1.600774926247694185e-01,3.666197475925286886e-02,-1.036464922150361068e-02,1.357636411722824010e-01,-9.181346208721320734e-02,8.047249889612188845e-03,2.498721605960720071e-02,-2.377805100846026864e-02
-1.619341568482384197e-01,3.645084516461797458e-02,-9.935746948676348056e-03,1.370793866322214394e-01,-9.306910314637535653e-02,8.083482933515812735e-03,2.450030126530150162e-02,-2.344811364480646476e-02
-1.637605708877765409e-01,3.623290586279231257e-02,-9.504988200894730344e-03,1.383695247153490793e-01,-9.430735853633964716e-02,8.117101570883047262e-03,2.402403713304485100e-02,-2.312413416548030412e-02
-1.655573672688485098e-01,3.600840118774914500e-02,-9.072499765482907458e-03,1.396346323450333160e-01,-9.552856123151325096e-02,8.148254078615541768e-03,2.355791886691474546e-02,-2.280584703106738192e-02
-1.673250581055759634e-01,3.577757430113547715e-02,-8.638423418596802295e-03,1.408751950657649854e-01,-9.673296722902356704e-02,8.177075865839929930e-03,2.310149764358333802e-02,-2.249301861519294524e-02
-1.690642077251557074e-01,3.554064697011127816e-02,-8.202875536717630506e-03,1.420917291343690714e-01,-9.792087247018836649e-02,8.203693515916224421e-03,2.265433360776804989e-02,-2.218541572998524586e-02
-1.707753870533073592e-01,3.529782503582653413e-02,-7.765957876788239650e-03,1.432847493092625213e-01,-9.909258190755000639e-02,8.228224670318095429e-03,2.221600599786969707e-02,-2.188281292777410555e-02
-1.724590457003959687e-01,3.504931776346006944e-02,-7.327791270951393432e-03,1.444546801576410411e-01,-1.002483215581102122e-01,8.250777047456740732e-03,2.178614408781493622e-02,-2.158501438069702211e-02
-1.741156400183805353e-01,3.479532156550303734e-02,-6.888484564801171384e-03,1.456019461067435961e-01,-1.013883256207857020e-01,8.271451166013264744e-03,2.136439265180688912e-02,-2.129183058538261161e-02
-1.757456730872943851e-01,3.453601357182880388e-02,-6.448123755465783730e-03,1.467269990146193304e-01,-1.025128640831861060e-01,8.290341305984961010e-03,2.095040052048080872e-02,-2.100307068416485540e-02
-1.773496095524499938e-01,3.427156476674875218e-02,-6.006794644269987382e-03,1.478302592234254365e-01,-1.036221840920385495e-01,8.307534926326947539e-03,2.054384102641032550e-02,-2.071855696811225611e-02
-1.789277943141075744e-01,3.400215538626189665e-02,-5.564606927820518051e-03,1.489120604406630743e-01,-1.047164531202152971e-01,8.323112514863124922e-03,2.014443131438144186e-02,-2.043813885117541640e-02
-1.804806989369986681e-01,3.372793434323925754e-02,-5.121626442308010313e-03,1.499728192519429737e-01,-1.057959293737661260e-01,8.337150613526456838e-03,1.975186886775997033e-02,-2.016164868641239991e-02
-1.820086749092668932e-01,3.344906139101340437e-02,-4.677944334229258705e-03,1.510128660043589532e-01,-1.068607906957568798e-01,8.349719727137669759e-03,1.936589303247468474e-02,-1.988894517390375760e-02
-1.835121565001841815e-01,3.316567195209962904e-02,-4.233619754687206055e-03,1.520325836393129348e-01,-1.079112753845047623e-01,8.360886562060744834e-03,1.898623282888087238e-02,-1.961987686089319838e-02
-1.849914197872175314e-01,3.287792232623126809e-02,-3.788750890719071868e-03,1.530322441691021051e-01,-1.089475138891963374e-01,8.370712486864256147e-03,1.861266702182206439e-02,-1.935432487115045647e-02
-1.864469013403358966e-01,3.258592965729337904e-02,-3.343380814891102476e-03,1.540122248349604372e-01,-1.099697514644605717e-01,8.379256161142833309e-03,1.824494290491924728e-02,-1.909214551262588752e-02
-1.878788805544671647e-01,3.228983374990215816e-02,-2.897593039606335963e-03,1.549727934422590603e-01,-1.109781256341797750e-01,8.386571658044817204e-03,1.788285585918752973e-02,-1.883322698097564252e-02
-1.892876777848115089e-01,3.198975914752941185e-02,-2.451452465406754599e-03,1.559142425091212536e-01,-1.119728048014353439e-01,8.392710068109546923e-03,1.752619871486844200e-02,-1.857745355095932055e-02
-1.906736138442523543e-01,3.168582291725230426e-02,-2.005017480559465048e-03,1.568368618572666684e-01,-1.129539599041921027e-01,8.397719410014088323e-03,1.717477140532130617e-02,-1.832471255278591421e-02
-1.920370093096387953e-01,3.137813481692189321e-02,-1.558340197490386964e-03,1.577409381563203150e-01,-1.139217639196832138e-01,8.401644807360754419e-03,1.682838059989631707e-02,-1.807489422664374304e-02
-1.933781465964210522e-01,3.106680623360819418e-02,-1.111479205440357720e-03,1.586267299296797717e-01,-1.148763648293929379e-01,8.404528586304109081e-03,1.648684885971686553e-02,-1.782789846506092901e-02
-1.946973080936562628e-01,3.075194219589500941e-02,-6.644876103547268931e-04,1.594944930937395589e-01,-1.158179125037337581e-01,8.406410603831510411e-03,1.615000453518768142e-02,-1.758362767470639243e-02
-1.959947025922392783e-01,3.043365966948395965e-02,-2.174385986763657796e-04,1.603444328604384794e-01,-1.167465059700650981e-01,8.407328357464613836e-03,1.581770020842683533e-02,-1.734200029739202745e-02
-1.972706852919714482e-01,3.011203383025772007e-02,2.296501590532094850e-04,1.611768479668675424e-01,-1.176623508061450246e-01,8.407317291116395835e-03,1.548975597230500129e-02,-1.710290966985946598e-02
-1.985254280275265126e-01,2.978717958078763717e-02,6.767023458879202480e-04,1.619919148862538627e-01,-1.185655229242905256e-01,8.406410740670904394e-03,1.516604360435126406e-02,-1.686628535193284914e-02
-1.997592465192045419e-01,2.945916968833346347e-02,1.123697123614823129e-03,1.627899015715113529e-01,-1.194562032703131993e-01,8.404640104403149001e-03,1.484640217761709277e-02,-1.663203172162338109e-02
