# X,Y,Xs,Ys,Zs,Xv,Yv,Zv,shellnum
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
2.842617699937775555e+01,9.845027634099759339e+00,3.008275432729089260e+01,1.304428129955681470e-06,-1.956874133846042696e-07,6.332144994757360479e-02,1.226877651213947429e+00,-1.840534619320613186e-01,3.000000000000000000e+00
2.719172626840002849e+01,1.338726120255141971e+01,3.007552983735702412e+01,3.709654562314458559e+00,-5.565141431099209779e-01,-6.759487794499996483e-02,1.218834894659936552e+00,-1.828469054463532362e-01,3.000000000000000000e+00
2.560369924945331377e+01,1.675564936836279273e+01,2.967730608101214074e+01,7.371286056618762572e+00,-1.105823972153869406e+00,-1.943469625101356679e-01,1.195366982999675809e+00,-1.793263014308566772e-01,3.000000000000000000e+00
2.369205980437694237e+01,1.991253947247972889e+01,2.890407450059475991e+01,1.094001268706429997e+01,-1.641196419742858126e+00,-3.147735580402546418e-01,1.157768679613430773e+00,-1.736858874138899889e-01,3.000000000000000000e+00
2.149090938781219506e+01,2.282647052127829923e+01,2.777776259917531476e+01,1.437539821127945672e+01,-2.156565330552716375e+00,-4.271225507056689574e-01,1.107641482183905124e+00,-1.661659165229643631e-01,3.000000000000000000e+00
1.903704849550598510e+01,2.547241247011776366e+01,2.632495291514035785e+01,1.764214242698000135e+01,-2.646635046592700213e+00,-5.300780290916291548e-01,1.046769082197246847e+00,-1.570339741955676938e-01,3.000000000000000000e+00
1.636860595598125911e+01,2.783170725636689369e+01,2.457556849729353843e+01,2.071046968919720399e+01,-3.106938691697666677e+00,-6.227515723340601994e-01,9.770020713227589582e-01,-1.465676820861664675e-01,3.000000000000000000e+00
1.352380457482358977e+01,2.989174322134986639e+01,2.256159997157824648e+01,2.355622415629653688e+01,-3.533852460124379036e+00,-7.046457210995548115e-01,9.001607313799731003e-01,-1.350401148328431722e-01,3.000000000000000000e+00
1.054005507305076073e+01,3.164534194664885547e+01,2.031604870694922127e+01,2.616059004401286003e+01,-3.924553649682819945e+00,-7.755961370789679066e-01,8.179644844515203683e-01,-1.227092163198290620e-01,3.000000000000000000e+00
7.453163930274246063e+00,3.309013267616353460e+01,1.787197355085874051e+01,2.850976341416332005e+01,-4.276971424207430594e+00,-8.357098899934537473e-01,7.319822628819958599e-01,-1.098103542948977163e-01,3.000000000000000000e+00
4.296826321237555923e+00,3.422782267719266969e+01,1.526177290329481195e+01,3.059443445235635650e+01,-4.589709146008202900e+00,-8.853012552235173249e-01,6.436059380014308440e-01,-9.655233420544051537e-02,3.000000000000000000e+00
1.102333432469105423e+00,3.506348184480894048e+01,1.251667402692220676e+01,3.240921367304620304e+01,-4.861958296426614368e+00,-9.248327135208342931e-01,5.540415807968404049e-01,-8.311608814381105104e-02,3.000000000000000000e+00
-2.101629721102427961e+00,3.560489918853834723e+01,9.666331398142483877e+00,3.395209600716570719e+01,-5.093418079451868863e+00,-9.548650706986179237e-01,4.643114486151899145e-01,-6.965497288809410770e-02,3.000000000000000000e+00
-5.289027279507770629e+00,3.586198447784279608e+01,6.738590270345393485e+00,3.522391556556269876e+01,-5.284213626541880870e+00,-9.760158249223581661e-01,3.752654159616676810e-01,-5.629648472508971824e-02,3.000000000000000000e+00
-8.436380642890139114e+00,3.584624934445594135e+01,3.759403691415141857e+00,3.622783100053013783e+01,-5.434818791702367591e+00,-9.889264315400719818e-01,2.875986043192227948e-01,-4.314490423670719332e-02,3.000000000000000000e+00
-1.152269389698834523e+01,3.557037833793758352e+01,7.527625932124220043e-01,3.696890053205216020e+01,-5.545992397867611778e+00,-9.942383696518748426e-01,2.018690847219538897e-01,-3.028395200073051574e-02,3.000000000000000000e+00
-1.452925790043051357e+01,3.504787339326261275e+01,-2.259235437349675024e+00,3.745368630554160205e+01,-5.618718883526436336e+00,-9.925757192137831808e-01,1.185182956097383389e-01,-1.777985163204817351e-02,3.000000000000000000e+00
-1.743955441925579208e+01,3.429275204233430685e+01,-5.256394336629931274e+00,3.768994135158165193e+01,-5.654161341117513118e+00,-9.845334887077731301e-01,3.788729436862414701e-02,-5.683767802669284497e-03,3.000000000000000000e+00
-2.023897788160967792e+01,3.331933246558691764e+01,-8.220226986222682442e+00,3.768631866964035737e+01,-5.653617874413955136e+00,-9.706703594177845673e-01,-3.976367086571408471e-02,5.965257639765651765e-03,3.000000000000000000e+00
-2.291470964655142240e+01,3.214204624668056454e+01,-1.113389768424215731e+01,3.745215555981173594e+01,-5.618489244449842879e+00,-9.515047543293764232e-01,-1.142416474035433671e-01,1.713827836104039881e-02,3.000000000000000000e+00
