# X,Y,Xs,Ys,Zs,Xv,Yv,Zv,shellnum
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
2.939256397542438037e+01,-6.406971484532485661e+00,3.008275420657198040e+01,1.758296063414377386e-06,-2.809043146978495997e-07,-3.699020554353063539e-02,1.218087606319238070e+00,-1.946009382605464744e-01,3.000000000000000000e+00
2.988152390953756310e+01,-2.696328600840776080e+00,2.977020956465931434e+01,3.682945092834920775e+00,-5.883850774850727383e-01,-1.692354064592688778e-01,1.209939262940895821e+00,-1.932991638574015070e-01,3.000000000000000000e+00
2.997006936241700714e+01,1.050418855153550934e+00,2.905874768763871074e+01,7.316511221516754482e+00,-1.168881401563022449e+00,-2.998342377680539572e-01,1.185518726859748462e+00,-1.893977538031796914e-01,3.000000000000000000e+00
2.965643620146206416e+01,4.783080671568502140e+00,2.795733434247883054e+01,1.085190451146564250e+01,-1.733693692382591189e+00,-4.261779724585923468e-01,1.145266107053444893e+00,-1.829670196416018912e-01,3.000000000000000000e+00
2.894684870953320655e+01,8.451945818100123020e+00,2.648263837759968808e+01,1.424247170868982693e+01,-2.275368654341225927e+00,-5.458135093115072944e-01,1.090136724739727558e+00,-1.741595829118317562e-01,3.000000000000000000e+00
2.785517438042583294e+01,1.200938725918127048e+01,2.465835264805161486e+01,1.744517769656052053e+01,-2.787031023270185592e+00,-6.565708317332838995e-01,1.021537637066670445e+00,-1.632002342116729010e-01,3.000000000000000000e+00
2.640221558172257232e+01,1.541123545555914198e+01,2.251420940379095725e+01,2.042178170891826738e+01,-3.262571477528048991e+00,-7.566597605339207000e-01,9.412317923497116601e-01,-1.503706210962839906e-01,3.000000000000000000e+00
2.461465565505569941e+01,1.861801092827831994e+01,2.008468806027745046e+01,2.313980488778499378e+01,-3.696801214434801253e+00,-8.447328971974725764e-01,8.512193793232341044e-01,-1.359902925064718771e-01,3.000000000000000000e+00
2.252384468980087817e+01,2.159569554425508286e+01,1.740766456316764987e+01,2.557301907107456884e+01,-4.085530038700437849e+00,-9.199042548984616152e-01,7.536163754952780458e-01,-1.203972957273961308e-01,3.000000000000000000e+00
2.016446429135000074e+01,2.431623558991840284e+01,1.452299964713885672e+01,2.770165135474795903e+01,-4.425599043150983292e+00,-9.817337072725921265e-01,6.505395218270045854e-01,-1.039298000130246535e-01,3.000000000000000000e+00
1.757327669100266121e+01,2.675762419290707683e+01,1.147129909100345202e+01,2.951220053875343297e+01,-4.714851284243066765e+00,-1.030180655865093886e+00,5.440126677432757241e-01,-8.691113432174517317e-02,3.000000000000000000e+00
1.478788179289242954e+01,2.890381180332608579e+01,8.292718347337395102e+00,3.099708935031112844e+01,-4.952076221466493955e+00,-1.065541772748331173e+00,4.358928448118177257e-01,-6.963797689212133935e-02,3.000000000000000000e+00
1.184576048428007944e+01,3.074426748579845636e+01,5.026121237432201738e+00,3.215403996622341509e+01,-5.136909951166754418e+00,-1.088377482162686150e+00,3.278267654876875214e-01,-5.237340550865477590e-02,3.000000000000000000e+00
8.783444296518247540e+00,3.227347319579029516e+01,1.708376370940825062e+00,3.298541144991729368e+01,-5.269729355888199684e+00,-1.099440293573778815e+00,2.212274100091247142e-01,-3.534315703844652379e-02,3.000000000000000000e+00
5.635874161469192067e+00,3.349032552768842663e+01,-1.626141970945917059e+00,3.349748768411652122e+01,-5.351538344928993496e+00,-1.099608639817649003e+00,1.172694297508917460e-01,-1.873489307371038748e-02,3.000000000000000000e+00
2.435947986048216496e+00,3.439749555509060741e+01,-4.945859540815487065e+00,3.369976458054691193e+01,-5.383853979395327727e+00,-1.089829858649874472e+00,1.689889101151470507e-02,-2.699756593321410436e-03,3.000000000000000000e+00
-7.857279669904924102e-01,3.500078831478233354e+01,-8.222108624160366475e+00,3.360427980861744146e+01,-5.368599390061464582e+00,-1.071074284573077628e+00,-7.914638484492178550e-02,1.264437850844985639e-02,3.000000000000000000e+00
-4.000969641007100286e+00,3.530856020435608400e+01,-1.142913152418730682e+01,3.322502322922768059e+01,-5.308009588631868780e+00,-1.044300602776359499e+00,-1.703120082529969714e-01,2.720894329039337881e-02,3.000000000000000000e+00
-7.184085877381030549e+00,3.533119833346026439e+01,-1.454403874495813831e+01,3.257741969414158945e+01,-5.204548840082416028e+00,-1.010430724433633243e+00,-2.562014865076400194e-01,4.093059431807970217e-02,3.000000000000000000e+00
-1.031183411169372377e+01,3.508065305731082617e+01,-1.754666614382964340e+01,3.167788734167270093e+01,-5.060840096246559838e+00,-9.703331392912297737e-01,-3.365497587546255054e-01,5.376698562996973935e-02,3.000000000000000000e+00
