# X,Y,Xs,Ys,Zs,Xv,Yv,Zv,shellnum
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
-2.342773412513610154e+01,-1.887096639437421786e+01,3.008275417736327029e+01,5.859546217124034229e-07,-6.498908367014166743e-08,-1.481390478102468933e-01,1.050834718015937863e+00,-1.165496134297583919e-01,3.000000000000000000e+00
-2.091545574714518096e+01,-2.095198083690921464e+01,2.943167555451891815e+01,3.177120262202908663e+00,-3.523790487991715903e-01,-2.821575205561345778e-01,1.043622343462100144e+00,-1.157496784335607654e-01,3.000000000000000000e+00
-1.811140564760063043e+01,-2.274015501818881191e+01,2.836967282055650941e+01,6.309486248952582699e+00,-6.997943355394993237e-01,-4.191724759458189120e-01,1.021063577300264535e+00,-1.132476527291013252e-01,3.000000000000000000e+00
-1.504065361870769024e+01,-2.419272408062647628e+01,2.688944326197389856e+01,9.348366782058555202e+00,-1.036841014070867706e+00,-5.579481802659596035e-01,9.816528404191687818e-01,-1.088765503380933752e-01,3.000000000000000000e+00
-1.173469514541721992e+01,-2.526588462150244396e+01,2.498803686093592091e+01,1.224021994967589144e+01,-1.357580672746963035e+00,-6.968352361203866696e-01,9.237454770687674177e-01,-1.024539600891066909e-01,3.000000000000000000e+00
-8.232745062752524490e+00,-2.591545254470617365e+01,2.266827643646065127e+01,1.492639632144041784e+01,-1.655508417582434610e+00,-8.336448819276633948e-01,8.456173871292039790e-01,-9.378865951961845582e-02,3.000000000000000000e+00
-4.583254884194685630e+00,-2.609794604832109499e+01,1.994061866379426107e+01,1.734303119140015070e+01,-1.923540920759027273e+00,-9.655027466480020637e-01,7.455765836598841068e-01,-8.269298788672248268e-02,3.000000000000000000e+00
-8.454831696995551704e-01,-2.577231395918884971e+01,1.682546122711513448e+01,1.942140326978439901e+01,-2.154056203653604840e+00,-1.088698463860091836e+00,6.221494045716713384e-01,-6.900349917567424884e-02,3.000000000000000000e+00
2.909044172873287426e+00,-2.490249182086475344e+01,1.335588350618808562e+01,2.108900270489975881e+01,-2.339012092706588497e+00,-1.198558204582616860e+00,4.743681216264756806e-01,-5.261286123411824944e-02,3.000000000000000000e+00
6.595533521401809374e+00,-2.346095866549187647e+01,9.580656807335579117e+00,2.227166042411750624e+01,-2.470182387740994301e+00,-1.289392491356134096e+00,3.021808344922362055e-01,-3.351531772041978913e-02,3.000000000000000000e+00
1.011582107352420401e+01,-2.143340101507670425e+01,5.567249897916854984e+00,2.289709432539880041e+01,-2.539550175244086105e+00,-1.354598830752988814e+00,1.069873636015190588e-01,-1.186612476333970267e-02,3.000000000000000000e+00
1.335998351420134256e+01,-1.882429610588038216e+01,1.404077023410543745e+00,2.290023507737014086e+01,-2.539898520632625889e+00,-1.387029231135086249e+00,-1.077525376028654058e-01,1.195099132944618670e-02,3.000000000000000000e+00
1.621029039658111159e+01,-1.566292426204734589e+01,-2.798808540116686672e+00,2.223034410216643764e+01,-2.465599934126568638e+00,-1.379722663910436964e+00,-3.359618895507301417e-01,3.726202387774071867e-02,3.000000000000000000e+00
1.854827418269595185e+01,-1.200858377472705030e+01,-6.911949162717977657e+00,2.085945806813294467e+01,-2.313552961768699401e+00,-1.327038955100407147e+00,-5.686802750837252063e-01,6.307315992687975714e-02,3.000000000000000000e+00
2.026478842364863553e+01,-7.953410955460169518e+00,-1.079254690784176063e+01,1.879084275692682837e+01,-2.084119816172632866e+00,-1.226060444732265164e+00,-7.943716747929103761e-01,8.810492271464834269e-02,3.000000000000000000e+00
2.127205514301545364e+01,-3.620863943112668348e+00,-1.429479685904760800e+01,1.606533077165614642e+01,-1.781829300989393960e+00,-1.077898663726232442e+00,-1.000028483075582786e+00,1.109146197046747551e-01,3.000000000000000000e+00
2.151529914390071596e+01,8.412789497299163477e-01,-1.728333979195920023e+01,1.276315578972035070e+01,-1.415580250569079324e+00,-8.883773401623893395e-01,-1.173008483394918366e+00,1.301000841955732013e-01,3.000000000000000000e+00
2.098091490738869425e+01,5.273122463440035546e+00,-1.964727746691423604e+01,8.999598786637594827e+00,-9.981586462863949460e-01,-6.676451938043714840e-01,-1.303155806546975048e+00,1.445349139002194416e-01,3.000000000000000000e+00
1.969859984307771228e+01,9.517638226723608597e+00,-2.131123334076339404e+01,4.914720134324336520e+00,-5.450987885634965835e-01,-4.286797224409525375e-01,-1.384488699226126052e+00,1.535556638225067383e-01,3.000000000000000000e+00
1.773674338121748306e+01,1.343502369651731954e+01,-2.224076909022188175e+01,6.593705480489173709e-01,-7.313175056412934971e-02,-1.851456289233440744e-01,-1.415864842054743278e+00,1.570356376517847985e-01,3.000000000000000000e+00
