# X,Y,Xs,Ys,Zs,Xv,Yv,Zv,shellnum
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
2.895455653100540161e+01,8.161234632511877862e+00,3.008275410653237714e+01,-2.843979665101414867e-06,3.647497134329213964e-07,6.810599285942298131e-02,1.262375235020290365e+00,-1.619037616422417669e-01,3.000000000000000000e+00
2.791765092694076955e+01,1.186717659762935639e+01,3.009013145685173640e+01,3.816995034799965936e+00,-4.895421243699713543e-01,-6.269572717788357563e-02,1.254112656628141309e+00,-1.608440588807793226e-01,3.000000000000000000e+00
2.651875105215233575e+01,1.541949899560393078e+01,2.970741456885838971e+01,7.584744428398215277e+00,-9.727683338409032210e-01,-1.889239394574631081e-01,1.230089683405146017e+00,-1.577630338236208629e-01,3.000000000000000000e+00
2.478721596147409656e+01,1.877875080972344790e+01,2.895215865958554602e+01,1.125768215870487410e+01,-1.443834636725724874e+00,-3.082196000971115235e-01,1.191824281281451015e+00,-1.528553705768211368e-01,3.000000000000000000e+00
2.275712600784550688e+01,2.191223852258082871e+01,2.784829644210778099e+01,1.479542582941475715e+01,-1.897561858334881446e+00,-4.187423370295453862e-01,1.141191988382240119e+00,-1.463616130524807157e-01,3.000000000000000000e+00
2.046549324097917122e+01,2.479437492713958591e+01,2.642451026987772167e+01,1.816358838968421807e+01,-2.329539746685506785e+00,-5.192002074930468503e-01,1.080254083300111523e+00,-1.385461269864569911e-01,3.000000000000000000e+00
1.795058501234008475e+01,2.740656922187647027e+01,2.471258879540996389e+01,2.133412430961746509e+01,-2.736171370642220602e+00,-6.088245122583005875e-01,1.011103545589026931e+00,-1.296773438668100686e-01,3.000000000000000000e+00
1.525051390828656395e+01,2.973671986479443774e+01,2.274593220028360463e+01,2.428522485278735132e+01,-3.114659688274645344e+00,-6.873048299504205261e-01,9.357440905836058587e-01,-1.200122467528835224e-01,3.000000000000000000e+00
1.240215701950685379e+01,3.177846040971176933e+01,2.055830739613562486e+01,2.700088890586253143e+01,-3.462952504350382821e+00,-7.547032247563156826e-01,8.560075356082059717e-01,-1.097857722207661590e-01,3.000000000000000000e+00
9.440325809705965909e+00,3.353033771981018418e+01,1.818282608107152498e+01,2.947036181689320244e+01,-3.779670499505806358e+00,-8.113649698546276934e-01,7.735048825251771287e-01,-9.920453653976632480e-02,3.000000000000000000e+00
6.397295026880067681e+00,3.499490596453451730e+01,1.565124552605358232e+01,3.168739721954213096e+01,-4.064012556784135199e+00,-8.578328520436416804e-01,6.896086084865973298e-01,-8.844456440327544411e-02,3.000000000000000000e+00
3.302506757684174676e+00,3.617790877240314984e+01,1.299346185203495097e+01,3.364955588870400049e+01,-4.315665837570443308e+00,-8.947747682176104833e-01,6.054545353369971128e-01,-7.765152868579509871e-02,3.000000000000000000e+00
1.825151303745671527e-01,3.708751507739238207e+01,1.023724949727136746e+01,3.535749110031490972e+01,-4.534714126644808552e+00,-9.229246048902227662e-01,5.219590942606228134e-01,-6.694296469053748200e-02,3.000000000000000000e+00
-2.939007444628069177e+00,3.773368619876318064e+01,7.408095517098604255e+00,3.681434271764775445e+01,-4.721560121763669571e+00,-9.430381624633960014e-01,4.398423134143639168e-01,-5.641121838869625482e-02,3.000000000000000000e+00
-6.041086073076040286e+00,3.812762207283532234e+01,4.529226644066494778e+00,3.802515895482390107e+01,-4.876851272934874082e+00,-9.558608073398394689e-01,3.596562877536297886e-01,-4.612709776793208483e-02,3.000000000000000000e+00
-9.105286140436378517e+00,3.828133348447354223e+01,1.621644576975400653e+00,3.899644568540780654e+01,-5.001421979767696868e+00,-9.621062950428864724e-01,2.818115061976073643e-01,-3.614324937761091705e-02,3.000000000000000000e+00
-1.211548448980477133e+01,3.820729272095825735e+01,-1.295748553711202788e+00,3.973577135617031075e+01,-5.096242920367976659e+00,-9.624433502572387056e-01,2.066025305125315514e-01,-2.649745172975231586e-02,3.000000000000000000e+00
-1.505764010311324874e+01,3.791816637057111450e+01,-4.206001957098623123e+00,4.025145018887747028e+01,-5.162380420929154390e+00,-9.574884437828411476e-01,1.342306608808176704e-01,-1.721552223256277506e-02,3.000000000000000000e+00
-1.791955158633730250e+01,3.742661755561496761e+01,-7.093936414915411603e+00,4.055228811865265470e+01,-5.200963871494455049e+00,-9.478030017683108932e-01,6.482387232595313020e-02,-8.313874102274760453e-03,3.000000000000000000e+00
-2.069066414891156924e+01,3.674515840787633181e+01,-9.945998522169579914e+00,4.064739001598893964e+01,-5.213161001548113127e+00,-9.338935323931243371e-01,-1.547289028471343642e-03,1.984448895286476666e-04,3.000000000000000000e+00
