# X,Y,Xs,Ys,Zs,Xv,Yv,Zv,shellnum,theta,phi
-2.928815906093845101e+01,1.501645473209218595e+00,2.913717181662176969e+01,-3.328125423522574344e+00,2.355117427688124820e-06,6.192822877645197677e-01,4.873936700066684224e+00,3.758299999997413154e-01,1.000000000000000000e+00,1.004038059665915084e+00,4.704120032100931326e+00
-2.928848707119222894e+01,1.496505837621767698e+00,2.913781851828147396e+01,-3.323031218777235729e+00,3.951650896557579173e-04,6.182111559848363358e-01,4.874058952601029837e+00,3.758299926930724344e-01,1.000000000000000000e+00,1.004038059665915084e+00,4.704120032100931326e+00
-2.928881851495657784e+01,1.491294339128705237e+00,2.913847311169778465e+01,-3.317865714169644598e+00,7.934628682043365355e-04,6.171250427585802667e-01,4.874182721046097733e+00,3.758299705402547430e-01,1.000000000000000000e+00,1.004038059665915084e+00,4.704120032100931326e+00
-2.928914880246529506e+01,1.486082770098865913e+00,2.913912655551846242e+01,-3.312700066972906754e+00,1.191761503963897906e-03,6.160389100002757745e-01,4.874306296394919080e+00,3.758299335411890429e-01,1.000000000000000000e+00,1.004038059665915084e+00,4.704120032100931326e+00
-2.928947340744712591e+01,1.480942926773744395e+00,2.913976987152053155e+01,-3.307605442289495379e+00,1.584574000814048533e-03,6.149677206968636733e-01,4.874427980244265157e+00,3.758298825110457653e-01,1.000000000000000000e+00,1.004038059665915084e+00,4.704120032100931326e+00
-2.928980139832691876e+01,1.475731218372286380e+00,2.914042103189525079e+01,-3.302439512602560079e+00,1.982874283379093550e-03,6.138815492207667646e-01,4.874551172055767267e+00,3.758298160243025432e-01,1.000000000000000000e+00,1.004038059665915084e+00,4.704120032100931326e+00
-2.929012823290458911e+01,1.470519440170153791e+00,2.914107104258220104e+01,-3.297273441056104204e+00,2.381175366898524715e-03,6.127953582905556473e-01,4.874674170766049919e+00,3.758297346916099624e-01,1.000000000000000000e+00,1.004038059665915084e+00,4.704120032100931326e+00
-2.929045391116469688e+01,1.465307592413625626e+00,2.914171990355066910e+01,-3.292107227894246257e+00,2.779477232550911503e-03,6.117091479322811498e-01,4.874796976373454882e+00,3.758296385130682760e-01,1.000000000000000000e+00,1.004038059665915084e+00,4.704120032100931326e+00
-2.929077397033446317e+01,1.460167475163691941e+00,2.914235869971377824e+01,-3.287012045996142717e+00,3.172292841268645192e-03,6.106378821997502371e-01,4.874917901078851479e+00,3.758295291190962284e-01,1.000000000000000000e+00,1.004038059665915084e+00,4.704120032100931326e+00
-2.929109735184323426e+01,1.454955489987596939e+00,2.914300527699282739e+01,-3.281845552279020417e+00,3.570596204544349006e-03,6.095516333303780954e-01,4.875040323135754861e+00,3.758294034536696082e-01,1.000000000000000000e+00,1.004038059665915084e+00,4.704120032100931326e+00
-2.929141957698860210e+01,1.449743435993247509e+00,2.914365070446191197e+01,-3.276678917676202119e+00,3.968900293695967751e-03,6.084653651108719030e-01,4.875162552084812084e+00,3.758292629426926990e-01,1.000000000000000000e+00,1.004038059665915084e+00,4.704120032100931326e+00
-2.929174064575533620e+01,1.444531313426893115e+00,2.914429498209052838e+01,-3.271512142431791226e+00,4.367205089905124016e-03,6.073790775672707198e-01,4.875284587924369362e+00,3.758291075862659203e-01,1.000000000000000000e+00,1.004038059665915084e+00,4.704120032100931326e+00
-2.929205615887245173e+01,1.439390926115971192e+00,2.914492925793449629e+01,-3.266416407149042023e+00,4.760023515211153633e-03,6.063077358147259677e-01,4.875404753459724461e+00,3.758289398300335704e-01,1.000000000000000000e+00,1.004038059665915084e+00,4.704120032100931326e+00
-2.929237493076716348e+01,1.434178668082205066e+00,2.914557125163195650e+01,-3.261249353284509933e+00,5.158329659860350080e-03,6.052214099667081459e-01,4.875526405735598701e+00,3.758287549875142797e-01,1.000000000000000000e+00,1.004038059665915084e+00,4.704120032100931326e+00
-2.929269254623804741e+01,1.428966342212912188e+00,2.914621209539808433e+01,-3.256082159508467022e+00,5.556636455286909082e-03,6.041350648725819505e-01,4.875647864896998307e+00,3.758285552998441581e-01,1.000000000000000000e+00,1.004038059665915084e+00,4.704120032100931326e+00
-2.929300465358783256e+01,1.423825755120248449e+00,2.914684298459568979e+01,-3.250986012174021944e+00,5.949456797210803116e-03,6.030636664385334855e-01,4.875767461693660820e+00,3.758283438233683826e-01,1.000000000000000000e+00,1.004038059665915084e+00,4.704120032100931326e+00
-2.929331997209743221e+01,1.418613295245577666e+00,2.914748154425073068e+01,-3.245818541227222020e+00,6.347764829353480520e-03,6.019772831947175495e-01,4.875888537281519497e+00,3.758281146501998293e-01,1.000000000000000000e+00,1.004038059665915084e+00,4.704120032100931326e+00
-2.929363413413851092e+01,1.413400768271545704e+00,2.914811895388410079e+01,-3.240650931098711496e+00,6.746073456019074932e-03,6.008908807827045839e-01,4.876009419749940399e+00,3.758278706321794282e-01,1.000000000000000000e+00,1.004038059665915084e+00,4.704120032100931326e+00
-2.929394713969621122e+01,1.408188174444530816e+00,2.914875521346565179e+01,-3.235483182032746541e+00,7.144382658380896145e-03,5.998044592285527443e-01,4.876130109097260856e+00,3.758276117694070995e-01,1.000000000000000000e+00,1.004038059665915084e+00,4.704120032100931326e+00
-2.929425470058079739e+01,1.403047324048677158e+00,2.914938158151250391e+01,-3.230386488012892965e+00,7.537205300483976189e-03,5.987329854897881498e-01,4.876248946678294338e+00,3.758273419334162146e-01,1.000000000000000000e+00,1.004038059665915084e+00,4.704120032100931326e+00
-2.929456540905955464e+01,1.397834598168595566e+00,2.915001555674424338e+01,-3.225218463711659211e+00,7.935515590378583450e-03,5.976465259925994866e-01,4.876369252438904844e+00,3.758270535859387640e-01,1.000000000000000000e+00,1.004038059665915084e+00,4.704120032100931326e+00
-2.929487496101089050e+01,1.392621806171734811e+00,2.915064838183447549e+01,-3.220050301202850296e+00,8.333826399714597266e-03,5.965600474311782975e-01,4.876489365073453541e+00,3.758267503940084797e-01,1.000000000000000000e+00,1.004038059665915084e+00,4.704120032100931326e+00
-2.929518335642012516e+01,1.387408948305252521e+00,2.915128005675318335e+01,-3.214882000731508871e+00,8.732137709606624387e-03,5.954735498317416109e-01,4.876609284580265324e+00,3.758264323577260035e-01,1.000000000000000000e+00,1.004038059665915084e+00,4.704120032100931326e+00
-2.929548637060837279e+01,1.382267838469689147e+00,2.915190190317854757e+01,-3.209784763856541545e+00,9.124962356672691732e-03,5.944020011971051787e-01,4.876727362919625719e+00,3.758261041637899758e-01,1.000000000000000000e+00,1.004038059665915084e+00,4.704120032100931326e+00
-2.929579246882277843e+01,1.377054850501740813e+00,2.915253129351053474e+01,-3.204616190084823568e+00,9.523274604975207058e-03,5.933154658611018428e-01,4.876846898826579846e+00,3.758257566435954100e-01,1.000000000000000000e+00,1.004038059665915084e+00,4.704120032100931326e+00
-2.929609741045167937e+01,1.371841797400454421e+00,2.915315953358193113e+01,-3.199447479080571810e+00,9.921587297575404363e-03,5.922289115649930213e-01,4.876966241600833918e+00,3.758253942793478020e-01,1.000000000000000000e+00,1.004038059665915084e+00,4.704120032100931326e+00
-2.929639701839651522e+01,1.366700495740788224e+00,2.915377799239136181e+01,-3.194349838043198275e+00,1.031441325320023306e-02,5.911573070910440819e-01,4.877083751147841539e+00,3.758250223684016511e-01,1.000000000000000000e+00,1.004038059665915084e+00,4.704120032100931326e+00
-2.929669966274487436e+01,1.361487314000508153e+00,2.915440394769963106e+01,-3.189180855188592290e+00,1.071272677246741523e-02,5.900707152131166033e-01,4.877202710312385392e+00,3.758246305208364224e-01,1.000000000000000000e+00,1.004038059665915084e+00,4.704120032100931326e+00
-2.929700115046482978e+01,1.356274067863243449e+00,2.915502875265874039e+01,-3.184011735831554279e+00,1.111104067977054799e-02,5.889841044529990910e-01,4.877321476339266049e+00,3.758242238295174120e-01,1.000000000000000000e+00,1.004038059665915084e+00,4.704120032100931326e+00
-2.929730148154213154e+01,1.351060757575278437e+00,2.915565240723917739e+01,-3.178842480216283128e+00,1.150935495629244742e-02,5.878974748367185033e-01,4.877440049226831498e+00,3.758238022945446510e-01,1.000000000000000000e+00,1.004038059665915084e+00,4.704120032100931326e+00
-2.929759654239453326e+01,1.345919203234410721e+00,2.915626634361188607e+01,-3.173744303024768953e+00,1.190218240048132592e-02,5.868257961820187996e-01,4.877556799486623795e+00,3.758233720284004376e-01,1.000000000000000000e+00,1.004038059665915084e+00,4.704120032100931326e+00
-2.929789457607837377e+01,1.340705766260053888e+00,2.915688771319517159e+01,-3.168574777495217987e+00,1.230049735448325576e-02,5.857391291905402753e-01,4.877674988751317997e+00,3.758229210109038654e-01,1.000000000000000000e+00,1.004038059665915084e+00,4.704120032100931326e+00
-2.929819145307729755e+01,1.335492265871386364e+00,2.915750793231184801e+01,-3.163405116437610687e+00,1.269881262144191558e-02,5.846524434208092424e-01,4.877792984871734738e+00,3.758224551500530808e-01,1.000000000000000000e+00,1.004038059665915084e+00,4.704120032100931326e+00
-2.929848717337728914e+01,1.330278702314704686e+00,2.915812700093261967e+01,-3.158235320096172583e+00,1.309712818254013533e-02,5.835657388988512162e-01,4.877910787846222895e+00,3.758219744459482814e-01,1.000000000000000000e+00,1.004038059665915084e+00,4.704120032100931326e+00
-2.929877768691547146e+01,1.325136899157433490e+00,2.915873641440713016e+01,-3.153136610582711441e+00,1.348995682001299934e-02,5.824939864723377436e-01,4.878026778792762919e+00,3.758214858261771929e-01,1.000000000000000000e+00,1.004038059665915084e+00,4.704120032100931326e+00
-2.929907110971080542e+01,1.319923210867056884e+00,2.915935319779845258e+01,-3.147966546263270438e+00,1.388827290940376769e-02,5.814072447817895117e-01,4.878144198131223241e+00,3.758209756403423363e-01,1.000000000000000000e+00,1.004038059665915084e+00,4.704120032100931326e+00
-2.929936337576559424e+01,1.314709460145091491e+00,2.915996883060659073e+01,-3.142796347390252709e+00,1.428658923667190661e-02,5.803204844169200793e-01,4.878261424318796280e+00,3.758204506115530030e-01,1.000000000000000000e+00,1.004038059665915084e+00,4.704120032100931326e+00
-2.929965048260365279e+01,1.309567473122168924e+00,2.916057485551487716e+01,-3.137697241605694298e+00,1.467941857465822342e-02,5.792486769930802470e-01,4.878376846419381963e+00,3.758199182780074254e-01,1.000000000000000000e+00,1.004038059665915084e+00,4.704120032100931326e+00
-2.929994045107162037e+01,1.304353599129240759e+00,2.916118820292066971e+01,-3.132526776205176500e+00,1.507773531846950954e-02,5.781618796143552785e-01,4.878493688961079044e+00,3.758193637680828925e-01,1.000000000000000000e+00,1.004038059665915084e+00,4.704120032100931326e+00
-2.930022926275791306e+01,1.299139663441388537e+00,2.916180039965646387e+01,-3.127356176981602953e+00,1.547605224387964273e-02,5.770750636392554256e-01,4.878610338346926589e+00,3.758187944155034210e-01,1.000000000000000000e+00,1.004038059665915084e+00,4.704120032100931326e+00
-2.930051691764888488e+01,1.293925666304950317e+00,2.916241144569331922e+01,-3.122185444179264024e+00,1.587436933206967660e-02,5.759882290938079796e-01,4.878726794575271697e+00,3.758182102203692643e-01,1.000000000000000000e+00,1.004038059665915084e+00,4.704120032100931326e+00
-2.930079947679305974e+01,1.288783437225038409e+00,2.916301294690451229e+01,-3.117085812775662212e+00,1.626719934693623970e-02,5.749163486131525502e-01,4.878841457317098396e+00,3.758176195359457794e-01,1.000000000000000000e+00,1.004038059665915084e+00,4.704120032100931326e+00
