# X,Y,Xs,Ys,Zs,Xv,Yv,Zv,shellnum,theta,phi
-7.530308468474483652e-01,2.931695927437520766e+01,2.913716658729930131e+01,-3.328164631692281716e+00,-4.298475255667955075e-07,8.449818964407606048e-01,5.429715566478488853e+00,2.693249999999863808e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-7.588353661566913377e-01,2.931704532977575539e+01,2.913805761424505647e+01,-3.322435307041609942e+00,2.837531436639395555e-04,8.439005341025850315e-01,5.429838975841969173e+00,2.693249947426250568e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-7.646399023908556636e-01,2.931713023782282335e+01,2.913894750731455474e+01,-3.316705806249131250e+00,5.679384072171805853e-04,8.428191560955989869e-01,5.429962170594266446e+00,2.693249789388054705e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-7.704444553222403735e-01,2.931721399851307908e+01,2.913983626647288716e+01,-3.310976129539602297e+00,8.521259319860807757e-04,8.417377624626752874e-01,5.430085150735710187e+00,2.693249525887823070e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-7.762490247239648422e-01,2.931729661184325764e+01,2.914072389168532595e+01,-3.305246277136977717e+00,1.136315706862706110e-03,8.406563532465332056e-01,5.430207916266662771e+00,2.693249156928110288e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-7.820536103691086982e-01,2.931737807781012251e+01,2.914161038291716466e+01,-3.299516249265256995e+00,1.420507720737110291e-03,8.395749284898963438e-01,5.430330467187485688e+00,2.693248682511470427e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-7.878582120299691960e-01,2.931745839641047624e+01,2.914249574013361865e+01,-3.293786046149218105e+00,1.704701962460988818e-03,8.384934882356341879e-01,5.430452803498536873e+00,2.693248102640464769e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-7.936628294796507221e-01,2.931753756764118535e+01,2.914337996330009872e+01,-3.288055668012848543e+00,1.988898420925491739e-03,8.374120325264633458e-01,5.430574925200203573e+00,2.693247417317659598e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-7.994674624912568861e-01,2.931761559149915186e+01,2.914426305238202985e+01,-3.282325115080142464e+00,2.273097085021685837e-03,8.363305614050989822e-01,5.430696832292873921e+00,2.693246626545621192e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-8.052721108370703984e-01,2.931769246798131334e+01,2.914514500734476599e+01,-3.276594387575912037e+00,2.557297943600378431e-03,8.352490749144082516e-01,5.430818524776930722e+00,2.693245730326924159e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-8.110767742902065258e-01,2.931776819708467130e+01,2.914602582815384579e+01,-3.270863485724151865e+00,2.841500985553073455e-03,8.341675730971008784e-01,5.430940002652781651e+00,2.693244728664144771e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-8.169693630035715914e-01,2.931784389950605174e+01,2.914691882866949513e+01,-3.265045612832544464e+00,3.130010426690262026e-03,8.330696765977674279e-01,5.431063100770196606e+00,2.693243603982552470e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-8.227740562099806754e-01,2.931791731646609378e+01,2.914779736389011688e+01,-3.259314360326683424e+00,3.414217834666090357e-03,8.319881440250229687e-01,5.431184146180715544e+00,2.693242389842531170e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-8.285787638387293041e-01,2.931798958603852867e+01,2.914867476485326847e+01,-3.253582934149590766e+00,3.698427392478192965e-03,8.309065962545961748e-01,5.431304976984295152e+00,2.693241070266222392e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-8.343834856626702878e-01,2.931806070822052490e+01,2.914955103152460936e+01,-3.247851334525544864e+00,3.982639089005021726e-03,8.298250333292392922e-01,5.431425593181374190e+00,2.693239645256217951e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-8.401882214548641592e-01,2.931813068300930780e+01,2.915042616386989494e+01,-3.242119561678628692e+00,4.266852913135117664e-03,8.287434552916652652e-01,5.431545994772401187e+00,2.693238114815115769e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-8.459929709876283788e-01,2.931819951040212757e+01,2.915130016185478823e+01,-3.236387615833660192e+00,4.551068853720599550e-03,8.276618621847229296e-01,5.431666181757818457e+00,2.693236478945516543e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-8.517977340340616710e-01,2.931826719039629481e+01,2.915217302544512989e+01,-3.230655497214696137e+00,4.835286899651791703e-03,8.265802540511151264e-01,5.431786154138097622e+00,2.693234737650026522e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-8.576025103672357819e-01,2.931833372298916629e+01,2.915304475460679612e+01,-3.224923206045825275e+00,5.119507039817609850e-03,8.254986309335470285e-01,5.431905911913712082e+00,2.693232890931253620e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-8.634072997594407495e-01,2.931839910817812722e+01,2.915391534930559203e+01,-3.219190742551913509e+00,5.403729263068673960e-03,8.244169928748686926e-01,5.432025455085131682e+00,2.693230938791812967e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-8.692121019837734108e-01,2.931846334596062675e+01,2.915478480950748263e+01,-3.213458106957037153e+00,5.687953558295016920e-03,8.233353399177774090e-01,5.432144783652846698e+00,2.693228881234320249e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-8.750169168133435926e-01,2.931852643633415312e+01,2.915565313517849333e+01,-3.207725299485265413e+00,5.972179914387282240e-03,8.222536721049678032e-01,5.432263897617362503e+00,2.693226718261397812e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-8.808217440204002546e-01,2.931858837929623007e+01,2.915652032628454648e+01,-3.201992320361524591e+00,6.256408320193876382e-03,8.211719894792921526e-01,5.432382796979170259e+00,2.693224449875671334e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-8.866265833780521133e-01,2.931864917484443467e+01,2.915738638279174921e+01,-3.196259169809896772e+00,6.540638764605276323e-03,8.200902920834414189e-01,5.432501481738789550e+00,2.693222076079770377e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-8.924314346593942293e-01,2.931870882297639014e+01,2.915825130466624415e+01,-3.190525848054485358e+00,6.824871236511216577e-03,8.190085799601076744e-01,5.432619951896747068e+00,2.693219596876327837e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-8.982362976367134211e-01,2.931876732368976235e+01,2.915911509187410999e+01,-3.184792355320197110e+00,7.109105724761796696e-03,8.179268531521318719e-01,5.432738207453565948e+00,2.693217012267983268e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-9.040411720830778819e-01,2.931882467698225980e+01,2.915997774438157464e+01,-3.179058691831174954e+00,7.393342218245321784e-03,8.168451117022078600e-01,5.432856248409782651e+00,2.693214322257376225e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-9.098460577715812292e-01,2.931888088285164073e+01,2.916083926215491928e+01,-3.173324857811540500e+00,7.677580705851297371e-03,8.157633556530229368e-01,5.432974074765954953e+00,2.693211526847153481e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-9.156509544745351503e-01,2.931893594129569891e+01,2.916169964516034696e+01,-3.167590853486194735e+00,7.961821176430877722e-03,8.146815850474090626e-01,5.433091686522627306e+00,2.693208626039964582e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-9.214558619650061733e-01,2.931898985231228849e+01,2.916255889336422769e+01,-3.161856679079300569e+00,8.246063618872111201e-03,8.135997999280555337e-01,5.433209083680368146e+00,2.693205619838464071e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-9.272607800160610481e-01,2.931904261589929206e+01,2.916341700673296700e+01,-3.156122334815025798e+00,8.530308022063025353e-03,8.125180003376503146e-01,5.433326266239755675e+00,2.693202508245309268e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-9.330657084000099077e-01,2.931909423205465259e+01,2.916427398523291359e+01,-3.150387820918292725e+00,8.814554374854510765e-03,8.114361863190207025e-01,5.433443234201361882e+00,2.693199291263163597e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-9.388706468899441493e-01,2.931914470077634149e+01,2.916512982883056182e+01,-3.144653137613256710e+00,9.098802666135684392e-03,8.103543579148462239e-01,5.433559987565776517e+00,2.693195968894689374e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-9.446755952589293015e-01,2.931919402206238701e+01,2.916598453749245223e+01,-3.138918285124105978e+00,9.383052884794317039e-03,8.092725151678111795e-01,5.433676526333609758e+00,2.693192541142561125e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-9.504805532792480749e-01,2.931924219591086356e+01,2.916683811118506853e+01,-3.133183263675808128e+00,9.667305019679814371e-03,8.081906581207424223e-01,5.433792850505449579e+00,2.693189008009450047e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-9.562855207239909783e-01,2.931928922231987400e+01,2.916769054987502585e+01,-3.127448073492538061e+00,9.951559059681071295e-03,8.071087868163159262e-01,5.433908960081923922e+00,2.693185369498035664e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-9.620904973662482984e-01,2.931933510128759224e+01,2.916854185352902107e+01,-3.121712714798480448e+00,1.023581499368691333e-02,8.060269012972057778e-01,5.434024855063655401e+00,2.693181625610999719e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-9.678954829783019687e-01,2.931937983281221349e+01,2.916939202211364801e+01,-3.115977187818619765e+00,1.052007281054651022e-02,8.049450016062353885e-01,5.434140535451271070e+00,2.693177776351028951e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-9.737004773332150753e-01,2.931942341689198983e+01,2.917024105559568170e+01,-3.110241492777178873e+00,1.080433249914726501e-02,8.038630877860800661e-01,5.434256001245410417e+00,2.693173821720812322e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-9.795054802038160036e-01,2.931946585352521595e+01,2.917108895394188650e+01,-3.104505629898617336e+00,1.108859404836499973e-02,8.027811598794585279e-01,5.434371252446726253e+00,2.693169761723044897e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-9.853104913631940409e-01,2.931950714271022918e+01,2.917193571711912270e+01,-3.098769599407142472e+00,1.137285744708826929e-02,8.016992179290386433e-01,5.434486289055879382e+00,2.693165596360426184e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-9.911155105836291224e-01,2.931954728444541658e+01,2.917278134509417242e+01,-3.093033401527768511e+00,1.165712268416593117e-02,8.006172619776376065e-01,5.434601111073525281e+00,2.693161325635656800e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-9.969205376381834460e-01,2.931958627872920786e+01,2.917362583783397767e+01,-3.087297036484744961e+00,1.194138974848509699e-02,7.995352920679255071e-01,5.434715718500343407e+00,2.693156949551444579e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-1.002725572299945078e+00,2.931962412556006825e+01,2.917446919530552307e+01,-3.081560504502296016e+00,1.222565862893409960e-02,7.984533082425656625e-01,5.434830111337021208e+00,2.693152468110499576e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-1.008530614341219156e+00,2.931966082493653047e+01,2.917531141747574353e+01,-3.075823805805433242e+00,1.250992931436284428e-02,7.973713105443663851e-01,5.434944289584241695e+00,2.693147881315535730e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-1.014335663535067100e+00,2.931969637685714147e+01,2.917615250431169827e+01,-3.070086940618420357e+00,1.279420179365826221e-02,7.962892990159925466e-01,5.435058253242707416e+00,2.693143189169272533e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-1.020140719654549999e+00,2.931973078132052635e+01,2.917699245578051404e+01,-3.064349909165533514e+00,1.307847605570717359e-02,7.952072737001080194e-01,5.435172002313128026e+00,2.693138391674431142e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-1.025945782471972212e+00,2.931976403832532796e+01,2.917783127184924297e+01,-3.058612711671798934e+00,1.336275208935928244e-02,7.941252346395165640e-01,5.435285536796217620e+00,2.693133488833740485e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-1.031750851760420362e+00,2.931979614787024957e+01,2.917866895248509707e+01,-3.052875348361475893e+00,1.364702988350258855e-02,7.930431818768739483e-01,5.435398856692699177e+00,2.693128480649929490e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-1.037555927292954872e+00,2.931982710995403707e+01,2.917950549765533097e+01,-3.047137819458860086e+00,1.393130942702369007e-02,7.919611154548398257e-01,5.435511962003317876e+00,2.693123367125733747e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-1.043361008841853010e+00,2.931985692457546833e+01,2.918034090732712116e+01,-3.041400125189021697e+00,1.421559070877083386e-02,7.908790354162170688e-01,5.435624852728797585e+00,2.693118148263891065e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-1.049166096180200736e+00,2.931988559173338516e+01,2.918117518146781819e+01,-3.035662265776241764e+00,1.449987371763176991e-02,7.897969418036580036e-01,5.435737528869899471e+00,2.693112824067145361e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-1.054971189081096883e+00,2.931991311142666490e+01,2.918200832004481882e+01,-3.029924241444794664e+00,1.478415844249485189e-02,7.887148346598095161e-01,5.435849990427383815e+00,2.693107394538242771e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-1.060776287316779198e+00,2.931993948365422753e+01,2.918284032302542030e+01,-3.024186052419810089e+00,1.506844487220618950e-02,7.876327140274784755e-01,5.435962237402011787e+00,2.693101859679934984e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-1.066581390660345852e+00,2.931996470841504276e+01,2.918367119037711532e+01,-3.018447698925574407e+00,1.535273299565399069e-02,7.865505799493087702e-01,5.436074269794559655e+00,2.693096219494975907e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-1.072386498884881689e+00,2.931998878570812295e+01,2.918450092206741431e+01,-3.012709181186393970e+00,1.563702280172572789e-02,7.854684324679460650e-01,5.436186087605819672e+00,2.693090473986123889e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-1.078279528644964902e+00,2.932001205397780197e+01,2.918534205819335270e+01,-3.006883587401142588e+00,1.592561980877673505e-02,7.843698824935638747e-01,5.436299379387508957e+00,2.693084533737329367e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-1.084084646014339626e+00,2.932003381895451000e+01,2.918616950126287435e+01,-3.001144739367727965e+00,1.620991297173828699e-02,7.832877081326858892e-01,5.436410764788815797e+00,2.693078575993990698e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-1.089889767579662383e+00,2.932005443646078291e+01,2.918699580857323284e+01,-2.995405727766551784e+00,1.649420778377650582e-02,7.822055204973437093e-01,5.436521935611249745e+00,2.693072512935103524e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-1.095694893113235091e+00,2.932007390649580358e+01,2.918782098009200965e+01,-2.989666552822717538e+00,1.677850423374031841e-02,7.811233196303225546e-01,5.436632891855617267e+00,2.693066344563442294e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-1.101500022388115951e+00,2.932009222905881884e+01,2.918864501578696036e+01,-2.983927214760589308e+00,1.706280231051562901e-02,7.800411055742648703e-01,5.436743633522752361e+00,2.693060070881786450e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-1.107305155177362277e+00,2.932010940414910749e+01,2.918946791562585474e+01,-2.978187713804538284e+00,1.734710200298822391e-02,7.789588783718117693e-01,5.436854160613489917e+00,2.693053691892919321e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-1.113110291253275985e+00,2.932012543176600161e+01,2.919028967957643061e+01,-2.972448050179687939e+00,1.763140330000686345e-02,7.778766380657439194e-01,5.436964473128669262e+00,2.693047207599628678e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-1.118915430388940591e+00,2.932014031190886882e+01,2.919111030760655368e+01,-2.966708224110395253e+00,1.791570619045851354e-02,7.767943846986936629e-01,5.437074571069143936e+00,2.693040618004704512e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-1.124720572357413850e+00,2.932015404457713004e+01,2.919192979968414647e+01,-2.960968235821050065e+00,1.820001066322882166e-02,7.757121183132982267e-01,5.437184454435779024e+00,2.693033923110942363e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-1.130525716930970370e+00,2.932016662977024524e+01,2.919274815577706761e+01,-2.955228085536819371e+00,1.848431670716503550e-02,7.746298389523377237e-01,5.437294123229435172e+00,2.693027122921142769e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-1.136330863882693887e+00,2.932017806748772060e+01,2.919356537585331779e+01,-2.949487773482081465e+00,1.876862431115396829e-02,7.735475466584404991e-01,5.437403577450989900e+00,2.693020217438107378e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-1.142136012985407012e+00,2.932018835772911558e+01,2.919438145988092614e+01,-2.943747299881476209e+00,1.905293346406958244e-02,7.724652414742826378e-01,5.437512817101334939e+00,2.693013206664645054e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-1.147941164012166171e+00,2.932019750049402163e+01,2.919519640782798575e+01,-2.938006664959417424e+00,1.933724415479723402e-02,7.713829234424941506e-01,5.437621842181368237e+00,2.693006090603566882e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-1.153746316735247079e+00,2.932020549578208346e+01,2.919601021966252574e+01,-2.932265868941100528e+00,1.962155637218399723e-02,7.703005926058489328e-01,5.437730652691975308e+00,2.692998869257687278e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-1.159551470927731920e+00,2.932021234359298489e+01,2.919682289535273867e+01,-2.926524912050925575e+00,1.990587010511638694e-02,7.692182490069700007e-01,5.437839248634081635e+00,2.692991542629827317e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-1.165356626362703762e+00,2.932021804392645947e+01,2.919763443486685262e+01,-2.920783794513300613e+00,2.019018534248089025e-02,7.681358926884777061e-01,5.437947630008602928e+00,2.692984110722808633e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-1.171161782812437657e+00,2.932022259678228693e+01,2.919844483817303882e+01,-2.915042516553440599e+00,2.047450207312438708e-02,7.670535236931420586e-01,5.438055796816466447e+00,2.692976573539460072e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-1.176966940049990029e+00,2.932022600216028607e+01,2.919925410523961062e+01,-2.909301078395789109e+00,2.075882028593194206e-02,7.659711420635850754e-01,5.438163749058604779e+00,2.692968931082613260e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-1.182772097848443948e+00,2.932022826006032190e+01,2.920006223603493467e+01,-2.903559480264773729e+00,2.104313996978989659e-02,7.648887478424235553e-01,5.438271486735972715e+00,2.692961183355103150e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-1.188577255980099556e+00,2.932022937048231270e+01,2.920086923052732431e+01,-2.897817722385601868e+00,2.132746111354615753e-02,7.638063410724168500e-01,5.438379009849510837e+00,2.692953330359769692e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
-1.194382414218014166e+00,2.932022933342620874e+01,2.920167508868521367e+01,-2.892075804982735754e+00,2.161178370608569932e-02,7.627239217961833129e-01,5.438486318400184594e+00,2.692945372099455059e-01,0.000000000000000000e+00,6.927384501599773703e-01,6.127079818788466525e+00
