# X,Y,Xs,Ys,Zs,Xv,Yv,Zv,shellnum,theta,phi
-4.730936669057446586e+00,-2.894251973946420620e+01,2.913716796952558852e+01,-3.328160655911858168e+00,-1.904016769804783848e-07,-3.929416376496591007e-02,5.481556364857520514e+00,2.225299999999977574e-01,1.000000000000000000e+00,1.247282563944930089e+00,3.115841880294162536e+00
-4.725120224941421476e+00,-2.894275909594292173e+01,2.913712569843745115e+01,-3.322344233177776829e+00,2.359312032721994079e-04,-4.038161759586061939e-02,5.481680469612605577e+00,2.225299956007971425e-01,1.000000000000000000e+00,1.247282563944930089e+00,3.115841880294162536e+00
-4.719303732838667997e+00,-2.894299730052111386e+01,2.913708227448838528e+01,-3.316527818008403905e+00,4.720471506266532558e-04,-4.146912185541120482e-02,5.481804363215108999e+00,2.225299823885618922e-01,1.000000000000000000e+00,1.247282563944930089e+00,3.115841880294162536e+00
-4.713487192981299145e+00,-2.894323435318926130e+01,2.913703769768011753e+01,-3.310711410635847951e+00,7.081574309638627440e-04,-4.255667650447940431e-02,5.481928045644999692e+00,2.225299603626599287e-01,1.000000000000000000e+00,1.247282563944930089e+00,3.115841880294162536e+00
-4.707845313442593493e+00,-2.894346318519767181e+01,2.913699335834528981e+01,-3.305069712676308669e+00,9.371704743755537859e-04,-4.361161344228958042e-02,5.482047811373986335e+00,2.225299305771799574e-01,1.000000000000000000e+00,1.247282563944930089e+00,3.115841880294162536e+00
-4.702028680186686849e+00,-2.894369796861701971e+01,2.913694651045115691e+01,-3.299253321339518763e+00,1.173269563438966712e-03,-4.469926724287228564e-02,5.482171077742947318e+00,2.225298911868245910e-01,1.000000000000000000e+00,1.247282563944930089e+00,3.115841880294162536e+00
-4.696211999863646902e+00,-2.894393160009845190e+01,2.913689850970323292e+01,-3.293436938487007470e+00,1.409362957579124442e-03,-4.578697131704292933e-02,5.482294132879900417e+00,2.225298429809272893e-01,1.000000000000000000e+00,1.247282563944930089e+00,3.115841880294162536e+00
-4.690395272704715346e+00,-2.894416407963267091e+01,2.913684935610341853e+01,-3.287620564350002272e+00,1.645450647410201528e-03,-4.687472562579732965e-02,5.482416976764864280e+00,2.225297859588572513e-01,1.000000000000000000e+00,1.247282563944930089e+00,3.115841880294162536e+00
-4.684578498941082358e+00,-2.894439540721043969e+01,2.913679904965366418e+01,-3.281804199159680913e+00,1.881532623548703986e-03,-4.796253013013300481e-02,5.482539609377864664e+00,2.225297201199838149e-01,1.000000000000000000e+00,1.247282563944930089e+00,3.115841880294162536e+00
-4.678761678804872481e+00,-2.894462558282252829e+01,2.913674759035599138e+01,-3.275987843148151057e+00,2.117608876573529031e-03,-4.905038479086568787e-02,5.482662030698910449e+00,2.225296454636767618e-01,1.000000000000000000e+00,1.247282563944930089e+00,3.115841880294162536e+00
-4.673119528726194183e+00,-2.894484774428138962e+01,2.913669657526538970e+01,-3.270346196327289956e+00,2.346588861124848657e-03,-5.010561250641613895e-02,5.482780573083758213e+00,2.225295646250022574e-01,1.000000000000000000e+00,1.247282563944930089e+00,3.115841880294162536e+00
-4.667302617914046436e+00,-2.894507565053586262e+01,2.913664284490485556e+01,-3.264529859073960871e+00,2.582653812371715762e-03,-5.119356585928814402e-02,5.482902578108872049e+00,2.225294725968257059e-01,1.000000000000000000e+00,1.247282563944930089e+00,3.115841880294162536e+00
-4.661485661416785220e+00,-2.894530240479758731e+01,2.913658796170260956e+01,-3.258713531686826315e+00,2.818713012605028601e-03,-5.228156925249954207e-02,5.483024371782743600e+00,2.225293717493452561e-01,1.000000000000000000e+00,1.247282563944930089e+00,3.115841880294162536e+00
-4.655668659465766801e+00,-2.894552800705754336e+01,2.913653192566083661e+01,-3.252897214397216352e+00,3.054766452436047386e-03,-5.336962264698043995e-02,5.483145954085422602e+00,2.225292620819316058e-01,1.000000000000000000e+00,1.247282563944930089e+00,3.115841880294162536e+00
-4.649851612292451364e+00,-2.894575245730675306e+01,2.913647473678176425e+01,-3.247080907436563635e+00,3.290814122472146552e-03,-5.445772600363378568e-02,5.483267324996964120e+00,2.225291435939559248e-01,1.000000000000000000e+00,1.247282563944930089e+00,3.115841880294162536e+00
-4.644034520128094812e+00,-2.894597575553629198e+01,2.913641639506766623e+01,-3.241264611036096532e+00,3.526856013329277006e-03,-5.554587928339348862e-02,5.483388484497432991e+00,2.225290162847894937e-01,1.000000000000000000e+00,1.247282563944930089e+00,3.115841880294162536e+00
-4.638392107512631313e+00,-2.894619124613047489e+01,2.913635870429365937e+01,-3.235623023356386518e+00,3.755802614220288271e-03,-5.660139642556552553e-02,5.483505802847990829e+00,2.225288843711504261e-01,1.000000000000000000e+00,1.247282563944930089e+00,3.115841880294162536e+00
-4.632574927395529230e+00,-2.894641227489678670e+01,2.913629809154293326e+01,-3.229806748436991448e+00,3.991833092792551607e-03,-5.768964793745830905e-02,5.483626545817942066e+00,2.225287396827183017e-01,1.000000000000000000e+00,1.247282563944930089e+00,3.115841880294162536e+00
-4.626757702975037745e+00,-2.894663215161716963e+01,2.913623632596421942e+01,-3.223990484765332898e+00,4.227857764283693420e-03,-5.877794925623346795e-02,5.483747077317636887e+00,2.225285861712301694e-01,1.000000000000000000e+00,1.247282563944930089e+00,3.115841880294162536e+00
-4.620940434483141956e+00,-2.894685087628285203e+01,2.913617340755997276e+01,-3.218174232573355553e+00,4.463876619281298419e-03,-5.986630034265877365e-02,5.483867397327147231e+00,2.225284238360586142e-01,1.000000000000000000e+00,1.247282563944930089e+00,3.115841880294162536e+00
-4.615123122151107538e+00,-2.894706844888514041e+01,2.913610933633270150e+01,-3.212357992092286452e+00,4.699889648402399978e-03,-6.095470115762951363e-02,5.483987505826571685e+00,2.225282526765762769e-01,1.000000000000000000e+00,1.247282563944930089e+00,3.115841880294162536e+00
-4.609305766210147759e+00,-2.894728486941538748e+01,2.913604411228494229e+01,-3.206541763553296231e+00,4.935896842266501716e-03,-6.204315166204305704e-02,5.484107402796009723e+00,2.225280726921562979e-01,1.000000000000000000e+00,1.247282563944930089e+00,3.115841880294162536e+00
-4.603488366892411143e+00,-2.894750013786495657e+01,2.913597773541930636e+01,-3.200725547188486786e+00,5.171898191455442939e-03,-6.313165181661481440e-02,5.484227088215553714e+00,2.225278838821719563e-01,1.000000000000000000e+00,1.247282563944930089e+00,3.115841880294162536e+00
-4.597845657890713866e+00,-2.894770783980386142e+01,2.913591225085442460e+01,-3.195084038681693439e+00,5.400805405847641794e-03,-6.418750515418263081e-02,5.484342976628134636e+00,2.225276923107781246e-01,1.000000000000000000e+00,1.247282563944930089e+00,3.115841880294162536e+00
-4.592028173798723856e+00,-2.894792083867100629e+01,2.913584360298685283e+01,-3.189267846975879728e+00,5.636795213795647852e-03,-6.527610300332829796e-02,5.484462245243837408e+00,2.225274861129179216e-01,1.000000000000000000e+00,1.247282563944930089e+00,3.115841880294162536e+00
-4.586210647017538555e+00,-2.894813268543216012e+01,2.913577380230938019e+01,-3.183451668131682233e+00,5.872779149175472169e-03,-6.636475038626710177e-02,5.484581302250584933e+00,2.225272710876338711e-01,1.000000000000000000e+00,1.247282563944930089e+00,3.115841880294162536e+00
-4.580393077778383670e+00,-2.894834338007891361e+01,2.913570284882478489e+01,-3.177635502380273813e+00,6.108757202607617565e-03,-6.745344726385792133e-02,5.484700147628511324e+00,2.225270472343004458e-01,1.000000000000000000e+00,1.247282563944930089e+00,3.115841880294162536e+00
-4.574575466312636784e+00,-2.894855292260287527e+01,2.913563074253588425e+01,-3.171819349952976541e+00,6.344729364706647168e-03,-6.854219359692292901e-02,5.484818781357751583e+00,2.225268145522924235e-01,1.000000000000000000e+00,1.247282563944930089e+00,3.115841880294162536e+00
-4.568757812852301647e+00,-2.894876131299568911e+01,2.913555748344554885e+01,-3.166003211081736435e+00,6.580695626062144088e-03,-6.963098934616004931e-02,5.484937203418433604e+00,2.225265730409848874e-01,1.000000000000000000e+00,1.247282563944930089e+00,3.115841880294162536e+00
-4.562940117628657255e+00,-2.894896855124908086e+01,2.913548307155670969e+01,-3.160187085997771206e+00,6.816655977293362145e-03,-7.071983447239536813e-02,5.485055413790709267e+00,2.225263226997529764e-01,1.000000000000000000e+00,1.247282563944930089e+00,3.115841880294162536e+00
-4.557297123150389595e+00,-2.894916846413114087e+01,2.913540979332756820e+01,-3.154545667571237111e+00,7.045523362615518925e-03,-7.177602215902544047e-02,5.485169871328285041e+00,2.225260714411019802e-01,1.000000000000000000e+00,1.247282563944930089e+00,3.115841880294162536e+00
-4.551479346331870346e+00,-2.894937343268727048e+01,2.913533311047587659e+01,-3.148729570324863225e+00,7.281472043642739367e-03,-7.286496444139857476e-02,5.485287664623961668e+00,2.225258037034110181e-01,1.000000000000000000e+00,1.247282563944930089e+00,3.115841880294162536e+00
-4.545661528437712207e+00,-2.894957724907961705e+01,2.913525527483460564e+01,-3.142913487553242291e+00,7.517414786655268744e-03,-7.395395598423480654e-02,5.485405246172300409e+00,2.225255271339422469e-01,1.000000000000000000e+00,1.247282563944930089e+00,3.115841880294162536e+00
-4.539843669699201278e+00,-2.894977991330006617e+01,2.913517628640683910e+01,-3.137097419487592465e+00,7.753351582273221299e-03,-7.504299674832948241e-02,5.485522615953469128e+00,2.225252417320718878e-01,1.000000000000000000e+00,1.247282563944930089e+00,3.115841880294162536e+00
-4.534025770348401707e+00,-2.894998142534053898e+01,2.913509614519573176e+01,-3.131281366359906393e+00,7.989282421085541763e-03,-7.613208669432471043e-02,5.485639773947636577e+00,2.225249474971768560e-01,1.000000000000000000e+00,1.247282563944930089e+00,3.115841880294162536e+00
-4.528207830616550744e+00,-2.895018178519302410e+01,2.913501485120447043e+01,-3.125465328401347165e+00,8.225207293714953405e-03,-7.722122578300982809e-02,5.485756720134986608e+00,2.225246444286340386e-01,1.000000000000000000e+00,1.247282563944930089e+00,3.115841880294162536e+00
-4.522389850735043737e+00,-2.895038099284955990e+01,2.913493240443628807e+01,-3.119649305843235076e+00,8.461126190778073264e-03,-7.831041397513752167e-02,5.485873454495710178e+00,2.225243325258207672e-01,1.000000000000000000e+00,1.247282563944930089e+00,3.115841880294162536e+00
-4.516746581691404749e+00,-2.895057311628822205e+01,2.913485133268457261e+01,-3.114007988405111504e+00,8.689953304496039754e-03,-7.936693416176782145e-02,5.485986480223223438e+00,2.225240215505029928e-01,1.000000000000000000e+00,1.247282563944930089e+00,3.115841880294162536e+00
-4.510928523394558631e+00,-2.895077005413705251e+01,2.913476661499702658e+01,-3.108191996863132189e+00,8.925860402414720340e-03,-8.045621897085575291e-02,5.486102797235176354e+00,2.225236922426745978e-01,1.000000000000000000e+00,1.247282563944930089e+00,3.115841880294162536e+00
-4.505110425635967530e+00,-2.895096583976651416e+01,2.913468074454245027e+01,-3.102376021409273932e+00,9.161761496873227495e-03,-8.154555276665224894e-02,5.486218902361690297e+00,2.225233540987278935e-01,1.000000000000000000e+00,1.247282563944930089e+00,3.115841880294162536e+00
-4.499292288646875804e+00,-2.895116047316881236e+01,2.913459372132423653e+01,-3.096560062274694936e+00,9.397656578495450219e-03,-8.263493550990820558e-02,5.486334795582983759e+00,2.225230071180414049e-01,1.000000000000000000e+00,1.247282563944930089e+00,3.115841880294162536e+00
