# X,Y,Xs,Ys,Zs,Xv,Yv,Zv,shellnum,theta,phi
-2.367262767701262405e+01,-1.731062889431844454e+01,2.913716794070062122e+01,-3.328155381992370820e+00,2.789803388303369047e-08,4.242260909363631399e-02,5.163332834987744313e+00,2.467500000000095173e-01,1.000000000000000000e+00,1.210555085482708293e+00,3.619250349497747266e+00
-2.366895251273068013e+01,-1.731467907683575547e+01,2.913721224857422953e+01,-3.322692717825015407e+00,2.610794825933515639e-04,4.133835589435622820e-02,5.163456580675789276e+00,2.467499951417975179e-01,1.000000000000000000e+00,1.210555085482708293e+00,3.619250349497747266e+00
-2.366527648874860290e+01,-1.731872849821763438e+01,2.913725540848119522e+01,-3.317230030041756095e+00,5.221259342265138770e-04,4.025405851328304335e-02,5.163580127935461839e+00,2.467499805688568859e-01,1.000000000000000000e+00,1.210555085482708293e+00,3.619250349497747266e+00
-2.366159960522838546e+01,-1.732277715828561782e+01,2.913729742041961401e+01,-3.311767318883337197e+00,7.831672414295720586e-04,3.916971698067310548e-02,5.163703476751330790e+00,2.467499562806158842e-01,1.000000000000000000e+00,1.210555085482708293e+00,3.619250349497747266e+00
-2.365792186233144179e+01,-1.732682505686197771e+01,2.913733828438763496e+01,-3.306304584589568663e+00,1.044203392742804049e-03,3.808533132660119752e-02,5.163826627107995115e+00,2.467499222765031919e-01,1.000000000000000000e+00,1.210555085482708293e+00,3.619250349497747266e+00
-2.365424326021928536e+01,-1.733087219376896471e+01,2.913737800038348524e+01,-3.300841827400335049e+00,1.305234376703268140e-03,3.700090158116312727e-02,5.163949578990050249e+00,2.467498785559474606e-01,1.000000000000000000e+00,1.210555085482708293e+00,3.619250349497747266e+00
-2.365056379905397677e+01,-1.733491856882824678e+01,2.913741656840538496e+01,-3.295379047556320273e+00,1.566260181809941976e-03,3.591642777461734326e-02,5.164072332382074748e+00,2.467498251183774527e-01,1.000000000000000000e+00,1.210555085482708293e+00,3.619250349497747266e+00
-2.364688347899710408e+01,-1.733896418186214916e+01,2.913745398845166079e+01,-3.289916245297415998e+00,1.827280796600661006e-03,3.483190993707178246e-02,5.164194887268667600e+00,2.467497619632220696e-01,1.000000000000000000e+00,1.210555085482708293e+00,3.619250349497747266e+00
-2.364330751874563674e+01,-1.734289344305715375e+01,2.913748923981500383e+01,-3.284609546505146582e+00,2.080836565884536249e-03,3.377834505243516167e-02,5.164313749494354511e+00,2.467496913075072906e-01,1.000000000000000000e+00,1.210555085482708293e+00,3.619250349497747266e+00
-2.363962550592627920e+01,-1.734693755329783116e+01,2.913752439671394256e+01,-3.279146700760399824e+00,2.341846914774126098e-03,3.269374049961226714e-02,5.164435912998178502e+00,2.467496089932335879e-01,1.000000000000000000e+00,1.210555085482708293e+00,3.619250349497747266e+00
