# X,Y,Xs,Ys,Zs,Xv,Yv,Zv,shellnum,theta,phi
-2.911968083233922755e+01,-3.477838145765315137e+00,2.913716909372717012e+01,-3.328144700729428251e+00,1.385464401371105936e-06,5.336807947343349401e-01,5.192458908149895969e+00,6.386099999999456100e-01,1.000000000000000000e+00,4.219306410994890233e-01,4.391236985020370298e+00
-2.911896093010535935e+01,-3.483336099894249305e+00,2.913773124435195783e+01,-3.322669636070428201e+00,6.747445699347709436e-04,5.326001945337276444e-01,5.192582235195648543e+00,6.386099874623518691e-01,1.000000000000000000e+00,4.219306410994890233e-01,4.391236985020370298e+00
-2.911823989072532726e+01,-3.488833906121770578e+00,2.913829225437109116e+01,-3.317194453120088760e+00,1.348102217602009656e-03,5.315195689114893263e-01,5.192705359712831203e+00,6.386099499522281953e-01,1.000000000000000000e+00,4.219306410994890233e-01,4.391236985020370298e+00
-2.911751771422979829e+01,-3.494331564213923436e+00,2.913885212376068523e+01,-3.311719152111399556e+00,2.021458378748897111e-03,5.304389179025646994e-01,5.192828281696149517e+00,6.386098874694167149e-01,1.000000000000000000e+00,4.219306410994890233e-01,4.391236985020370298e+00
-2.911679440064940749e+01,-3.499829073937585466e+00,2.913941085249700080e+01,-3.306243733276537089e+00,2.694813024822273473e-03,5.293582415417384945e-01,5.192951001140338363e+00,6.386098000137593322e-01,1.000000000000000000e+00,4.219306410994890233e-01,4.391236985020370298e+00
-2.911606995001482190e+01,-3.505326435059594736e+00,2.913996844055633773e+01,-3.300768196847725822e+00,3.368166127263871878e-03,5.282775398638038800e-01,5.193073518040127290e+00,6.386096875850992838e-01,1.000000000000000000e+00,4.219306410994890233e-01,4.391236985020370298e+00
-2.911534436235688617e+01,-3.510823647345941989e+00,2.914052488791496387e+01,-3.295292543058045531e+00,4.041517657410564901e-03,5.271968129037243322e-01,5.193195832390236966e+00,6.386095501832800281e-01,1.000000000000000000e+00,4.219306410994890233e-01,4.391236985020370298e+00
-2.911461763770636679e+01,-3.516320710563548335e+00,2.914108019454929277e+01,-3.289816772139662060e+00,4.714867586712578884e-03,5.261160606962818065e-01,5.193317944185410262e+00,6.386093878081455788e-01,1.000000000000000000e+00,4.219306410994890233e-01,4.391236985020370298e+00
-2.911388977609408357e+01,-3.521817624479224307e+00,2.914163436043575572e+01,-3.284340884324859378e+00,5.388215886606040339e-03,5.250352832762829047e-01,5.193439853420395380e+00,6.386092004595406157e-01,1.000000000000000000e+00,4.219306410994890233e-01,4.391236985020370298e+00
-2.911316077755100906e+01,-3.527314388859120520e+00,2.914218738555078758e+01,-3.278864879846595581e+00,6.061562528445307851e-03,5.239544806786659015e-01,5.193561560089924534e+00,6.386089881373101518e-01,1.000000000000000000e+00,4.219306410994890233e-01,4.391236985020370298e+00
-2.911243064210806963e+01,-3.532811003470011979e+00,2.914273926987091556e+01,-3.273388758937211929e+00,6.734907483660623750e-03,5.228736529382483900e-01,5.193683064188753917e+00,6.386087508412998659e-01,1.000000000000000000e+00,4.219306410994890233e-01,4.391236985020370298e+00
-2.911169936979622008e+01,-3.538307468078845996e+00,2.914329001337274150e+01,-3.267912521828893357e+00,7.408250723702713980e-03,5.217928000898174323e-01,5.193804365711644166e+00,6.386084885713561032e-01,1.000000000000000000e+00,4.219306410994890233e-01,4.391236985020370298e+00
-2.911096696064659284e+01,-3.543803782451674156e+00,2.914383961603282813e+01,-3.262436168754727639e+00,8.081592219911559738e-03,5.207119221683372823e-01,5.193925464653343482e+00,6.386082013273257640e-01,1.000000000000000000e+00,4.219306410994890233e-01,4.391236985020370298e+00
-2.911021206632485203e+01,-3.549459771346045400e+00,2.914440400990626046e+01,-3.256800443702281278e+00,8.774512488846586411e-03,5.195995864126206065e-01,5.194049873616898516e+00,6.386078796561334148e-01,1.000000000000000000e+00,4.219306410994890233e-01,4.391236985020370298e+00
-2.910947735053621344e+01,-3.554955780161435541e+00,2.914495129763583492e+01,-3.251323856038164539e+00,9.447850358889620104e-03,5.185186577229206062e-01,5.194170561489118931e+00,6.386075417372202301e-01,1.000000000000000000e+00,4.219306410994890233e-01,4.391236985020370298e+00
-2.910874149800406485e+01,-3.560451638034505262e+00,2.914549744445318780e+01,-3.245847153111986128e+00,1.012118639856829372e-02,5.174377040656384930e-01,5.194291046764313968e+00,6.386071788437602814e-01,1.000000000000000000e+00,4.219306410994890233e-01,4.391236985020370298e+00
-2.910800450875971634e+01,-3.565947344731357216e+00,2.914604245033506658e+01,-3.240370335156824488e+00,1.079452057922636321e-02,5.163567254757368552e-01,5.194411329437242486e+00,6.386067909756018013e-01,1.000000000000000000e+00,4.219306410994890233e-01,4.391236985020370298e+00
-2.910726638283443890e+01,-3.571442900018905853e+00,2.914658631525837507e+01,-3.234893402404967144e+00,1.146785287230589478e-02,5.152757219880239603e-01,5.194531409502697983e+00,6.386063781325951316e-01,1.000000000000000000e+00,4.219306410994890233e-01,4.391236985020370298e+00
-2.910652712025953193e+01,-3.576938303664046970e+00,2.914712903920002773e+01,-3.229416355088726931e+00,1.214118324924651215e-02,5.141946936373115173e-01,5.194651286955465075e+00,6.386059403145897262e-01,1.000000000000000000e+00,4.219306410994890233e-01,4.391236985020370298e+00
-2.910578672106644760e+01,-3.582433555432974259e+00,2.914767062213693904e+01,-3.223939193441129003e+00,1.281451168140074204e-02,5.131136404585533439e-01,5.194770961790328379e+00,6.386054775214368151e-01,1.000000000000000000e+00,4.219306410994890233e-01,4.391236985020370298e+00
-2.910504518528659545e+01,-3.587928655092621266e+00,2.914821106404614071e+01,-3.218461917694474206e+00,1.348783814021103922e-02,5.120325624865594838e-01,5.194890434002087609e+00,6.386049897529878505e-01,1.000000000000000000e+00,4.219306410994890233e-01,4.391236985020370298e+00
-2.910430251295142767e+01,-3.593423602409855366e+00,2.914875036490470350e+01,-3.212984528081136659e+00,1.416116259711130976e-02,5.109514597561548577e-01,5.195009703585544258e+00,6.386044770090941736e-01,1.000000000000000000e+00,4.219306410994890233e-01,4.391236985020370298e+00
-2.910355870409254564e+01,-3.598918397150914217e+00,2.914928852468969112e+01,-3.207507024834134413e+00,1.483448502345741105e-02,5.098703323022907297e-01,5.195128770535492713e+00,6.386039392896085687e-01,1.000000000000000000e+00,4.219306410994890233e-01,4.391236985020370298e+00
-2.910281375874149745e+01,-3.604413039082702053e+00,2.914982554337826315e+01,-3.202029408185826931e+00,1.550780539068608022e-02,5.087891801597906882e-01,5.195247634846746898e+00,6.386033765943839313e-01,1.000000000000000000e+00,4.219306410994890233e-01,4.391236985020370298e+00
-2.910206767692987029e+01,-3.609907527972249675e+00,2.915036142094765736e+01,-3.196551678368464877e+00,1.618112367024920895e-02,5.077080033634540079e-01,5.195366296514125182e+00,6.386027889232736010e-01,1.000000000000000000e+00,4.219306410994890233e-01,4.391236985020370298e+00
-2.910132045868941830e+01,-3.615401863585669506e+00,2.915089615737505824e+01,-3.191073835615217735e+00,1.685443983348505759e-02,5.066268019482644824e-01,5.195484755532431720e+00,6.386021762761318055e-01,1.000000000000000000e+00,4.219306410994890233e-01,4.391236985020370298e+00
-2.910057210405184236e+01,-3.620896045689935061e+00,2.915142975263779235e+01,-3.185595880158417437e+00,1.752775385183674706e-02,5.055455759490382617e-01,5.195603011896496426e+00,6.386015386528133275e-01,1.000000000000000000e+00,4.219306410994890233e-01,4.391236985020370298e+00
-2.909982261304886819e+01,-3.626390074052071810e+00,2.915196220671322891e+01,-3.180117812230347063e+00,1.820106569675339347e-02,5.044643254005833910e-01,5.195721065601150102e+00,6.386008760531730610e-01,1.000000000000000000e+00,4.219306410994890233e-01,4.391236985020370298e+00
-2.909907198571238851e+01,-3.631883948438283216e+00,2.915249351957870516e+01,-3.174639632064125028e+00,1.887437533958236102e-02,5.033830503378716736e-01,5.195838916641209337e+00,6.386001884770670101e-01,1.000000000000000000e+00,4.219306410994890233e-01,4.391236985020370298e+00
-2.909832022207425339e+01,-3.637377668615490833e+00,2.915302369121168979e+01,-3.169161339892164087e+00,1.954768275175827741e-02,5.023017507957372452e-01,5.195956565011513817e+00,6.385994759243514007e-01,1.000000000000000000e+00,4.219306410994890233e-01,4.391236985020370298e+00
-2.909756732216634134e+01,-3.642871234350764098e+00,2.915355272158970124e+01,-3.163682935946741548e+00,2.022098790473336738e-02,5.012204268089862635e-01,5.196074010706913882e+00,6.385987383948829033e-01,1.000000000000000000e+00,4.219306410994890233e-01,4.391236985020370298e+00
-2.909681328602068007e+01,-3.648364645410302032e+00,2.915408061069021528e+01,-3.158204420461010464e+00,2.089429076985255262e-02,5.001390784125995248e-01,5.196191253722238557e+00,6.385979758885190760e-01,1.000000000000000000e+00,4.219306410994890233e-01,4.391236985020370298e+00
-2.909605811366927242e+01,-3.653857901561093247e+00,2.915460735849085694e+01,-3.152725793667353393e+00,2.156759131855634504e-02,4.990577056414033374e-01,5.196308294052341736e+00,6.385971884051178105e-01,1.000000000000000000e+00,4.219306410994890233e-01,4.391236985020370298e+00
-2.909530180514412478e+01,-3.659351002570226274e+00,2.915513296496927964e+01,-3.147247055798060522e+00,2.224088952229735794e-02,4.979763085302087999e-01,5.196425131692084420e+00,6.385963759445381083e-01,1.000000000000000000e+00,4.219306410994890233e-01,4.391236985020370298e+00
-2.909452231715274451e+01,-3.665003679534440284e+00,2.915567266435667904e+01,-3.141608881707840695e+00,2.293376461210538952e-02,4.968634392524060028e-01,5.196545155322052523e+00,6.385955137803975834e-01,1.000000000000000000e+00,4.219306410994890233e-01,4.391236985020370298e+00
