# X,Y,Xs,Ys,Zs,Xv,Yv,Zv,shellnum,theta,phi
-2.559278529810355352e+01,-1.431994278095313256e+01,2.913716747728466316e+01,-3.328196503402507389e+00,-1.150210399092355118e-06,5.747256676196699221e-02,5.079669435144163359e+00,1.441299999998408854e-01,1.000000000000000000e+00,1.363413001858207130e+00,3.738088968679456059e+00
-2.558968494688101458e+01,-1.432435409287282191e+01,2.913722787583257556e+01,-3.322807178787835269e+00,1.517640433703615344e-04,5.638525393996601798e-02,5.079793532897283193e+00,1.441299971895858290e-01,1.000000000000000000e+00,1.363413001858207130e+00,3.738088968679456059e+00
-2.558658364080100256e+01,-1.432876475475910993e+01,2.913728711966307827e+01,-3.317417823913880071e+00,3.046754170289434072e-04,5.529789801103446312e-02,5.079917434193957249e+00,1.441299886727630541e-01,1.000000000000000000e+00,1.363413001858207130e+00,3.738088968679456059e+00
-2.558348138000451755e+01,-1.433317476641145660e+01,2.913734520877346768e+01,-3.312028439025674231e+00,4.575839036243256608e-04,5.421049900330399129e-02,5.080041139019622953e+00,1.441299744490510126e-01,1.000000000000000000e+00,1.363413001858207130e+00,3.738088968679456059e+00
-2.558037816463221148e+01,-1.433758412762994539e+01,2.913740214316113253e+01,-3.306639024367543200e+00,6.104894962244977741e-04,5.312305694476102819e-02,5.080164647359737273e+00,1.441299545181280173e-01,1.000000000000000000e+00,1.363413001858207130e+00,3.738088968679456059e+00
-2.557736132411452346e+01,-1.434186883583531369e+01,2.913745636959802709e+01,-3.301401178615771315e+00,7.590912744639966014e-04,5.206616198716932514e-02,5.080284493284682235e+00,1.441299296788665640e-01,1.000000000000000000e+00,1.363413001858207130e+00,3.738088968679456059e+00
-2.557425622685418887e+01,-1.434627691389566628e+01,2.913751102701353091e+01,-3.296011705971782391e+00,9.119911401471170187e-04,5.097863512013912218e-02,5.080407614137942396e+00,1.441298984931161653e-01,1.000000000000000000e+00,1.363413001858207130e+00,3.738088968679456059e+00
-2.557115017543665658e+01,-1.435068434092758416e+01,2.913756452969877841e+01,-3.290622204284700203e+00,1.064888091214299948e-03,4.989106528565202120e-02,5.080530538462413759e+00,1.441298615991994381e-01,1.000000000000000000e+00,1.363413001858207130e+00,3.738088968679456059e+00
-2.556804317000272420e+01,-1.435509111673128579e+01,2.913761687765133246e+01,-3.285232673798823555e+00,1.217782120734756113e-03,4.880345251170865872e-02,5.080653266243555954e+00,1.441298189967950005e-01,1.000000000000000000e+00,1.363413001858207130e+00,3.738088968679456059e+00
-2.556493521069369379e+01,-1.435949724110634840e+01,2.913766807086881983e+01,-3.279843114759271927e+00,1.370673221754881155e-03,4.771579682647754395e-02,5.080775797466807298e+00,1.441297706855814154e-01,1.000000000000000000e+00,1.363413001858207130e+00,3.738088968679456059e+00
-2.556182629765045533e+01,-1.436390271385304374e+01,2.913771810934891704e+01,-3.274453527410353004e+00,1.523561387344274376e-03,4.662809825797142177e-02,5.080898132117631860e+00,1.441297166652374673e-01,1.000000000000000000e+00,1.363413001858207130e+00,3.738088968679456059e+00
-2.555880392053655115e+01,-1.436818364181989160e+01,2.913776563383739671e+01,-3.269215515224830781e+00,1.672146189070244926e-03,4.557095416625436823e-02,5.081016837284392018e+00,1.441296586936067770e-01,1.000000000000000000e+00,1.363413001858207130e+00,3.738088968679456059e+00
-2.555569312726562003e+01,-1.437258782905354337e+01,2.913781339531737302e+01,-3.263825872770132364e+00,1.825028546038443000e-03,4.448317111970085530e-02,5.081138784277067444e+00,1.441295934146508417e-01,1.000000000000000000e+00,1.363413001858207130e+00,3.738088968679456059e+00
-2.555258138067987517e+01,-1.437699136406478750e+01,2.913786000205336180e+01,-3.258436202732914566e+00,1.977907946957457863e-03,4.339534527330475566e-02,5.081260534654088445e+00,1.441295224256096685e-01,1.000000000000000000e+00,1.363413001858207130e+00,3.738088968679456059e+00
